sound1,sound2,duration_step,f0_step_number,time,f0_1,f0_2,f0_interp,method
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.301,175.1,292.9,199.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.311,173.3,274.6,194.4,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.321,NA,248.5,NA,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.331,152.9,231.6,169.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.341,152.8,219,167.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.351,152.7,211.3,165.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.361,150.6,201.5,162,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.371,147.7,188.9,157.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,4,0.381,143.9,172.5,150.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.081,311.2,280.8,295.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.091,318.6,286.4,302.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.101,326.2,292.5,308.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.111,333.7,298.1,315.4,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.121,338.1,301.9,319.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.131,341.1,304.5,322.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.141,342.7,305.7,323.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.151,343.4,308.1,325.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.161,343.2,310.4,326.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.171,342.2,312.1,326.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.181,334.6,313.3,323.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.191,322.8,314.1,318.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.201,306.8,314.7,310.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.211,287.7,314.5,300.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.221,267.1,314.2,289.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.231,244.9,313.8,277.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.241,228.1,313,267.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.251,214,312.1,258.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.261,202.8,311,251.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.271,193.4,309.8,244.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.281,185.3,307.9,238.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.291,178.7,305,233.4,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.301,175.1,292.9,226.4,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.311,173.3,274.6,218.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.321,NA,248.5,NA,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.331,152.9,231.6,188.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.341,152.8,219,182.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.351,152.7,211.3,179.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.361,150.6,201.5,174.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.371,147.7,188.9,167.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,3,0.381,143.9,172.5,157.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.081,311.2,280.8,288.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.091,318.6,286.4,294.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.101,326.2,292.5,300.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.111,333.7,298.1,306.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.121,338.1,301.9,310.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.131,341.1,304.5,313.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.141,342.7,305.7,314.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.151,343.4,308.1,316.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.161,343.2,310.4,318.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.171,342.2,312.1,319.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.181,334.6,313.3,318.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.191,322.8,314.1,316.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.201,306.8,314.7,312.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.211,287.7,314.5,307.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.221,267.1,314.2,301.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.231,244.9,313.8,294.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.241,228.1,313,289.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.251,214,312.1,284,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.261,202.8,311,279.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.271,193.4,309.8,275.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.281,185.3,307.9,271.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.291,178.7,305,266.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.301,175.1,292.9,257.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.311,173.3,274.6,244.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.321,NA,248.5,NA,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.331,152.9,231.6,208.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.341,152.8,219,200.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.351,152.7,211.3,194.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.361,150.6,201.5,187.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.371,147.7,188.9,177.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,2,0.381,143.9,172.5,164.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.081,311.2,280.8,280.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.091,318.6,286.4,286.4,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.101,326.2,292.5,292.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.111,333.7,298.1,298.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.121,338.1,301.9,301.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.131,341.1,304.5,304.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.141,342.7,305.7,305.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.151,343.4,308.1,308.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.161,343.2,310.4,310.4,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.171,342.2,312.1,312.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.181,334.6,313.3,313.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.191,322.8,314.1,314.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.201,306.8,314.7,314.7,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.211,287.7,314.5,314.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.221,267.1,314.2,314.2,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.231,244.9,313.8,313.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.241,228.1,313,313,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.251,214,312.1,312.1,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.261,202.8,311,311,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.271,193.4,309.8,309.8,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.281,185.3,307.9,307.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.291,178.7,305,305,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.301,175.1,292.9,292.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.311,173.3,274.6,274.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.321,NA,248.5,NA,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.331,152.9,231.6,231.6,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.341,152.8,219,219,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.351,152.7,211.3,211.3,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.361,150.6,201.5,201.5,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.371,147.7,188.9,188.9,log
tooru_origin_toru_dur_4,toru_origin_tooru_dur_4,dur_4,1,0.381,143.9,172.5,172.5,log
