"display","type","signal","word_pair","word_A","word_B","sound_A_male","sound_A_female","sound_B_male","sound_B_female","sound_1","sound_2","transliteration_A","transliteration_B","alt_writing_A","alt_writing_B","orthography_A","orthography_B","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","randomize_language_blocks","block_display","break_duration"
"training_trial","BB","same","ful-fuul","ful","fuul","M_ful.mp3","F_ful.mp3","M_fuul.mp3","F_fuul.mp3","","","ful(l)","fuul","ful(l)","fuul","فُلْ","فُول","MSA","jasmine flower","fava beans",,,"u","u","uu","short","long","vowel","medial","training","5","",""
"training_trial","AA","same","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","5","",""
"training_trial","BB","same","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","5","",""
"training_trial","AA","same","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","5","",""
"training_trial","BB","same","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","5","",""
"training_trial","AA","same","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","BB","same","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","AA","same","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","BB","same","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","AA","same","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","BB","same","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","AA","same","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","BB","same","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","AA","same","matana-mattana","matana","mattana","M_matana.mp3","F_matana.mp3","M_mattana.mp3","F_mattana.mp3","","","matana","mattana","matana","mattana","مَتَنَ","مَتَّنَ","MSA","to be robust, strong, firm","to strengthen, consolidate",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","BB","same","matana-mattana","matana","mattana","M_matana.mp3","F_matana.mp3","M_mattana.mp3","F_mattana.mp3","","","matana","mattana","matana","mattana","مَتَنَ","مَتَّنَ","MSA","to be robust, strong, firm","to strengthen, consolidate",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","AA","same","matana-mattana","matana","mattana","M_matana.mp3","F_matana.mp3","M_mattana.mp3","F_mattana.mp3","","","matana","mattana","matana","mattana","مَتَنَ","مَتَّنَ","MSA","to be robust, strong, firm","to strengthen, consolidate",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"training_trial","BB","same","matana-mattana","matana","mattana","M_matana.mp3","F_matana.mp3","M_mattana.mp3","F_mattana.mp3","","","matana","mattana","matana","mattana","مَتَنَ","مَتَّنَ","MSA","to be robust, strong, firm","to strengthen, consolidate",,,"t","t","tt","short","long","consonant","medial","training","5","",""
"break",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","20000"
"block_display",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Block 6 of 8",""
"training_trial","AA","same","sakata-sakkata","sakata","sakkata","M_sakata.mp3","F_sakata.mp3","M_sakkata.mp3","F_sakkata.mp3","","","sakata","sakkata","sakata","sakkata","سَكَتَ","سَكَّتَ","MSA","to be silent","to silence",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","sakata-sakkata","sakata","sakkata","M_sakata.mp3","F_sakata.mp3","M_sakkata.mp3","F_sakkata.mp3","","","sakata","sakkata","sakata","sakkata","سَكَتَ","سَكَّتَ","MSA","to be silent","to silence",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","sakata-sakkata","sakata","sakkata","M_sakata.mp3","F_sakata.mp3","M_sakkata.mp3","F_sakkata.mp3","","","sakata","sakkata","sakata","sakkata","سَكَتَ","سَكَّتَ","MSA","to be silent","to silence",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","sakata-sakkata","sakata","sakkata","M_sakata.mp3","F_sakata.mp3","M_sakkata.mp3","F_sakkata.mp3","","","sakata","sakkata","sakata","sakkata","سَكَتَ","سَكَّتَ","MSA","to be silent","to silence",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","rakaza-rakkaza","rakaza","rakkaza","M_rakaza.mp3","F_rakaza.mp3","M_rakkaza.mp3","F_rakkaza.mp3","","","rakaza","rakkaza","rakaza","rakkaza","رَكَزَ","رَكَّزَ","MSA","to implant, embed","to focus, concentrate",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","rakaza-rakkaza","rakaza","rakkaza","M_rakaza.mp3","F_rakaza.mp3","M_rakkaza.mp3","F_rakkaza.mp3","","","rakaza","rakkaza","rakaza","rakkaza","رَكَزَ","رَكَّزَ","MSA","to implant, embed","to focus, concentrate",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","rakaza-rakkaza","rakaza","rakkaza","M_rakaza.mp3","F_rakaza.mp3","M_rakkaza.mp3","F_rakkaza.mp3","","","rakaza","rakkaza","rakaza","rakkaza","رَكَزَ","رَكَّزَ","MSA","to implant, embed","to focus, concentrate",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","rakaza-rakkaza","rakaza","rakkaza","M_rakaza.mp3","F_rakaza.mp3","M_rakkaza.mp3","F_rakkaza.mp3","","","rakaza","rakkaza","rakaza","rakkaza","رَكَزَ","رَكَّزَ","MSA","to implant, embed","to focus, concentrate",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","dhakara-dhakkara","dhakara","dhakkara","M_dhakara.mp3","F_dhakara.mp3","M_dhakkara.mp3","F_dhakkara.mp3","","","dhakara","dhakkara","dhakara","dhakkara","ذَكَرَ","ذَكَّرَ","MSA","to mention; remember","to remind, point out",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","dhakara-dhakkara","dhakara","dhakkara","M_dhakara.mp3","F_dhakara.mp3","M_dhakkara.mp3","F_dhakkara.mp3","","","dhakara","dhakkara","dhakara","dhakkara","ذَكَرَ","ذَكَّرَ","MSA","to mention; remember","to remind, point out",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","dhakara-dhakkara","dhakara","dhakkara","M_dhakara.mp3","F_dhakara.mp3","M_dhakkara.mp3","F_dhakkara.mp3","","","dhakara","dhakkara","dhakara","dhakkara","ذَكَرَ","ذَكَّرَ","MSA","to mention; remember","to remind, point out",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","dhakara-dhakkara","dhakara","dhakkara","M_dhakara.mp3","F_dhakara.mp3","M_dhakkara.mp3","F_dhakkara.mp3","","","dhakara","dhakkara","dhakara","dhakkara","ذَكَرَ","ذَكَّرَ","MSA","to mention; remember","to remind, point out",,,"k","k","kk","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","kasara-kassara","kasara","kassara","M_kasara.mp3","F_kasara.mp3","M_kassara.mp3","F_kassara.mp3","","","kasara","kassara","kasara","kassara","كَسَرَ","كَسَّرَ","MSA","to break","to shatter",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","kasara-kassara","kasara","kassara","M_kasara.mp3","F_kasara.mp3","M_kassara.mp3","F_kassara.mp3","","","kasara","kassara","kasara","kassara","كَسَرَ","كَسَّرَ","MSA","to break","to shatter",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","kasara-kassara","kasara","kassara","M_kasara.mp3","F_kasara.mp3","M_kassara.mp3","F_kassara.mp3","","","kasara","kassara","kasara","kassara","كَسَرَ","كَسَّرَ","MSA","to break","to shatter",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","kasara-kassara","kasara","kassara","M_kasara.mp3","F_kasara.mp3","M_kassara.mp3","F_kassara.mp3","","","kasara","kassara","kasara","kassara","كَسَرَ","كَسَّرَ","MSA","to break","to shatter",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","basaTa-bassaTa","basaTa","bassaTa","M_basaTa.mp3","F_basaTa.mp3","M_bassaTa.mp3","F_bassaTa.mp3","","","basaṭa","bassaṭa","basaṭa","bassaṭa","بَسَطَ","بَسَّطَ","MSA","to spread, extend","to simplify",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","basaTa-bassaTa","basaTa","bassaTa","M_basaTa.mp3","F_basaTa.mp3","M_bassaTa.mp3","F_bassaTa.mp3","","","basaṭa","bassaṭa","basaṭa","bassaṭa","بَسَطَ","بَسَّطَ","MSA","to spread, extend","to simplify",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","basaTa-bassaTa","basaTa","bassaTa","M_basaTa.mp3","F_basaTa.mp3","M_bassaTa.mp3","F_bassaTa.mp3","","","basaṭa","bassaṭa","basaṭa","bassaṭa","بَسَطَ","بَسَّطَ","MSA","to spread, extend","to simplify",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","basaTa-bassaTa","basaTa","bassaTa","M_basaTa.mp3","F_basaTa.mp3","M_bassaTa.mp3","F_bassaTa.mp3","","","basaṭa","bassaṭa","basaṭa","bassaṭa","بَسَطَ","بَسَّطَ","MSA","to spread, extend","to simplify",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","rasaba-rassaba","rasaba","rassaba","M_rasaba.mp3","F_rasaba.mp3","M_rassaba.mp3","F_rassaba.mp3","","","rasaba","rassaba","rasaba","rassaba","رَسَبَ","رَسَّبَ","MSA","to fail - intransitive","to fail (someone) - transitive",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","rasaba-rassaba","rasaba","rassaba","M_rasaba.mp3","F_rasaba.mp3","M_rassaba.mp3","F_rassaba.mp3","","","rasaba","rassaba","rasaba","rassaba","رَسَبَ","رَسَّبَ","MSA","to fail - intransitive","to fail (someone) - transitive",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","rasaba-rassaba","rasaba","rassaba","M_rasaba.mp3","F_rasaba.mp3","M_rassaba.mp3","F_rassaba.mp3","","","rasaba","rassaba","rasaba","rassaba","رَسَبَ","رَسَّبَ","MSA","to fail - intransitive","to fail (someone) - transitive",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","rasaba-rassaba","rasaba","rassaba","M_rasaba.mp3","F_rasaba.mp3","M_rassaba.mp3","F_rassaba.mp3","","","rasaba","rassaba","rasaba","rassaba","رَسَبَ","رَسَّبَ","MSA","to fail - intransitive","to fail (someone) - transitive",,,"s","s","ss","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","bashara-bashshara","bashara","bashshara","M_bashara.mp3","F_bashara.mp3","M_bashshara.mp3","F_bashshara.mp3","","","bashara","bashshara","bashara","bashshara","بَشَرَ","بَشَّرَ","MSA","to rejoice","to bring good news, evangelize",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","bashara-bashshara","bashara","bashshara","M_bashara.mp3","F_bashara.mp3","M_bashshara.mp3","F_bashshara.mp3","","","bashara","bashshara","bashara","bashshara","بَشَرَ","بَشَّرَ","MSA","to rejoice","to bring good news, evangelize",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","bashara-bashshara","bashara","bashshara","M_bashara.mp3","F_bashara.mp3","M_bashshara.mp3","F_bashshara.mp3","","","bashara","bashshara","bashara","bashshara","بَشَرَ","بَشَّرَ","MSA","to rejoice","to bring good news, evangelize",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","bashara-bashshara","bashara","bashshara","M_bashara.mp3","F_bashara.mp3","M_bashshara.mp3","F_bashshara.mp3","","","bashara","bashshara","bashara","bashshara","بَشَرَ","بَشَّرَ","MSA","to rejoice","to bring good news, evangelize",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","nashaTa-nashshaTa","nashaTa","nashshaTa","M_nashaTa.mp3","F_nashaTa.mp3","M_nashshaTa.mp3","F_nashshaTa.mp3","","","nashaṭa","nashshaṭa","nashaṭa","nashshaṭa","نَشَطَ","نَشَّطَ","MSA","to be active, energetic","to stimulate, encourage",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","nashaTa-nashshaTa","nashaTa","nashshaTa","M_nashaTa.mp3","F_nashaTa.mp3","M_nashshaTa.mp3","F_nashshaTa.mp3","","","nashaṭa","nashshaṭa","nashaṭa","nashshaṭa","نَشَطَ","نَشَّطَ","MSA","to be active, energetic","to stimulate, encourage",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","nashaTa-nashshaTa","nashaTa","nashshaTa","M_nashaTa.mp3","F_nashaTa.mp3","M_nashshaTa.mp3","F_nashshaTa.mp3","","","nashaṭa","nashshaṭa","nashaṭa","nashshaṭa","نَشَطَ","نَشَّطَ","MSA","to be active, energetic","to stimulate, encourage",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","nashaTa-nashshaTa","nashaTa","nashshaTa","M_nashaTa.mp3","F_nashaTa.mp3","M_nashshaTa.mp3","F_nashshaTa.mp3","","","nashaṭa","nashshaṭa","nashaṭa","nashshaṭa","نَشَطَ","نَشَّطَ","MSA","to be active, energetic","to stimulate, encourage",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","rashada-rashshada","rashada","rashshada","M_rashada.mp3","F_rashada.mp3","M_rashshada.mp3","F_rashshada.mp3","","","rashada","rashshada","rashada","rashshada","رَشَدَ","رَشَّدَ","MSA","to be well guided, mature","to guide, lead",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","rashada-rashshada","rashada","rashshada","M_rashada.mp3","F_rashada.mp3","M_rashshada.mp3","F_rashshada.mp3","","","rashada","rashshada","rashada","rashshada","رَشَدَ","رَشَّدَ","MSA","to be well guided, mature","to guide, lead",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","AA","same","rashada-rashshada","rashada","rashshada","M_rashada.mp3","F_rashada.mp3","M_rashshada.mp3","F_rashshada.mp3","","","rashada","rashshada","rashada","rashshada","رَشَدَ","رَشَّدَ","MSA","to be well guided, mature","to guide, lead",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"training_trial","BB","same","rashada-rashshada","rashada","rashshada","M_rashada.mp3","F_rashada.mp3","M_rashshada.mp3","F_rashshada.mp3","","","rashada","rashshada","rashada","rashshada","رَشَدَ","رَشَّدَ","MSA","to be well guided, mature","to guide, lead",,,"sh","sh","ssh","short","long","consonant","medial","training","6","",""
"break",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","20000"
"block_display",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Block 7 of 8",""
"training_trial","AB","different","kataba-kaataba","kataba","kaataba","M_kataba.mp3","F_kataba.mp3","M_kaataba.mp3","F_kaataba.mp3","","","kataba","kaataba","kataba","kaataba","كَتَبَ","كاتَبَ","MSA","(he) wrote","(he) corresponded with",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","kataba-kaataba","kataba","kaataba","M_kataba.mp3","F_kataba.mp3","M_kaataba.mp3","F_kaataba.mp3","","","kataba","kaataba","kataba","kaataba","كَتَبَ","كاتَبَ","MSA","(he) wrote","(he) corresponded with",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","kataba-kaataba","kataba","kaataba","M_kataba.mp3","F_kataba.mp3","M_kaataba.mp3","F_kaataba.mp3","","","kataba","kaataba","kataba","kaataba","كَتَبَ","كاتَبَ","MSA","(he) wrote","(he) corresponded with",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","kataba-kaataba","kataba","kaataba","M_kataba.mp3","F_kataba.mp3","M_kaataba.mp3","F_kaataba.mp3","","","kataba","kaataba","kataba","kaataba","كَتَبَ","كاتَبَ","MSA","(he) wrote","(he) corresponded with",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","dakhala-daakhala","dakhala","daakhala","M_dakhala.mp3","F_dakhala.mp3","M_daakhala.mp3","F_daakhala.mp3","","","dakhala","daakhala","dakhala","daakhala","دَخَلَ","داخَلَ","MSA","(he) entered","(he) came over, befell, seized",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","dakhala-daakhala","dakhala","daakhala","M_dakhala.mp3","F_dakhala.mp3","M_daakhala.mp3","F_daakhala.mp3","","","dakhala","daakhala","dakhala","daakhala","دَخَلَ","داخَلَ","MSA","(he) entered","(he) came over, befell, seized",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","dakhala-daakhala","dakhala","daakhala","M_dakhala.mp3","F_dakhala.mp3","M_daakhala.mp3","F_daakhala.mp3","","","dakhala","daakhala","dakhala","daakhala","دَخَلَ","داخَلَ","MSA","(he) entered","(he) came over, befell, seized",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","dakhala-daakhala","dakhala","daakhala","M_dakhala.mp3","F_dakhala.mp3","M_daakhala.mp3","F_daakhala.mp3","","","dakhala","daakhala","dakhala","daakhala","دَخَلَ","داخَلَ","MSA","(he) entered","(he) came over, befell, seized",,,"a","a","aa","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","zinah-ziinah","zinah","ziinah","M_zinah.mp3","F_zinah.mp3","M_ziinah.mp3","F_ziinah.mp3","","","zinah","ziinah","zinah","ziinah","زِنَة","زِينَة","MSA","weight","decoration, embellishment",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","zinah-ziinah","zinah","ziinah","M_zinah.mp3","F_zinah.mp3","M_ziinah.mp3","F_ziinah.mp3","","","zinah","ziinah","zinah","ziinah","زِنَة","زِينَة","MSA","weight","decoration, embellishment",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","zinah-ziinah","zinah","ziinah","M_zinah.mp3","F_zinah.mp3","M_ziinah.mp3","F_ziinah.mp3","","","zinah","ziinah","zinah","ziinah","زِنَة","زِينَة","MSA","weight","decoration, embellishment",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","zinah-ziinah","zinah","ziinah","M_zinah.mp3","F_zinah.mp3","M_ziinah.mp3","F_ziinah.mp3","","","zinah","ziinah","zinah","ziinah","زِنَة","زِينَة","MSA","weight","decoration, embellishment",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","3alim-3aliim","3alim","3aliim","M_3alim.mp3","F_3alim.mp3","M_3aliim.mp3","F_3aliim.mp3","","","‘alim","‘aliim","‘alim","‘aliim","عَلِمْ","عَلِيم","MSA","(he) knew","knowledgeable",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","3alim-3aliim","3alim","3aliim","M_3alim.mp3","F_3alim.mp3","M_3aliim.mp3","F_3aliim.mp3","","","‘alim","‘aliim","‘alim","‘aliim","عَلِمْ","عَلِيم","MSA","(he) knew","knowledgeable",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","3alim-3aliim","3alim","3aliim","M_3alim.mp3","F_3alim.mp3","M_3aliim.mp3","F_3aliim.mp3","","","‘alim","‘aliim","‘alim","‘aliim","عَلِمْ","عَلِيم","MSA","(he) knew","knowledgeable",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","3alim-3aliim","3alim","3aliim","M_3alim.mp3","F_3alim.mp3","M_3aliim.mp3","F_3aliim.mp3","","","‘alim","‘aliim","‘alim","‘aliim","عَلِمْ","عَلِيم","MSA","(he) knew","knowledgeable",,,"i","i","ii","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","ful-fuul","ful","fuul","M_ful.mp3","F_ful.mp3","M_fuul.mp3","F_fuul.mp3","","","ful(l)","fuul","ful(l)","fuul","فُلْ","فُول","MSA","jasmine flower","fava beans",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","ful-fuul","ful","fuul","M_ful.mp3","F_ful.mp3","M_fuul.mp3","F_fuul.mp3","","","ful(l)","fuul","ful(l)","fuul","فُلْ","فُول","MSA","jasmine flower","fava beans",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","ful-fuul","ful","fuul","M_ful.mp3","F_ful.mp3","M_fuul.mp3","F_fuul.mp3","","","ful(l)","fuul","ful(l)","fuul","فُلْ","فُول","MSA","jasmine flower","fava beans",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","ful-fuul","ful","fuul","M_ful.mp3","F_ful.mp3","M_fuul.mp3","F_fuul.mp3","","","ful(l)","fuul","ful(l)","fuul","فُلْ","فُول","MSA","jasmine flower","fava beans",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","BA","different","ru7-ruu7","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","M_ruu7.mp3","F_ruu7.mp3","","","ruḥ","ruuḥ","ruḥ","ruuḥ","رُحْ","رُوح","MSA","go! [command]","spirit, soul",,,"u","u","uu","short","long","vowel","medial","training","7","",""
"training_trial","AB","different","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","watara-wattara","watara","wattara","M_watara.mp3","F_watara.mp3","M_wattara.mp3","F_wattara.mp3","","","watara","wattara","watara","wattara","وَتَرَ","وَتَّرَ","MSA","to wrong, harm","to stretch, strain, tighten",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","3atama-3attama","3atama","3attama","M_3atama.mp3","F_3atama.mp3","M_3attama.mp3","F_3attama.mp3","","","‘atama","‘attama","‘atama","‘attama","عَتَمَ","عَتَّمَ","MSA","to become dark, to hestitate","to darken, delay",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","AB","different","matana-mattana","matana","mattana","M_matana.mp3","F_matana.mp3","M_mattana.mp3","F_mattana.mp3","","","matana","mattana","matana","mattana","مَتَنَ","مَتَّنَ","MSA","to be robust, strong, firm","to strengthen, consolidate",,,"t","t","tt","short","long","consonant","medial","training","7","",""
"training_trial","BA","different","matana-mattana","matana","mattana","M_matana.mp3","F_matana.mp3","M_mattana.mp3","F_mattana.mp3","","","matana","mattana","matana","mattana","مَتَنَ","مَتَّنَ","MSA","to be robust, strong, firm","to strengthen, consolidate",,,"t","t","tt","short","long","consonant","medial","training","7","",""
