"display","type","signal","word_pair","word_A","word_B","sound_A_male","sound_A_female","sound_B_male","sound_B_female","sound_1","sound_2","transliteration_A","transliteration_B","alt_writing_A","alt_writing_B","orthography_A","orthography_B","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","randomize_language_blocks","block_display","break_duration"
"training_trial","BA","different","kasee-kassee","kasee","kassee","M_kasee.mp3","F_kasee.mp3","M_kassee.mp3","F_kassee.mp3","","","kasee","kassee","かせい","かっせい","火星（かせい）","活性（かっせい）","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","iso-isso","iso","isso","M_iso.mp3","F_iso.mp3","M_isso.mp3","F_isso.mp3","","","iso","isso","いそ","いっそ","磯（いそ）","いっそ","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","ishoku-isshoku","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","M_isshoku.mp3","F_isshoku.mp3","","","ishoku","isshoku","いしょく","いっしょく","移植（いしょく）","一色（いっしょく）","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","nishi-nisshi","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","M_nisshi.mp3","F_nisshi.mp3","","","nishi","nisshi","にし","にっし","西（にし）","日誌（にっし）","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","AB","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"training_trial","BA","different","toshin-tosshin","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","M_tosshin.mp3","F_tosshin.mp3","","","toshin","tosshin","としん","とっしん","都心（としん）","突進（とっしん）","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","8","",""
"end",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",""
