ID	ax_condition	day	prepost	language	pair	second_dim_step	first_dim_step	norm_response	pred
103	highLD	1	pre-training	English	reason-risen	3	4	47	50.6314404207232
103	highLD	1	pre-training	English	reason-risen	3	5	90	75.9473120845475
103	highLD	1	pre-training	English	reason-risen	3	5	68	75.9473120845475
103	highLD	1	pre-training	English	reason-risen	3	5	56	75.9473120845475
103	highLD	1	pre-training	English	reason-risen	3	5	82	75.9473120845475
103	highLD	1	pre-training	English	reason-risen	3	6	99	90.217609135314
103	highLD	1	pre-training	English	reason-risen	3	6	85	90.217609135314
103	highLD	1	pre-training	English	reason-risen	3	6	94	90.217609135314
103	highLD	1	pre-training	English	reason-risen	3	6	100	90.217609135314
103	highLD	1	pre-training	English	reason-risen	3	7	89	95.2234883447899
103	highLD	1	pre-training	English	reason-risen	3	7	100	95.2234883447899
103	highLD	1	pre-training	English	reason-risen	3	7	83	95.2234883447899
103	highLD	1	pre-training	English	reason-risen	3	7	98	95.2234883447899
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.4957529484303
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.4957529484303
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.4957529484303
103	highLD	1	pre-training	Japanese	kata-katta	3	1	0	8.4957529484303
103	highLD	1	pre-training	Japanese	kata-katta	3	2	0	18.7170823803107
103	highLD	1	pre-training	Japanese	kata-katta	3	2	73	18.7170823803107
103	highLD	1	pre-training	Japanese	kata-katta	3	2	9	18.7170823803107
103	highLD	1	pre-training	Japanese	kata-katta	3	2	17	18.7170823803107
103	highLD	1	pre-training	Japanese	kata-katta	3	3	0	36.3505916586994
103	highLD	1	pre-training	Japanese	kata-katta	3	3	0	36.3505916586994
103	highLD	1	pre-training	Japanese	kata-katta	3	3	62	36.3505916586994
103	highLD	1	pre-training	Japanese	kata-katta	3	3	88	36.3505916586994
103	highLD	1	pre-training	Japanese	kata-katta	3	4	28	58.6166504493605
103	highLD	1	pre-training	Japanese	kata-katta	3	4	92	58.6166504493605
103	highLD	1	pre-training	Japanese	kata-katta	3	4	32	58.6166504493605
103	highLD	1	pre-training	Japanese	kata-katta	3	4	78	58.6166504493605
103	highLD	1	pre-training	Japanese	kata-katta	3	5	0	77.8416098228669
103	highLD	1	pre-training	Japanese	kata-katta	3	5	100	77.8416098228669
103	highLD	1	pre-training	Japanese	kata-katta	3	5	99	77.8416098228669
103	highLD	1	pre-training	Japanese	kata-katta	3	5	100	77.8416098228669
103	highLD	1	pre-training	Japanese	kata-katta	3	6	89	89.7041823021902
103	highLD	1	pre-training	Japanese	kata-katta	3	6	100	89.7041823021902
103	highLD	1	pre-training	Japanese	kata-katta	3	6	79	89.7041823021902
103	highLD	1	pre-training	Japanese	kata-katta	3	6	99	89.7041823021902
103	highLD	1	pre-training	Japanese	kata-katta	3	7	91	95.5769380326863
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100	95.5769380326863
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100	95.5769380326863
103	highLD	1	pre-training	Japanese	kata-katta	3	7	100	95.5769380326863
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.61518393038672
103	highLD	1	pre-training	Japanese	toru-tooru	3	1	0	5.61518393038672
