Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Language-1,Store: Language-2,Store: Language-3,Store: Language-4,Store: Watching-hours,Store: Listening-hours,Store: Games-hours,Store: Internet-hours,Store: Home-hours,Store: Family-hours,Store: Social-hours,Store: Work-school-hours,Store: Out-of-home-hours,Store: Other-hours,Store: Other-specification,allocator-cukp,randomiser-fgpw
446,1742074238871,"15/03/2025, 21:30:38",1742056238871,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English,At home reading,6,object-101,English,,,,,,,,,,,,,,,spreadsheet2,
447,1742074238872,"15/03/2025, 21:30:38",1742056238872,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English,At home reading,6,object-101,English,,,,,,,,,,,,,,,spreadsheet2,
448,1742074238873,"15/03/2025, 21:30:38",1742056238873,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English,At home writing,7,object-102,English,,,,,,,,,,,,,,,spreadsheet2,
449,1742074238874,"15/03/2025, 21:30:38",1742056238874,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English,At home writing,7,object-102,English,,,,,,,,,,,,,,,spreadsheet2,
450,1742074238875,"15/03/2025, 21:30:38",1742056238875,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,,,English,At school listening,9,object-104,English,,,,,,,,,,,,,,,spreadsheet2,
451,1742074238876,"15/03/2025, 21:30:38",1742056238876,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,0,,English,At school listening,9,object-104,English,,,,,,,,,,,,,,,spreadsheet2,
452,1742074238877,"15/03/2025, 21:30:38",1742056238877,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,,,English,At school speaking,10,object-105,English,,,,,,,,,,,,,,,spreadsheet2,
453,1742074238878,"15/03/2025, 21:30:38",1742056238878,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,0,,English,At school speaking,10,object-105,English,,,,,,,,,,,,,,,spreadsheet2,
454,1742074238879,"15/03/2025, 21:30:38",1742056238879,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,,,English,At school reading,11,object-106,English,,,,,,,,,,,,,,,spreadsheet2,
455,1742074238881,"15/03/2025, 21:30:38",1742056238881,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,0,,English,At school reading,11,object-106,English,,,,,,,,,,,,,,,spreadsheet2,
456,1742074238883,"15/03/2025, 21:30:38",1742056238883,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,,,English,At school writing,12,object-107,English,,,,,,,,,,,,,,,spreadsheet2,
457,1742074238884,"15/03/2025, 21:30:38",1742056238884,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,0,,English,At school writing,12,object-107,English,,,,,,,,,,,,,,,spreadsheet2,
458,1742074238885,"15/03/2025, 21:30:38",1742056238885,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English,At work listening,14,object-109,English,,,,,,,,,,,,,,,spreadsheet2,
459,1742074238887,"15/03/2025, 21:30:38",1742056238887,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English,At work listening,14,object-109,English,,,,,,,,,,,,,,,spreadsheet2,
460,1742074238888,"15/03/2025, 21:30:38",1742056238888,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English,At work speaking,15,object-110,English,,,,,,,,,,,,,,,spreadsheet2,
461,1742074238890,"15/03/2025, 21:30:38",1742056238890,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English,At work speaking,15,object-110,English,,,,,,,,,,,,,,,spreadsheet2,
462,1742074238891,"15/03/2025, 21:30:38",1742056238891,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English,At work reading,16,object-111,English,,,,,,,,,,,,,,,spreadsheet2,
463,1742074238892,"15/03/2025, 21:30:38",1742056238892,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English,At work reading,16,object-111,English,,,,,,,,,,,,,,,spreadsheet2,
464,1742074238893,"15/03/2025, 21:30:38",1742056238893,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English,At work writing,17,object-112,English,,,,,,,,,,,,,,,spreadsheet2,
465,1742074238894,"15/03/2025, 21:30:38",1742056238894,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English,At work writing,17,object-112,English,,,,,,,,,,,,,,,spreadsheet2,
466,1742074238896,"15/03/2025, 21:30:38",1742056238896,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English,With friends listening,19,object-114,English,,,,,,,,,,,,,,,spreadsheet2,
467,1742074238897,"15/03/2025, 21:30:38",1742056238897,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English,With friends listening,19,object-114,English,,,,,,,,,,,,,,,spreadsheet2,
468,1742074238898,"15/03/2025, 21:30:38",1742056238898,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English,With friends speaking,20,object-115,English,,,,,,,,,,,,,,,spreadsheet2,
469,1742074238900,"15/03/2025, 21:30:38",1742056238900,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English,With friends speaking,20,object-115,English,,,,,,,,,,,,,,,spreadsheet2,
470,1742074238901,"15/03/2025, 21:30:38",1742056238901,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English,With friends reading,21,object-116,English,,,,,,,,,,,,,,,spreadsheet2,
471,1742074238902,"15/03/2025, 21:30:38",1742056238902,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English,With friends reading,21,object-116,English,,,,,,,,,,,,,,,spreadsheet2,
472,1742074238904,"15/03/2025, 21:30:38",1742056238904,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English,With friends writing,22,object-117,English,,,,,,,,,,,,,,,spreadsheet2,
473,1742074238905,"15/03/2025, 21:30:38",1742056238905,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English,With friends writing,22,object-117,English,,,,,,,,,,,,,,,spreadsheet2,
474,1742074238907,"15/03/2025, 21:30:38",1742056238907,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 12,6wlez1,12,Percentage for English,response,value,100,,,Language 1,3,object-121,English,,,,,,,,,,,,,,,spreadsheet2,
475,1742074238908,"15/03/2025, 21:30:38",1742056238908,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 13,gubuan,13,11) Use the comment box below to indicate any additional answers to any of the questions above that you feel better describe your language background or usage.,response,value,My language and background has always revolved around English. I do not speak another language.,,,Question 11,1,object-128,English,,,,,,,,,,,,,,,spreadsheet2,
476,1742074238909,"15/03/2025, 21:30:38",1742056238909,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 13,gubuan,13,12) Do you also speak/use any dialects of the languages you know? Please indicate the name(s) of the dialect and the degree you use them.,response,value,None.,,,Question 12,2,object-129,English,,,,,,,,,,,,,,,spreadsheet2,
477,1742074238911,"15/03/2025, 21:30:38",1742056238911,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)",response,value,3,,,Watching,4,object-147,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
478,1742074238912,"15/03/2025, 21:30:38",1742056238912,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Listening to radio, music, podcasts, audiobooks",response,value,2,,,Listening,5,object-149,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
479,1742074238914,"15/03/2025, 21:30:38",1742056238914,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Playing video games, mobile games, online games",response,value,1,,,Games,6,object-151,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
480,1742074238915,"15/03/2025, 21:30:38",1742056238915,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps",response,value,5,,,Internet,7,object-153,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
481,1742074238917,"15/03/2025, 21:30:38",1742056238917,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"At home (e.g., with your partner, child(ren), roommates)",response,value,8,,,Home,9,object-156,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
482,1742074238918,"15/03/2025, 21:30:38",1742056238918,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"With family (parents, siblings, grandparents, caregivers, extended family - note: this may be the same as the context above for you)",response,value,8,,,Family,10,object-157,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
483,1742074238919,"15/03/2025, 21:30:38",1742056238919,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"In social contexts with friends, neighbors, peers from hobbies or communities (e.g., religious community, neighborhood coalition, online community)",response,value,1,,,Social,11,object-158,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
484,1742074238921,"15/03/2025, 21:30:38",1742056238921,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,In work or school contexts with co-workers/colleagues/classmates (this context can include taking language classes),response,value,5,,,Work/school,12,object-159,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
485,1742074238924,"15/03/2025, 21:30:38",1742056238924,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,"Out of home in commercial or official contexts (e.g., restaurants, stores, doctor’s office, bank)",response,value,1,,,Out of home,13,object-160,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
486,1742074238926,"15/03/2025, 21:30:38",1742056238926,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,In situations and settings not listed above,response,value,,,,Other,15,object-162,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
487,1742074238927,"15/03/2025, 21:30:38",1742056238927,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 15,4whdcn,15,Please specify:,response,value,,,,Other please specify,16,object-163,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
488,1742074238929,"15/03/2025, 21:30:38",1742056238929,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Language 1:-value,English,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
489,1742074238930,"15/03/2025, 21:30:38",1742056238930,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Hours:-2-value,3,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
490,1742074238932,"15/03/2025, 21:30:38",1742056238932,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Language 2:-value,,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
491,1742074238934,"15/03/2025, 21:30:38",1742056238934,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Hours:-4-value,,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
492,1742074238936,"15/03/2025, 21:30:38",1742056238936,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Language 3:-value,,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
493,1742074238938,"15/03/2025, 21:30:38",1742056238938,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Hours:-6-value,,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
494,1742074238940,"15/03/2025, 21:30:38",1742056238940,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Language 4:-value,,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
495,1742074238941,"15/03/2025, 21:30:38",1742056238941,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"a) Watching TV, film, videos on websites like YouTube or Twitch (with or without subtitles)<br></br>
**You listed: 3 hours**",response,Hours:-8-value,,,,Watching,3,object-170,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
496,1742074238943,"15/03/2025, 21:30:38",1742056238943,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Language 1:-value,English,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
