Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
123,1743021590034,26/03/2025 20:39:50,1743007190034,-4,26/03/2025 12:39:50,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,continue,,10807.400000000023,10803.300000000017,10807.400000000023,10807.400000000023,10803.300000000017,10807.400000000023,0,10807.400000000023,0,0,,Click To Continue,Continue Button,5,object-70,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
124,1743021590035,26/03/2025 20:39:50,1743007190035,-4,26/03/2025 12:39:50,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,response,kasee,10807.400000000023,10803.300000000017,10807.400000000023,10807.400000000023,10803.300000000017,10807.400000000023,1,10807.400000000023,0,0,kasee,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
125,1743021591539,26/03/2025 20:39:51,1743007191539,-4,26/03/2025 12:39:51,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,info,audio started,1509.999999999971,1505.7999999999884,1509.999999999971,1509.999999999971,1505.7999999999884,1509.999999999971,0,1509.999999999971,0,0,,Audio Clip,Audio,3,object-78,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
126,1743021593004,26/03/2025 20:39:53,1743007193004,-4,26/03/2025 12:39:53,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,info,audio finished,2975.000000023836,2973.100000000006,2975.000000023836,2975.000000023836,2973.100000000006,2975.000000023836,0,2975.000000023836,0,0,,Audio Clip,Audio,3,object-78,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
127,1743021596868,26/03/2025 20:39:56,1743007196868,-4,26/03/2025 12:39:56,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,action,shitteiru,6839.399999999994,6836.499999999971,6839.399999999994,6839.399999999994,6836.499999999971,6839.399999999994,0,6839.399999999994,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
128,1743021598290,26/03/2025 20:39:58,1743007198290,-4,26/03/2025 12:39:58,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,continue,,8261.299999976152,8258.800000000017,8261.299999976152,8261.299999976152,8258.800000000017,8261.299999976152,0,8261.299999976152,0,0,,Click To Continue,Continue Button,5,object-70,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
129,1743021598290,26/03/2025 20:39:58,1743007198290,-4,26/03/2025 12:39:58,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,response,shitteiru,8261.69999995231,8258.800000000017,8261.69999995231,8261.69999995231,8258.800000000017,8261.69999995231,0,8261.69999995231,0,0,shitteiru,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
130,1743021599907,26/03/2025 20:39:59,1743007199907,-4,26/03/2025 12:39:59,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,info,audio started,1619.0999999999767,1618.0999999999767,1619.0999999999767,1619.0999999999767,1618.0999999999767,1619.0999999999767,0,1619.0999999999767,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
131,1743021601062,26/03/2025 20:40:01,1743007201062,-4,26/03/2025 12:40:01,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,info,audio finished,2774.8000000476604,2773.6999999999534,2774.8000000476604,2774.8000000476604,2773.6999999999534,2774.8000000476604,0,2774.8000000476604,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
132,1743021607322,26/03/2025 20:40:07,1743007207322,-4,26/03/2025 12:40:07,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,action,ittee,9034,9029.799999999988,9034,9034,9029.799999999988,9034,0,9034,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
133,1743021608052,26/03/2025 20:40:08,1743007208052,-4,26/03/2025 12:40:08,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,info,audio started,9763.700000000012,9759.5,9763.700000000012,9763.700000000012,9759.5,9763.700000000012,0,9763.700000000012,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
134,1743021609209,26/03/2025 20:40:09,1743007209209,-4,26/03/2025 12:40:09,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,info,audio finished,10921.099999999977,10919.399999999965,10921.099999999977,10921.099999999977,10919.399999999965,10921.099999999977,0,10921.099999999977,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
135,1743021610125,26/03/2025 20:40:10,1743007210125,-4,26/03/2025 12:40:10,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,action,iitte,11836.199999999953,11832.099999999977,11836.199999999953,11836.199999999953,11832.099999999977,11836.199999999953,0,11836.199999999953,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
136,1743021611433,26/03/2025 20:40:11,1743007211433,-4,26/03/2025 12:40:11,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,continue,,13145.499999976135,13141.899999999965,13145.499999976135,13145.499999976135,13141.899999999965,13145.499999976135,0,13145.499999976135,0,0,,Click To Continue,Continue Button,5,object-70,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
137,1743021611434,26/03/2025 20:40:11,1743007211434,-4,26/03/2025 12:40:11,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,response,iitte,13145.999999999942,13141.899999999965,13145.999999999942,13145.999999999942,13141.899999999965,13145.999999999942,0,13145.999999999942,0,0,iitte,CustomMultichoice,CustomMultichoice,4,object-68,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
138,1743021612505,26/03/2025 20:40:12,1743007212505,-4,26/03/2025 12:40:12,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio started,1075.9000000476954,1072.4000000000233,1075.9000000476954,1075.9000000476954,1072.4000000000233,1075.9000000476954,0,1075.9000000476954,0,0,,Audio Clip,Audio,3,object-78,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
139,1743021614022,26/03/2025 20:40:14,1743007214022,-4,26/03/2025 12:40:14,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio finished,2592.9000000476954,2590.2999999999884,2592.9000000476954,2592.9000000476954,2590.2999999999884,2592.9000000476954,0,2592.9000000476954,0,0,,Audio Clip,Audio,3,object-78,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
140,1743021616337,26/03/2025 20:40:16,1743007216337,-4,26/03/2025 12:40:16,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio started,4907.700000000012,4904.900000000023,4907.700000000012,4907.700000000012,4904.900000000023,4907.700000000012,0,4907.700000000012,0,0,,Audio Clip,Audio,3,object-78,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
141,1743021617263,26/03/2025 20:40:17,1743007217263,-4,26/03/2025 12:40:17,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,action,gakki,5833.900000047695,5831,5833.900000047695,5833.900000047695,5831,5833.900000047695,0,5833.900000047695,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
142,1743021617851,26/03/2025 20:40:17,1743007217851,-4,26/03/2025 12:40:17,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio finished,6421.400000047695,6418.700000000012,6421.400000047695,6421.400000047695,6418.700000000012,6421.400000047695,0,6421.400000047695,0,0,,Audio Clip,Audio,3,object-78,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
143,1743021619158,26/03/2025 20:40:19,1743007219158,-4,26/03/2025 12:40:19,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,continue,,7727.000000000058,7722.900000000023,7727.000000000058,7727.000000000058,7722.900000000023,7727.000000000058,0,7727.000000000058,0,0,,Click To Continue,Continue Button,5,object-70,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
144,1743021619158,26/03/2025 20:40:19,1743007219158,-4,26/03/2025 12:40:19,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,response,gakki,7727.000000000058,7722.900000000023,7727.000000000058,7727.000000000058,7722.900000000023,7727.000000000058,0,7727.000000000058,0,0,gakki,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
145,1743021620747,26/03/2025 20:40:20,1743007220747,-4,26/03/2025 12:40:20,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,20,trial,Screen 1,6wu76v,1,info,audio started,1594.7999999999884,1591.0999999999767,1594.7999999999884,1594.7999999999884,1591.0999999999767,1594.7999999999884,0,1594.7999999999884,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
146,1743021622933,26/03/2025 20:40:22,1743007222933,-4,26/03/2025 12:40:22,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,20,trial,Screen 1,6wu76v,1,info,audio finished,3781.1999999761465,3780.399999999965,3781.1999999761465,3781.1999999761465,3780.399999999965,3781.1999999761465,0,3781.1999999761465,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
147,1743021628852,26/03/2025 20:40:28,1743007228852,-4,26/03/2025 12:40:28,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,20,trial,Screen 1,6wu76v,1,info,audio started,9698.599999999919,9694.399999999965,9698.599999999919,9698.599999999919,9694.399999999965,9698.599999999919,0,9698.599999999919,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
148,1743021631036,26/03/2025 20:40:31,1743007231036,-4,26/03/2025 12:40:31,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,20,trial,Screen 1,6wu76v,1,info,audio finished,11883.299999999988,11879.099999999977,11883.299999999988,11883.299999999988,11879.099999999977,11883.299999999988,0,11883.299999999988,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
149,1743021631360,26/03/2025 20:40:31,1743007231360,-4,26/03/2025 12:40:31,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,20,trial,Screen 1,6wu76v,1,action,juttaku,12207.90000002383,12204.599999999977,12207.90000002383,12207.90000002383,12204.599999999977,12207.90000002383,0,12207.90000002383,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
150,1743021634005,26/03/2025 20:40:34,1743007234005,-4,26/03/2025 12:40:34,220221,4,task-2lmg,,44752030,BLIND,13022562,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x911,final training complete SAMEDIF,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet4,,spreadsheet4,,training session 1 complete,,day 1 complete,,completed training session,final training complete SAMEDIF,,,pre_test_assessment,pre_test_assessment,20,trial,Screen 1,6wu76v,1,continue,,14852.599999952305,14850,14852.599999952305,14852.599999952305,14850,14852.599999952305,0,14852.599999952305,0,0,,Click To Continue,Continue Button,5,object-70,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
