"ID","condition","response","reaction_time","sound","pair","language","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","first_dim_step","second_dim_step","norm_response","log_rt","median_rt","mad","upper_mad","lower_mad"
"5031","spreadsheet3",30,3548.100000011924,"D_T_VOT_2_F0_5.mp3","indent-intent","English","indent","intent","no","indent","intent",2,5,30,8.174167527928542,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",23,1129.4000000000233,"D_T_VOT_2_F0_5.mp3","indent-intent","English","indent","intent","no","indent","intent",2,5,23,7.029441797238757,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",45,1711.7000000119442,"D_T_VOT_2_F0_5.mp3","indent-intent","English","indent","intent","no","indent","intent",2,5,45,7.445242307708597,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",8,1581.2000000000116,"D_T_VOT_3_F0_1.mp3","indent-intent","English","indent","intent","no","indent","intent",3,1,8,7.365939331422537,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",37,1918.6000000119093,"D_T_VOT_3_F0_1.mp3","indent-intent","English","indent","intent","no","indent","intent",3,1,37,7.559351032390055,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",27,2212.8000000000466,"D_T_VOT_3_F0_1.mp3","indent-intent","English","indent","intent","no","indent","intent",3,1,27,7.702013960910515,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",45,6607.100000011924,"D_T_VOT_3_F0_2.mp3","indent-intent","English","indent","intent","no","indent","intent",3,2,45,8.79590010737954,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",30,2589.300000035757,"D_T_VOT_3_F0_2.mp3","indent-intent","English","indent","intent","no","indent","intent",3,2,30,7.859142847907531,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",24,2254.000000011933,"D_T_VOT_3_F0_2.mp3","indent-intent","English","indent","intent","no","indent","intent",3,2,24,7.7204616946050155,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",50,2356.4000000119267,"D_T_VOT_3_F0_3.mp3","indent-intent","English","indent","intent","no","indent","intent",3,3,50,7.764890309652594,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",19,2084.40000002383,"D_T_VOT_3_F0_3.mp3","indent-intent","English","indent","intent","no","indent","intent",3,3,19,7.642236323046492,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",38,1540.2000000238186,"D_T_VOT_3_F0_3.mp3","indent-intent","English","indent","intent","no","indent","intent",3,3,38,7.339667557120614,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",12,3069.7000000476837,"D_T_VOT_3_F0_4.mp3","indent-intent","English","indent","intent","no","indent","intent",3,4,12,8.029335115952172,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
"5031","spreadsheet3",31,1218.5999999999767,"D_T_VOT_3_F0_4.mp3","indent-intent","English","indent","intent","no","indent","intent",3,4,31,7.105457937814375,7.491031788406383,0.44508400640679124,8.826283807626757,6.15577976918601
