ID	pair	second_dim_step	first_dim_step	norm_response
5904	kata-katta	2	4	50
5904	kata-katta	3	4	51
5904	kata-katta	3	4	50
5904	kata-katta	4	4	48
5904	kata-katta	4	4	51
5904	kata-katta	4	4	50
5904	kata-katta	5	4	50
5904	kata-katta	5	4	49
5904	kata-katta	5	4	50
5904	kata-katta	1	5	50
5904	kata-katta	1	5	49
5904	kata-katta	1	5	50
5904	kata-katta	2	5	50
5904	kata-katta	2	5	51
5904	kata-katta	2	5	50
5904	kata-katta	3	5	49
5904	kata-katta	3	5	50
5904	kata-katta	3	5	51
5904	kata-katta	4	5	50
5904	kata-katta	4	5	49
5904	kata-katta	4	5	50
5904	kata-katta	5	5	50
5904	kata-katta	5	5	51
5904	kata-katta	5	5	50
5904	kata-katta	1	6	50
5904	kata-katta	1	6	50
5904	kata-katta	1	6	50
5904	kata-katta	2	6	50
5904	kata-katta	2	6	49
5904	kata-katta	2	6	49
5904	kata-katta	3	6	50
5904	kata-katta	3	6	50
5904	kata-katta	3	6	50
5904	kata-katta	4	6	50
5904	kata-katta	4	6	50
5904	kata-katta	5	6	49
5904	kata-katta	5	6	50
5904	kata-katta	1	7	50
5904	kata-katta	1	7	49
5904	kata-katta	1	7	50
5904	kata-katta	2	7	51
5904	kata-katta	2	7	50
5904	kata-katta	2	7	50
5904	kata-katta	3	7	50
5904	kata-katta	3	7	51
5904	kata-katta	3	7	50
5904	kata-katta	4	7	51
5904	kata-katta	4	7	50
5904	kata-katta	4	7	50
5904	kata-katta	5	7	50
5904	kata-katta	5	7	51
5904	toru-tooru	1	1	5
5904	toru-tooru	1	1	4
5904	toru-tooru	1	1	4
5904	toru-tooru	2	1	4
5904	toru-tooru	2	1	4
5904	toru-tooru	2	1	3
5904	toru-tooru	3	1	4
5904	toru-tooru	3	1	3
5904	toru-tooru	3	1	0
5904	toru-tooru	4	1	4
5904	toru-tooru	4	1	2
5904	toru-tooru	5	1	8
5904	toru-tooru	5	1	6
5904	toru-tooru	5	1	1
5904	toru-tooru	1	2	85
5904	toru-tooru	1	2	4
5904	toru-tooru	1	2	3
5904	toru-tooru	2	2	7
5904	toru-tooru	2	2	2
5904	toru-tooru	2	2	6
5904	toru-tooru	3	2	1
5904	toru-tooru	3	2	10
5904	toru-tooru	3	2	3
5904	toru-tooru	4	2	6
5904	toru-tooru	4	2	4
5904	toru-tooru	4	2	2
5904	toru-tooru	5	2	6
5904	toru-tooru	5	2	9
5904	toru-tooru	5	2	3
5904	toru-tooru	1	3	3
5904	toru-tooru	1	3	4
5904	toru-tooru	1	3	2
5904	toru-tooru	2	3	4
5904	toru-tooru	2	3	9
5904	toru-tooru	2	3	29
5904	toru-tooru	3	3	31
5904	toru-tooru	3	3	66
5904	toru-tooru	3	3	6
5904	toru-tooru	4	3	6
5904	toru-tooru	4	3	6
5904	toru-tooru	4	3	5
5904	toru-tooru	5	3	19
5904	toru-tooru	5	3	2
5904	toru-tooru	5	3	5
5904	toru-tooru	1	4	90
5904	toru-tooru	1	4	96
5904	toru-tooru	1	4	4
5904	toru-tooru	2	4	86
5904	toru-tooru	2	4	90
5904	toru-tooru	2	4	17
5904	toru-tooru	3	4	5
5904	toru-tooru	3	4	5
5904	toru-tooru	3	4	3
5904	toru-tooru	4	4	73
5904	toru-tooru	4	4	80
5904	toru-tooru	4	4	86
5904	toru-tooru	5	4	3
5904	toru-tooru	5	4	2
5904	toru-tooru	1	5	84
5904	toru-tooru	1	5	94
5904	toru-tooru	1	5	76
5904	toru-tooru	2	5	89
5904	toru-tooru	2	5	88
5904	toru-tooru	2	5	3
5904	toru-tooru	3	5	95
5904	toru-tooru	3	5	88
5904	toru-tooru	3	5	77
5904	toru-tooru	4	5	86
5904	toru-tooru	4	5	3
5904	toru-tooru	4	5	87
5904	toru-tooru	5	5	91
5904	toru-tooru	5	5	92
5904	toru-tooru	5	5	94
5904	toru-tooru	1	6	91
5904	toru-tooru	1	6	97
5904	toru-tooru	1	6	90
5904	toru-tooru	2	6	95
5904	toru-tooru	2	6	92
5904	toru-tooru	2	6	94
5904	toru-tooru	3	6	92
5904	toru-tooru	3	6	94
5904	toru-tooru	3	6	88
5904	toru-tooru	4	6	79
5904	toru-tooru	4	6	85
5904	toru-tooru	4	6	93
5904	toru-tooru	5	6	35
5904	toru-tooru	5	6	83
5904	toru-tooru	5	6	92
5904	toru-tooru	1	7	88
5904	toru-tooru	1	7	93
5904	toru-tooru	2	7	88
5904	toru-tooru	2	7	90
5904	toru-tooru	2	7	76
5904	toru-tooru	3	7	92
5904	toru-tooru	3	7	95
5904	toru-tooru	3	7	93
5904	toru-tooru	4	7	99
5904	toru-tooru	4	7	89
5904	toru-tooru	4	7	95
5904	toru-tooru	5	7	96
5904	toru-tooru	5	7	96
5904	toru-tooru	5	7	93
5966	indent-intent	1	1	1
5966	indent-intent	1	1	0
5966	indent-intent	1	1	0
5966	indent-intent	2	1	0
5966	indent-intent	2	1	1
5966	indent-intent	2	1	1
5966	indent-intent	3	1	14
5966	indent-intent	3	1	5
5966	indent-intent	3	1	0
5966	indent-intent	4	1	0
5966	indent-intent	4	1	1
5966	indent-intent	4	1	1
5966	indent-intent	5	1	5
5966	indent-intent	5	1	8
5966	indent-intent	5	1	4
5966	indent-intent	1	2	13
5966	indent-intent	1	2	4
5966	indent-intent	1	2	0
5966	indent-intent	2	2	99
5966	indent-intent	2	2	1
5966	indent-intent	2	2	1
5966	indent-intent	3	2	10
5966	indent-intent	3	2	12
5966	indent-intent	3	2	16
5966	indent-intent	4	2	5
5966	indent-intent	4	2	7
5966	indent-intent	4	2	50
5966	indent-intent	5	2	18
5966	indent-intent	5	2	1
5966	indent-intent	5	2	0
5966	indent-intent	1	3	9
5966	indent-intent	1	3	18
5966	indent-intent	1	3	3
5966	indent-intent	2	3	21
5966	indent-intent	2	3	25
5966	indent-intent	2	3	7
5966	indent-intent	3	3	99
5966	indent-intent	3	3	5
5966	indent-intent	3	3	0
5966	indent-intent	4	3	100
5966	indent-intent	4	3	98
5966	indent-intent	4	3	100
5966	indent-intent	5	3	99
5966	indent-intent	5	3	98
5966	indent-intent	5	3	99
5966	indent-intent	1	4	66
5966	indent-intent	1	4	45
5966	indent-intent	1	4	40
5966	indent-intent	2	4	99
5966	indent-intent	2	4	99
5966	indent-intent	2	4	91
5966	indent-intent	3	4	98
5966	indent-intent	3	4	88
5966	indent-intent	3	4	99
5966	indent-intent	4	4	99
5966	indent-intent	4	4	99
5966	indent-intent	4	4	98
5966	indent-intent	5	4	99
5966	indent-intent	5	4	94
5966	indent-intent	5	4	99
5966	indent-intent	1	5	99
5966	indent-intent	1	5	99
5966	indent-intent	1	5	100
5966	indent-intent	2	5	99
5966	indent-intent	2	5	99
5966	indent-intent	2	5	100
5966	indent-intent	3	5	99
5966	indent-intent	3	5	100
5966	indent-intent	3	5	100
5966	indent-intent	4	5	100
5966	indent-intent	4	5	98
5966	indent-intent	4	5	99
5966	indent-intent	5	5	98
5966	indent-intent	5	5	94
5966	indent-intent	5	5	99
5966	indent-intent	1	6	99
5966	indent-intent	1	6	99
5966	indent-intent	1	6	100
5966	indent-intent	2	6	100
5966	indent-intent	2	6	99
5966	indent-intent	2	6	99
5966	indent-intent	3	6	100
5966	indent-intent	3	6	98
5966	indent-intent	3	6	100
5966	indent-intent	4	6	97
5966	indent-intent	4	6	99
5966	indent-intent	4	6	100
5966	indent-intent	5	6	99
5966	indent-intent	5	6	98
5966	indent-intent	5	6	100
5966	indent-intent	1	7	97
5966	indent-intent	1	7	99
5966	indent-intent	1	7	99
5966	indent-intent	2	7	100
5966	indent-intent	2	7	100
5966	indent-intent	2	7	100
5966	indent-intent	3	7	99
5966	indent-intent	3	7	100
5966	indent-intent	3	7	98
5966	indent-intent	4	7	99
5966	indent-intent	4	7	99
5966	indent-intent	4	7	100
5966	indent-intent	5	7	99
5966	indent-intent	5	7	98
5966	indent-intent	5	7	99
5966	reason-risen	1	1	50
5966	reason-risen	1	1	50
5966	reason-risen	1	1	20
5966	reason-risen	2	1	40
5966	reason-risen	2	1	70
5966	reason-risen	2	1	60
5966	reason-risen	3	1	70
5966	reason-risen	3	1	57
5966	reason-risen	3	1	30
5966	reason-risen	4	1	16
5966	reason-risen	4	1	60
5966	reason-risen	4	1	14
5966	reason-risen	5	1	55
5966	reason-risen	5	1	38
5966	reason-risen	5	1	20
5966	reason-risen	1	2	7
5966	reason-risen	1	2	70
5966	reason-risen	1	2	76
5966	reason-risen	2	2	66
5966	reason-risen	2	2	60
5966	reason-risen	2	2	20
5966	reason-risen	3	2	31
5966	reason-risen	3	2	30
5966	reason-risen	3	2	25
5966	reason-risen	4	2	20
5966	reason-risen	4	2	49
5966	reason-risen	4	2	60
5966	reason-risen	5	2	30
5966	reason-risen	5	2	10
5966	reason-risen	1	3	47
5966	reason-risen	1	3	60
5966	reason-risen	2	3	75
5966	reason-risen	2	3	50
5966	reason-risen	3	3	57
5966	reason-risen	3	3	25
5966	reason-risen	3	3	10
5966	reason-risen	4	3	74
5966	reason-risen	4	3	70
5966	reason-risen	4	3	16
5966	reason-risen	5	3	30
5966	reason-risen	5	3	25
5966	reason-risen	5	3	20
5966	reason-risen	1	4	50
5966	reason-risen	1	4	30
5966	reason-risen	1	4	70
5966	reason-risen	2	4	75
5966	reason-risen	2	4	74
5966	reason-risen	2	4	20
5966	reason-risen	3	4	65
5966	reason-risen	3	4	22
5966	reason-risen	3	4	71
5966	reason-risen	4	4	50
5966	reason-risen	4	4	65
5966	reason-risen	4	4	10
5966	reason-risen	5	4	34
5966	reason-risen	5	4	25
5966	reason-risen	5	4	50
5966	reason-risen	1	5	70
5966	reason-risen	1	5	67
5966	reason-risen	2	5	65
5966	reason-risen	2	5	79
5966	reason-risen	2	5	20
5966	reason-risen	3	5	44
5966	reason-risen	3	5	57
5966	reason-risen	3	5	35
5966	reason-risen	4	5	47
5966	reason-risen	4	5	50
5966	reason-risen	4	5	50
5966	reason-risen	5	5	50
5966	reason-risen	5	5	20
5966	reason-risen	5	5	25
5966	reason-risen	1	6	85
5966	reason-risen	1	6	40
5966	reason-risen	1	6	88
5966	reason-risen	2	6	30
5966	reason-risen	2	6	60
5966	reason-risen	2	6	50
5966	reason-risen	3	6	19
5966	reason-risen	3	6	70
5966	reason-risen	3	6	0
5966	reason-risen	4	6	30
5966	reason-risen	4	6	50
5966	reason-risen	4	6	40
5966	reason-risen	5	6	70
5966	reason-risen	5	6	80
5966	reason-risen	5	6	40
5966	reason-risen	1	7	26
5966	reason-risen	1	7	80
5966	reason-risen	1	7	100
5966	reason-risen	2	7	25
5966	reason-risen	2	7	70
5966	reason-risen	2	7	50
5966	reason-risen	3	7	50
5966	reason-risen	3	7	28
5966	reason-risen	3	7	10
5966	reason-risen	4	7	51
5966	reason-risen	4	7	17
5966	reason-risen	4	7	50
5966	reason-risen	5	7	30
5966	reason-risen	5	7	30
5966	reason-risen	5	7	65
5966	kata-katta	1	1	12
5966	kata-katta	1	1	0
5966	kata-katta	1	1	10
5966	kata-katta	2	1	10
5966	kata-katta	2	1	0
5966	kata-katta	2	1	9
5966	kata-katta	3	1	1
5966	kata-katta	3	1	0
5966	kata-katta	3	1	6
5966	kata-katta	4	1	1
5966	kata-katta	4	1	5
5966	kata-katta	4	1	4
5966	kata-katta	5	1	5
5966	kata-katta	5	1	10
5966	kata-katta	5	1	10
5966	kata-katta	1	2	1
5966	kata-katta	1	2	6
5966	kata-katta	1	2	0
5966	kata-katta	2	2	7
5966	kata-katta	2	2	5
5966	kata-katta	2	2	10
5966	kata-katta	3	2	4
5966	kata-katta	3	2	0
5966	kata-katta	3	2	0
5966	kata-katta	4	2	0
5966	kata-katta	4	2	7
5966	kata-katta	4	2	7
5966	kata-katta	5	2	0
5966	kata-katta	5	2	7
5966	kata-katta	5	2	10
5966	kata-katta	1	3	6
5966	kata-katta	1	3	10
5966	kata-katta	1	3	10
5966	kata-katta	2	3	51
5966	kata-katta	2	3	8
5966	kata-katta	2	3	7
5966	kata-katta	3	3	5
5966	kata-katta	3	3	0
5966	kata-katta	3	3	0
5966	kata-katta	4	3	0
5966	kata-katta	4	3	5
5966	kata-katta	4	3	0
5966	kata-katta	5	3	10
5966	kata-katta	5	3	7
5966	kata-katta	5	3	85
5966	kata-katta	1	4	5
5966	kata-katta	1	4	10
5966	kata-katta	1	4	90
5966	kata-katta	2	4	3
5966	kata-katta	2	4	5
5966	kata-katta	2	4	51
5966	kata-katta	3	4	99
5966	kata-katta	3	4	1
5966	kata-katta	3	4	85
5966	kata-katta	4	4	1
5966	kata-katta	4	4	19
5966	kata-katta	4	4	8
5966	kata-katta	5	4	12
5966	kata-katta	5	4	94
5966	kata-katta	5	4	6
5966	kata-katta	1	5	93
5966	kata-katta	1	5	10
5966	kata-katta	1	5	85
5966	kata-katta	2	5	7
5966	kata-katta	2	5	90
5966	kata-katta	2	5	85
5966	kata-katta	3	5	85
5966	kata-katta	3	5	90
5966	kata-katta	3	5	95
5966	kata-katta	4	5	8
5966	kata-katta	4	5	82
5966	kata-katta	4	5	90
5966	kata-katta	5	5	94
5966	kata-katta	5	5	90
5966	kata-katta	5	5	89
5966	kata-katta	1	6	92
5966	kata-katta	1	6	83
5966	kata-katta	1	6	53
5966	kata-katta	2	6	89
5966	kata-katta	2	6	100
5966	kata-katta	2	6	100
5966	kata-katta	3	6	8
5966	kata-katta	3	6	90
5966	kata-katta	3	6	90
5966	kata-katta	4	6	92
5966	kata-katta	4	6	10
5966	kata-katta	4	6	91
5966	kata-katta	5	6	2
5966	kata-katta	5	6	94
5966	kata-katta	5	6	91
5966	kata-katta	1	7	98
5966	kata-katta	1	7	91
5966	kata-katta	1	7	100
5966	kata-katta	2	7	87
5966	kata-katta	2	7	91
5966	kata-katta	2	7	86
5966	kata-katta	3	7	93
5966	kata-katta	3	7	90
5966	kata-katta	4	7	100
5966	kata-katta	4	7	100
5966	kata-katta	4	7	93
5966	kata-katta	5	7	90
5966	kata-katta	5	7	90
5966	kata-katta	5	7	88
5966	toru-tooru	1	1	1
5966	toru-tooru	1	1	1
5966	toru-tooru	1	1	0
5966	toru-tooru	2	1	8
5966	toru-tooru	2	1	0
5966	toru-tooru	2	1	0
5966	toru-tooru	3	1	1
5966	toru-tooru	3	1	0
5966	toru-tooru	3	1	1
5966	toru-tooru	4	1	0
5966	toru-tooru	4	1	0
5966	toru-tooru	4	1	0
5966	toru-tooru	5	1	0
5966	toru-tooru	5	1	0
5966	toru-tooru	5	1	1
5966	toru-tooru	1	2	0
5966	toru-tooru	1	2	0
5966	toru-tooru	1	2	0
5966	toru-tooru	2	2	0
5966	toru-tooru	2	2	0
5966	toru-tooru	2	2	0
5966	toru-tooru	3	2	1
5966	toru-tooru	3	2	2
5966	toru-tooru	3	2	3
5966	toru-tooru	4	2	1
5966	toru-tooru	4	2	0
5966	toru-tooru	4	2	1
5966	toru-tooru	5	2	10
5966	toru-tooru	5	2	28
5966	toru-tooru	5	2	0
5966	toru-tooru	1	3	0
5966	toru-tooru	1	3	10
5966	toru-tooru	2	3	9
5966	toru-tooru	2	3	0
5966	toru-tooru	2	3	30
5966	toru-tooru	3	3	0
5966	toru-tooru	3	3	10
5966	toru-tooru	4	3	3
5966	toru-tooru	4	3	47
5966	toru-tooru	4	3	0
5966	toru-tooru	5	3	0
5966	toru-tooru	5	3	70
5966	toru-tooru	1	4	97
5966	toru-tooru	1	4	100
5966	toru-tooru	1	4	81
5966	toru-tooru	2	4	10
5966	toru-tooru	2	4	22
5966	toru-tooru	2	4	0
5966	toru-tooru	3	4	50
5966	toru-tooru	3	4	48
5966	toru-tooru	3	4	0
5966	toru-tooru	4	4	100
5966	toru-tooru	4	4	60
5966	toru-tooru	4	4	20
5966	toru-tooru	5	4	3
5966	toru-tooru	5	4	2
5966	toru-tooru	5	4	0
5966	toru-tooru	1	5	100
5966	toru-tooru	1	5	61
5966	toru-tooru	1	5	60
5966	toru-tooru	2	5	100
5966	toru-tooru	2	5	100
5966	toru-tooru	2	5	100
5966	toru-tooru	3	5	98
5966	toru-tooru	3	5	100
5966	toru-tooru	3	5	75
5966	toru-tooru	4	5	70
5966	toru-tooru	4	5	100
5966	toru-tooru	4	5	88
5966	toru-tooru	5	5	79
5966	toru-tooru	5	5	33
5966	toru-tooru	5	5	0
5966	toru-tooru	1	6	50
5966	toru-tooru	1	6	100
5966	toru-tooru	1	6	100
5966	toru-tooru	2	6	100
5966	toru-tooru	2	6	100
5966	toru-tooru	2	6	100
5966	toru-tooru	3	6	99
5966	toru-tooru	3	6	100
5966	toru-tooru	3	6	98
5966	toru-tooru	4	6	100
5966	toru-tooru	4	6	99
5966	toru-tooru	4	6	70
5966	toru-tooru	5	6	100
5966	toru-tooru	5	6	100
5966	toru-tooru	5	6	98
5966	toru-tooru	1	7	100
5966	toru-tooru	1	7	100
5966	toru-tooru	1	7	100
5966	toru-tooru	2	7	99
5966	toru-tooru	2	7	100
5966	toru-tooru	2	7	100
5966	toru-tooru	3	7	100
5966	toru-tooru	3	7	100
5966	toru-tooru	3	7	100
5966	toru-tooru	4	7	100
5966	toru-tooru	4	7	98
5966	toru-tooru	4	7	75
5966	toru-tooru	5	7	100
5966	toru-tooru	5	7	98
5966	toru-tooru	5	7	100
5991	indent-intent	1	1	31
5991	indent-intent	1	1	21
5991	indent-intent	1	1	4
5991	indent-intent	2	1	7
5991	indent-intent	2	1	27
5991	indent-intent	2	1	14
5991	indent-intent	3	1	22
5991	indent-intent	3	1	25
5991	indent-intent	3	1	10
5991	indent-intent	4	1	23
5991	indent-intent	4	1	29
5991	indent-intent	4	1	10
5991	indent-intent	5	1	28
5991	indent-intent	5	1	34
5991	indent-intent	5	1	26
5991	indent-intent	1	2	31
5991	indent-intent	1	2	29
5991	indent-intent	1	2	17
5991	indent-intent	2	2	29
5991	indent-intent	2	2	18
5991	indent-intent	2	2	25
5991	indent-intent	3	2	46
5991	indent-intent	3	2	34
5991	indent-intent	3	2	15
5991	indent-intent	4	2	30
5991	indent-intent	4	2	75
5991	indent-intent	4	2	15
5991	indent-intent	5	2	7
5991	indent-intent	5	2	84
5991	indent-intent	5	2	70
5991	indent-intent	1	3	34
5991	indent-intent	1	3	18
5991	indent-intent	1	3	23
5991	indent-intent	2	3	86
5991	indent-intent	2	3	68
5991	indent-intent	2	3	34
5991	indent-intent	3	3	79
5991	indent-intent	3	3	83
5991	indent-intent	3	3	57
5991	indent-intent	4	3	37
5991	indent-intent	4	3	81
5991	indent-intent	4	3	39
5991	indent-intent	5	3	74
5991	indent-intent	5	3	32
5991	indent-intent	5	3	47
5991	indent-intent	1	4	81
5991	indent-intent	1	4	65
5991	indent-intent	1	4	73
5991	indent-intent	2	4	74
5991	indent-intent	2	4	75
5991	indent-intent	2	4	78
5991	indent-intent	3	4	86
5991	indent-intent	3	4	67
5991	indent-intent	3	4	52
5991	indent-intent	4	4	82
5991	indent-intent	4	4	44
5991	indent-intent	4	4	49
5991	indent-intent	5	4	77
5991	indent-intent	5	4	72
5991	indent-intent	5	4	69
5991	indent-intent	1	5	74
5991	indent-intent	1	5	71
5991	indent-intent	1	5	71
5991	indent-intent	2	5	66
5991	indent-intent	2	5	58
5991	indent-intent	2	5	70
5991	indent-intent	3	5	70
5991	indent-intent	3	5	33
5991	indent-intent	3	5	58
5991	indent-intent	4	5	70
5991	indent-intent	4	5	65
5991	indent-intent	4	5	66
5991	indent-intent	5	5	81
5991	indent-intent	5	5	78
5991	indent-intent	5	5	44
5991	indent-intent	1	6	74
5991	indent-intent	1	6	72
5991	indent-intent	1	6	14
5991	indent-intent	2	6	90
5991	indent-intent	2	6	71
5991	indent-intent	2	6	69
5991	indent-intent	3	6	83
5991	indent-intent	3	6	71
5991	indent-intent	3	6	81
5991	indent-intent	4	6	83
5991	indent-intent	4	6	80
5991	indent-intent	4	6	75
5991	indent-intent	5	6	74
5991	indent-intent	5	6	72
5991	indent-intent	1	7	44
5991	indent-intent	1	7	82
5991	indent-intent	1	7	36
5991	indent-intent	2	7	75
5991	indent-intent	2	7	72
5991	indent-intent	2	7	75
5991	indent-intent	3	7	4
5991	indent-intent	3	7	63
5991	indent-intent	3	7	66
5991	indent-intent	4	7	72
5991	indent-intent	4	7	74
5991	indent-intent	5	7	73
5991	indent-intent	5	7	79
5991	indent-intent	5	7	79
5991	reason-risen	1	1	25
5991	reason-risen	1	1	25
5991	reason-risen	1	1	25
5991	reason-risen	2	1	28
5991	reason-risen	2	1	37
5991	reason-risen	2	1	49
5991	reason-risen	3	1	12
5991	reason-risen	3	1	19
5991	reason-risen	3	1	67
5991	reason-risen	4	1	38
5991	reason-risen	4	1	78
5991	reason-risen	4	1	71
5991	reason-risen	5	1	87
5991	reason-risen	5	1	89
5991	reason-risen	5	1	70
5991	reason-risen	1	2	19
5991	reason-risen	1	2	33
5991	reason-risen	1	2	28
5991	reason-risen	2	2	19
5991	reason-risen	2	2	46
5991	reason-risen	2	2	23
5991	reason-risen	3	2	24
5991	reason-risen	3	2	13
5991	reason-risen	3	2	31
5991	reason-risen	4	2	85
5991	reason-risen	4	2	80
5991	reason-risen	4	2	67
5991	reason-risen	5	2	92
5991	reason-risen	5	2	83
5991	reason-risen	1	3	26
5991	reason-risen	1	3	20
5991	reason-risen	1	3	15
5991	reason-risen	2	3	35
5991	reason-risen	2	3	24
5991	reason-risen	2	3	24
5991	reason-risen	3	3	30
5991	reason-risen	3	3	79
5991	reason-risen	3	3	30
5991	reason-risen	4	3	64
5991	reason-risen	4	3	82
5991	reason-risen	4	3	86
5991	reason-risen	5	3	72
5991	reason-risen	5	3	68
5991	reason-risen	5	3	69
5991	reason-risen	1	4	27
5991	reason-risen	1	4	38
5991	reason-risen	1	4	22
5991	reason-risen	2	4	15
5991	reason-risen	2	4	22
5991	reason-risen	2	4	29
5991	reason-risen	3	4	79
5991	reason-risen	3	4	35
5991	reason-risen	3	4	77
5991	reason-risen	4	4	79
5991	reason-risen	4	4	75
5991	reason-risen	5	4	97
5991	reason-risen	5	4	90
5991	reason-risen	5	4	72
5991	reason-risen	1	5	15
5991	reason-risen	1	5	24
5991	reason-risen	1	5	29
5991	reason-risen	2	5	74
5991	reason-risen	2	5	39
5991	reason-risen	3	5	59
5991	reason-risen	3	5	30
5991	reason-risen	3	5	38
5991	reason-risen	4	5	69
5991	reason-risen	4	5	87
5991	reason-risen	4	5	60
5991	reason-risen	5	5	73
5991	reason-risen	5	5	78
5991	reason-risen	5	5	77
5991	reason-risen	1	6	24
5991	reason-risen	1	6	28
5991	reason-risen	1	6	23
5991	reason-risen	2	6	15
5991	reason-risen	2	6	29
5991	reason-risen	2	6	66
5991	reason-risen	3	6	47
5991	reason-risen	3	6	66
5991	reason-risen	3	6	51
5991	reason-risen	4	6	90
5991	reason-risen	4	6	71
5991	reason-risen	4	6	65
5991	reason-risen	5	6	78
5991	reason-risen	5	6	84
5991	reason-risen	5	6	71
5991	reason-risen	1	7	24
5991	reason-risen	1	7	27
5991	reason-risen	1	7	32
5991	reason-risen	2	7	21
5991	reason-risen	2	7	28
5991	reason-risen	2	7	65
5991	reason-risen	3	7	39
5991	reason-risen	3	7	45
5991	reason-risen	3	7	73
5991	reason-risen	4	7	68
5991	reason-risen	4	7	78
5991	reason-risen	5	7	92
5991	reason-risen	5	7	80
5991	reason-risen	5	7	86
5991	kata-katta	1	1	8
5991	kata-katta	1	1	19
5991	kata-katta	1	1	22
5991	kata-katta	2	1	21
5991	kata-katta	2	1	59
5991	kata-katta	3	1	13
5991	kata-katta	3	1	24
5991	kata-katta	3	1	9
5991	kata-katta	4	1	23
5991	kata-katta	4	1	26
5991	kata-katta	4	1	25
5991	kata-katta	5	1	11
5991	kata-katta	5	1	16
5991	kata-katta	5	1	31
5991	kata-katta	1	2	20
5991	kata-katta	1	2	22
5991	kata-katta	1	2	22
5991	kata-katta	2	2	25
5991	kata-katta	2	2	21
5991	kata-katta	2	2	22
5991	kata-katta	3	2	27
5991	kata-katta	3	2	21
5991	kata-katta	3	2	24
5991	kata-katta	4	2	17
5991	kata-katta	4	2	18
5991	kata-katta	4	2	24
5991	kata-katta	5	2	22
5991	kata-katta	5	2	23
5991	kata-katta	5	2	23
5991	kata-katta	1	3	32
5991	kata-katta	1	3	17
5991	kata-katta	1	3	31
5991	kata-katta	2	3	23
5991	kata-katta	2	3	25
5991	kata-katta	2	3	21
5991	kata-katta	3	3	27
5991	kata-katta	3	3	17
5991	kata-katta	3	3	26
5991	kata-katta	4	3	30
5991	kata-katta	4	3	15
5991	kata-katta	4	3	21
5991	kata-katta	5	3	27
5991	kata-katta	5	3	23
5991	kata-katta	1	4	23
5991	kata-katta	1	4	61
5991	kata-katta	1	4	40
5991	kata-katta	2	4	20
5991	kata-katta	2	4	27
5991	kata-katta	2	4	60
5991	kata-katta	3	4	65
5991	kata-katta	3	4	23
5991	kata-katta	3	4	60
5991	kata-katta	4	4	26
5991	kata-katta	4	4	26
5991	kata-katta	4	4	57
5991	kata-katta	5	4	25
5991	kata-katta	5	4	21
5991	kata-katta	5	4	30
5991	kata-katta	1	5	86
5991	kata-katta	1	5	28
5991	kata-katta	1	5	67
5991	kata-katta	2	5	13
5991	kata-katta	2	5	67
5991	kata-katta	2	5	68
5991	kata-katta	3	5	32
5991	kata-katta	3	5	18
5991	kata-katta	3	5	63
5991	kata-katta	4	5	19
5991	kata-katta	4	5	31
5991	kata-katta	4	5	59
5991	kata-katta	5	5	36
5991	kata-katta	5	5	24
5991	kata-katta	5	5	65
5991	kata-katta	1	6	69
5991	kata-katta	1	6	43
5991	kata-katta	1	6	60
5991	kata-katta	2	6	75
5991	kata-katta	2	6	50
5991	kata-katta	2	6	69
5991	kata-katta	3	6	22
5991	kata-katta	3	6	74
5991	kata-katta	3	6	69
5991	kata-katta	4	6	97
5991	kata-katta	4	6	36
5991	kata-katta	4	6	72
5991	kata-katta	5	6	80
5991	kata-katta	5	6	26
5991	kata-katta	5	6	58
5991	kata-katta	1	7	59
5991	kata-katta	1	7	26
5991	kata-katta	1	7	64
5991	kata-katta	2	7	53
5991	kata-katta	2	7	43
5991	kata-katta	2	7	73
5991	kata-katta	3	7	82
5991	kata-katta	3	7	62
5991	kata-katta	3	7	31
5991	kata-katta	4	7	41
5991	kata-katta	4	7	66
5991	kata-katta	4	7	60
5991	kata-katta	5	7	67
5991	kata-katta	5	7	64
5991	kata-katta	5	7	66
5991	toru-tooru	1	1	17
5991	toru-tooru	1	1	90
5991	toru-tooru	1	1	21
5991	toru-tooru	2	1	15
5991	toru-tooru	2	1	15
5991	toru-tooru	2	1	15
5991	toru-tooru	3	1	10
5991	toru-tooru	3	1	18
5991	toru-tooru	3	1	22
5991	toru-tooru	4	1	4
5991	toru-tooru	4	1	14
5991	toru-tooru	4	1	16
5991	toru-tooru	5	1	13
5991	toru-tooru	5	1	14
5991	toru-tooru	5	1	17
5991	toru-tooru	1	2	11
5991	toru-tooru	1	2	30
5991	toru-tooru	1	2	20
5991	toru-tooru	2	2	20
5991	toru-tooru	2	2	8
5991	toru-tooru	2	2	24
5991	toru-tooru	3	2	22
5991	toru-tooru	3	2	21
5991	toru-tooru	3	2	10
5991	toru-tooru	4	2	15
5991	toru-tooru	4	2	80
5991	toru-tooru	4	2	20
5991	toru-tooru	5	2	15
5991	toru-tooru	5	2	10
5991	toru-tooru	5	2	28
5991	toru-tooru	1	3	25
5991	toru-tooru	1	3	22
5991	toru-tooru	1	3	9
5991	toru-tooru	2	3	3
5991	toru-tooru	2	3	50
5991	toru-tooru	2	3	26
5991	toru-tooru	3	3	34
5991	toru-tooru	3	3	35
5991	toru-tooru	4	3	13
5991	toru-tooru	4	3	16
5991	toru-tooru	4	3	17
5991	toru-tooru	5	3	27
5991	toru-tooru	5	3	15
