Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress,allocator-cukp,randomiser-fgpw
219,1742000424609,"15/03/2025, 01:00:24",1741982424609,-5,"14/03/2025, 15:00:24",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,150 ms pause,rz316y,1,timedOut,,150.59999999403954,150,150.59999999403954,150.59999999403954,150,150.59999999403954,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,22,spreadsheet4,
220,1742000424611,"15/03/2025, 01:00:24",1741982424611,-5,"14/03/2025, 15:00:24",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,fixation and stimuli,qfds9m,2,info,audio started,2.6999999955296516,0,2.6999999955296516,2.6999999955296516,0,2.6999999955296516,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,22,spreadsheet4,
221,1742000425316,"15/03/2025, 01:00:25",1741982425316,-5,"14/03/2025, 15:00:25",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,fixation and stimuli,qfds9m,2,info,audio finished,708.0999999940395,700.1999999999971,708.0999999940395,708.0999999940395,700.1999999999971,708.0999999940395,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,22,spreadsheet4,
222,1742000425318,"15/03/2025, 01:00:25",1741982425318,-5,"14/03/2025, 15:00:25",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,fixation and stimuli,qfds9m,2,continue,,710.1999999955297,700.1999999999971,710.1999999955297,710.1999999955297,700.1999999999971,710.1999999955297,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,22,spreadsheet4,
223,1742000425460,"15/03/2025, 01:00:25",1741982425460,-5,"14/03/2025, 15:00:25",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,150ms pause,ceke9i,3,timedOut,,151.1999999985128,149.90000000000873,151.1999999985128,151.1999999985128,149.90000000000873,151.1999999985128,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,22,spreadsheet4,
224,1742000425470,"15/03/2025, 01:00:25",1741982425470,-5,"14/03/2025, 15:00:25",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,response,b4qig6,4,info,,11.499999994033715,0,11.499999994033715,11.499999994033715,0,11.499999994033715,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,22,spreadsheet4,
225,1742000426672,"15/03/2025, 01:00:26",1741982426672,-5,"14/03/2025, 15:00:26",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,response,b4qig6,4,continue,,1213.4999999940337,1200,1213.4999999940337,1213.4999999940337,1200,1213.4999999940337,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,22,spreadsheet4,
226,1742000426705,"15/03/2025, 01:00:26",1741982426705,-5,"14/03/2025, 15:00:26",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,22,trial,response,b4qig6,4,response,18,650.0999999999913,1200,1216.7000000000116,650.0999999999913,1200,1216.7000000000116,1,566.6000000000204,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_6_dur_3.mp3,reason-risen,English,2,,,6,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
227,1742000426809,"15/03/2025, 01:00:26",1741982426809,-5,"14/03/2025, 15:00:26",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,150 ms pause,rz316y,1,timedOut,,150.59999999552383,150.1999999999971,150.59999999552383,150.59999999552383,150.1999999999971,150.59999999552383,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
228,1742000426812,"15/03/2025, 01:00:26",1741982426812,-5,"14/03/2025, 15:00:26",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,fixation and stimuli,qfds9m,2,info,audio started,4.19999999999709,0,4.19999999999709,4.19999999999709,0,4.19999999999709,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
229,1742000427519,"15/03/2025, 01:00:27",1741982427519,-5,"14/03/2025, 15:00:27",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,fixation and stimuli,qfds9m,2,info,audio finished,710.2999999940366,700,710.2999999940366,710.2999999940366,700,710.2999999940366,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
230,1742000427520,"15/03/2025, 01:00:27",1741982427520,-5,"14/03/2025, 15:00:27",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,fixation and stimuli,qfds9m,2,continue,,711.4999999970169,700,711.4999999970169,711.4999999970169,700,711.4999999970169,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
231,1742000427659,"15/03/2025, 01:00:27",1741982427659,-5,"14/03/2025, 15:00:27",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,150ms pause,ceke9i,3,timedOut,,150.29999999403663,149.8000000000029,150.29999999403663,150.29999999403663,149.8000000000029,150.29999999403663,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
232,1742000427662,"15/03/2025, 01:00:27",1741982427662,-5,"14/03/2025, 15:00:27",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,response,b4qig6,4,info,,3.3999999999941792,0,3.3999999999941792,3.3999999999941792,0,3.3999999999941792,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
233,1742000429085,"15/03/2025, 01:00:29",1741982429085,-5,"14/03/2025, 15:00:29",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,response,b4qig6,4,continue,,1426.799999998504,1416.7999999999884,1426.799999998504,1426.799999998504,1416.7999999999884,1426.799999998504,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,23,spreadsheet4,
234,1742000429088,"15/03/2025, 01:00:29",1741982429088,-5,"14/03/2025, 15:00:29",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,23,trial,response,b4qig6,4,response,16,850,1416.7999999999884,1427.8999999999942,850,1416.7999999999884,1427.8999999999942,1,577.8999999999942,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_4_dur_3.mp3,reason-risen,English,2,,,4,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
235,1742000429226,"15/03/2025, 01:00:29",1741982429226,-5,"14/03/2025, 15:00:29",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,150 ms pause,rz316y,1,timedOut,,150.69999999404536,150.10000000000582,150.69999999404536,150.69999999404536,150.10000000000582,150.69999999404536,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
236,1742000429228,"15/03/2025, 01:00:29",1741982429228,-5,"14/03/2025, 15:00:29",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,fixation and stimuli,qfds9m,2,info,audio started,3.2999999970197678,0,3.2999999970197678,3.2999999970197678,0,3.2999999970197678,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
237,1742000429934,"15/03/2025, 01:00:29",1741982429934,-5,"14/03/2025, 15:00:29",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,fixation and stimuli,qfds9m,2,info,audio finished,709.3999999985099,700,709.3999999985099,709.3999999985099,700,709.3999999985099,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
238,1742000429935,"15/03/2025, 01:00:29",1741982429935,-5,"14/03/2025, 15:00:29",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,fixation and stimuli,qfds9m,2,continue,,710.1999999955297,700,710.1999999955297,710.1999999955297,700,710.1999999955297,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
239,1742000430076,"15/03/2025, 01:00:30",1741982430076,-5,"14/03/2025, 15:00:30",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,150ms pause,ceke9i,3,timedOut,,151,149.8000000000029,151,151,149.8000000000029,151,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
240,1742000430087,"15/03/2025, 01:00:30",1741982430087,-5,"14/03/2025, 15:00:30",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,response,b4qig6,4,info,,12.099999998506973,0,12.099999998506973,12.099999998506973,0,12.099999998506973,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
241,1742000430999,"15/03/2025, 01:00:30",1741982430999,-5,"14/03/2025, 15:00:30",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,response,b4qig6,4,continue,,924.1999999999971,916.5999999999913,924.1999999999971,924.1999999999971,916.5999999999913,924.1999999999971,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,24,spreadsheet4,
242,1742000431003,"15/03/2025, 01:00:31",1741982431003,-5,"14/03/2025, 15:00:31",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,24,trial,response,b4qig6,4,response,6,383.5,916.5999999999913,926.3999999955267,383.5,916.5999999999913,926.3999999955267,1,542.8999999955267,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
243,1742000431142,"15/03/2025, 01:00:31",1741982431142,-5,"14/03/2025, 15:00:31",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,150 ms pause,rz316y,1,timedOut,,150.4999999985157,150.10000000000582,150.4999999985157,150.4999999985157,150.10000000000582,150.4999999985157,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
244,1742000431145,"15/03/2025, 01:00:31",1741982431145,-5,"14/03/2025, 15:00:31",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,fixation and stimuli,qfds9m,2,info,audio started,3.5,0,3.5,3.5,0,3.5,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
245,1742000431851,"15/03/2025, 01:00:31",1741982431851,-5,"14/03/2025, 15:00:31",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,fixation and stimuli,qfds9m,2,info,audio finished,709.1999999955297,700,709.1999999955297,709.1999999955297,700,709.1999999955297,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
246,1742000431869,"15/03/2025, 01:00:31",1741982431869,-5,"14/03/2025, 15:00:31",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,fixation and stimuli,qfds9m,2,continue,,716.6999999999971,700,716.6999999999971,716.6999999999971,700,716.6999999999971,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
247,1742000431994,"15/03/2025, 01:00:31",1741982431994,-5,"14/03/2025, 15:00:31",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,150ms pause,ceke9i,3,timedOut,,152.5,149.89999999999418,152.5,152.5,149.89999999999418,152.5,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
248,1742000432002,"15/03/2025, 01:00:32",1741982432002,-5,"14/03/2025, 15:00:32",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,response,b4qig6,4,info,,11.10000000000582,0,11.10000000000582,11.10000000000582,0,11.10000000000582,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
249,1742000433299,"15/03/2025, 01:00:33",1741982433299,-5,"14/03/2025, 15:00:33",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,response,b4qig6,4,continue,,1307.1999999940454,1300.1000000000058,1307.1999999940454,1307.1999999940454,1300.1000000000058,1307.1999999940454,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,25,spreadsheet4,
250,1742000433299,"15/03/2025, 01:00:33",1741982433299,-5,"14/03/2025, 15:00:33",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,25,trial,response,b4qig6,4,response,66,500,1300.1000000000058,1307.4999999985157,500,1300.1000000000058,1307.4999999985157,1,807.4999999985157,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
251,1742000433443,"15/03/2025, 01:00:33",1741982433443,-5,"14/03/2025, 15:00:33",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,150 ms pause,rz316y,1,timedOut,,151.89999999850988,149.8000000000029,151.89999999850988,151.89999999850988,149.8000000000029,151.89999999850988,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
252,1742000433446,"15/03/2025, 01:00:33",1741982433446,-5,"14/03/2025, 15:00:33",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,fixation and stimuli,qfds9m,2,info,audio started,4.399999995526741,0,4.399999995526741,4.399999995526741,0,4.399999995526741,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
253,1742000434151,"15/03/2025, 01:00:34",1741982434151,-5,"14/03/2025, 15:00:34",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,fixation and stimuli,qfds9m,2,info,audio finished,709.7999999940366,700.1999999999971,709.7999999940366,709.7999999940366,700.1999999999971,709.7999999940366,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
254,1742000434152,"15/03/2025, 01:00:34",1741982434152,-5,"14/03/2025, 15:00:34",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,fixation and stimuli,qfds9m,2,continue,,710.8999999955267,700.1999999999971,710.8999999955267,710.8999999955267,700.1999999999971,710.8999999955267,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
255,1742000434293,"15/03/2025, 01:00:34",1741982434293,-5,"14/03/2025, 15:00:34",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,150ms pause,ceke9i,3,timedOut,,150.89999999850988,149.89999999999418,150.89999999850988,150.89999999850988,149.89999999999418,150.89999999850988,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
256,1742000434305,"15/03/2025, 01:00:34",1741982434305,-5,"14/03/2025, 15:00:34",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,response,b4qig6,4,info,,13.799999995535472,0,13.799999995535472,13.799999995535472,0,13.799999995535472,1,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
257,1742000435963,"15/03/2025, 01:00:35",1741982435963,-5,"14/03/2025, 15:00:35",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,response,b4qig6,4,continue,,1671.1999999940454,1666.6000000000058,1671.1999999940454,1671.1999999940454,1666.6000000000058,1671.1999999940454,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,26,spreadsheet4,
258,1742000435965,"15/03/2025, 01:00:35",1741982435965,-5,"14/03/2025, 15:00:35",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,26,trial,response,b4qig6,4,response,65,300,1666.6000000000058,1672.6999999940454,300,1666.6000000000058,1672.6999999940454,1,1372.6999999940454,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,risen.png,reason.png,,27,spreadsheet4,
259,1742000436109,"15/03/2025, 01:00:36",1741982436109,-5,"14/03/2025, 15:00:36",219192,2,task-dvtf,,44423806,12946138,GroupLowLD1,complete,,67d4cea6ea359e26853174a2,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1366x768,1366x645,,VAS Task,5,spreadsheet4_1D,27,trial,150 ms pause,rz316y,1,timedOut,,151.19999999552965,150.3000000000029,151.19999999552965,151.19999999552965,150.3000000000029,151.19999999552965,1,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_5_dur_3.mp3,reason-risen,English,2,,,5,3,left_word,right_word,,,,28,,risen.png,reason.png,,27,spreadsheet4,
