ID	prepost	pair	first_dim_step	norm_response
13	Pre	indent-intent	1	13
13	Pre	indent-intent	1	4
13	Pre	indent-intent	2	10
13	Pre	indent-intent	2	17
13	Pre	indent-intent	2	0
13	Pre	indent-intent	2	0
13	Pre	indent-intent	3	100
13	Pre	indent-intent	3	47
13	Pre	indent-intent	3	27
13	Pre	indent-intent	3	51
13	Pre	indent-intent	4	89
13	Pre	indent-intent	4	90
13	Pre	indent-intent	4	82
13	Pre	indent-intent	4	89
13	Pre	indent-intent	5	96
13	Pre	indent-intent	5	91
13	Pre	indent-intent	5	77
13	Pre	indent-intent	5	100
13	Pre	indent-intent	6	100
13	Pre	indent-intent	6	89
13	Pre	indent-intent	6	77
13	Pre	indent-intent	6	100
13	Pre	indent-intent	7	94
13	Pre	indent-intent	7	87
13	Pre	indent-intent	7	100
13	Pre	indent-intent	7	99
13	Pre	reason-risen	1	0
13	Pre	reason-risen	1	0
13	Pre	reason-risen	1	21
13	Pre	reason-risen	1	26
13	Pre	reason-risen	2	46
13	Pre	reason-risen	2	23
13	Pre	reason-risen	2	20
13	Pre	reason-risen	2	6
13	Pre	reason-risen	3	40
13	Pre	reason-risen	3	50
13	Pre	reason-risen	3	0
13	Pre	reason-risen	3	13
13	Pre	reason-risen	4	29
13	Pre	reason-risen	4	46
13	Pre	reason-risen	4	55
13	Pre	reason-risen	4	43
13	Pre	reason-risen	5	55
13	Pre	reason-risen	5	98
13	Pre	reason-risen	5	23
13	Pre	reason-risen	5	73
13	Pre	reason-risen	6	74
13	Pre	reason-risen	6	87
13	Pre	reason-risen	6	86
13	Pre	reason-risen	6	85
13	Pre	reason-risen	7	77
13	Pre	reason-risen	7	88
13	Pre	reason-risen	7	93
13	Pre	reason-risen	7	78
13	Pre	kata-katta	1	10
13	Pre	kata-katta	1	7
13	Pre	kata-katta	1	52
13	Pre	kata-katta	1	16
13	Pre	kata-katta	2	31
13	Pre	kata-katta	2	36
13	Pre	kata-katta	2	13
13	Pre	kata-katta	2	15
13	Pre	kata-katta	3	77
13	Pre	kata-katta	3	84
13	Pre	kata-katta	3	30
13	Pre	kata-katta	3	20
13	Pre	kata-katta	4	69
13	Pre	kata-katta	4	23
13	Pre	kata-katta	4	28
13	Pre	kata-katta	4	24
13	Pre	kata-katta	5	76
13	Pre	kata-katta	5	79
13	Pre	kata-katta	5	82
13	Pre	kata-katta	5	52
13	Pre	kata-katta	6	89
13	Pre	kata-katta	6	6
13	Pre	kata-katta	6	79
13	Pre	kata-katta	6	76
13	Pre	kata-katta	7	8
13	Pre	kata-katta	7	86
13	Pre	kata-katta	7	71
13	Pre	kata-katta	7	85
13	Pre	toru-tooru	1	0
13	Pre	toru-tooru	1	0
13	Pre	toru-tooru	1	9
13	Pre	toru-tooru	1	0
13	Pre	toru-tooru	2	9
13	Pre	toru-tooru	2	51
13	Pre	toru-tooru	2	25
13	Pre	toru-tooru	2	24
13	Pre	toru-tooru	3	87
13	Pre	toru-tooru	3	55
13	Pre	toru-tooru	3	47
13	Pre	toru-tooru	3	52
13	Pre	toru-tooru	4	100
13	Pre	toru-tooru	4	92
13	Pre	toru-tooru	4	84
13	Pre	toru-tooru	4	66
13	Pre	toru-tooru	5	84
13	Pre	toru-tooru	5	91
13	Pre	toru-tooru	5	100
13	Pre	toru-tooru	5	78
13	Pre	toru-tooru	6	100
13	Pre	toru-tooru	6	93
13	Pre	toru-tooru	6	100
13	Pre	toru-tooru	6	100
13	Pre	toru-tooru	7	100
13	Pre	toru-tooru	7	100
13	Pre	toru-tooru	7	100
13	Pre	toru-tooru	7	100
13	Post	indent-intent	1	17
13	Post	indent-intent	1	0
13	Post	indent-intent	1	0
13	Post	indent-intent	1	0
13	Post	indent-intent	2	21
13	Post	indent-intent	2	29
13	Post	indent-intent	2	12
13	Post	indent-intent	2	0
13	Post	indent-intent	3	49
13	Post	indent-intent	3	31
13	Post	indent-intent	3	17
13	Post	indent-intent	3	0
13	Post	indent-intent	4	43
13	Post	indent-intent	4	50
13	Post	indent-intent	4	70
13	Post	indent-intent	4	62
13	Post	indent-intent	5	59
13	Post	indent-intent	5	61
13	Post	indent-intent	5	74
13	Post	indent-intent	6	69
13	Post	indent-intent	6	84
13	Post	indent-intent	6	79
13	Post	indent-intent	6	100
13	Post	indent-intent	7	87
13	Post	indent-intent	7	82
13	Post	indent-intent	7	100
13	Post	reason-risen	1	25
13	Post	reason-risen	1	21
13	Post	reason-risen	1	15
13	Post	reason-risen	1	39
13	Post	reason-risen	2	34
13	Post	reason-risen	2	19
13	Post	reason-risen	2	55
13	Post	reason-risen	2	18
13	Post	reason-risen	3	2
13	Post	reason-risen	3	23
13	Post	reason-risen	3	17
13	Post	reason-risen	3	42
13	Post	reason-risen	4	48
13	Post	reason-risen	4	62
13	Post	reason-risen	4	73
13	Post	reason-risen	4	65
13	Post	reason-risen	5	80
13	Post	reason-risen	5	99
13	Post	reason-risen	5	62
13	Post	reason-risen	5	79
13	Post	reason-risen	6	89
13	Post	reason-risen	6	82
13	Post	reason-risen	6	93
13	Post	reason-risen	6	77
13	Post	reason-risen	7	95
13	Post	reason-risen	7	86
13	Post	reason-risen	7	87
13	Post	kata-katta	1	19
13	Post	kata-katta	1	7
13	Post	kata-katta	1	19
13	Post	kata-katta	1	18
13	Post	kata-katta	2	11
13	Post	kata-katta	2	36
13	Post	kata-katta	2	19
13	Post	kata-katta	2	31
13	Post	kata-katta	3	16
13	Post	kata-katta	3	26
13	Post	kata-katta	3	31
13	Post	kata-katta	3	22
13	Post	kata-katta	4	30
13	Post	kata-katta	4	81
13	Post	kata-katta	4	31
13	Post	kata-katta	4	48
13	Post	kata-katta	5	68
13	Post	kata-katta	5	38
13	Post	kata-katta	5	70
13	Post	kata-katta	5	66
13	Post	kata-katta	6	74
13	Post	kata-katta	6	78
13	Post	kata-katta	6	86
13	Post	kata-katta	6	71
13	Post	kata-katta	7	64
13	Post	kata-katta	7	74
13	Post	kata-katta	7	59
13	Post	kata-katta	7	85
13	Post	toru-tooru	1	0
13	Post	toru-tooru	1	0
13	Post	toru-tooru	1	0
13	Post	toru-tooru	1	6
13	Post	toru-tooru	2	85
13	Post	toru-tooru	2	0
13	Post	toru-tooru	2	16
13	Post	toru-tooru	2	11
13	Post	toru-tooru	3	12
13	Post	toru-tooru	3	26
13	Post	toru-tooru	3	20
13	Post	toru-tooru	3	1
13	Post	toru-tooru	4	54
13	Post	toru-tooru	4	38
13	Post	toru-tooru	4	44
13	Post	toru-tooru	4	57
13	Post	toru-tooru	5	97
13	Post	toru-tooru	5	83
13	Post	toru-tooru	5	97
13	Post	toru-tooru	5	88
13	Post	toru-tooru	6	93
13	Post	toru-tooru	6	91
13	Post	toru-tooru	6	88
13	Post	toru-tooru	6	100
13	Post	toru-tooru	7	70
13	Post	toru-tooru	7	89
13	Post	toru-tooru	7	87
13	Post	toru-tooru	7	86
14	Pre	indent-intent	1	0
14	Pre	indent-intent	1	1
14	Pre	indent-intent	1	0
14	Pre	indent-intent	1	0
14	Pre	indent-intent	2	1
14	Pre	indent-intent	2	0
14	Pre	indent-intent	2	0
14	Pre	indent-intent	2	7
14	Pre	indent-intent	3	99
14	Pre	indent-intent	3	95
14	Pre	indent-intent	3	15
14	Pre	indent-intent	3	1
14	Pre	indent-intent	4	100
14	Pre	indent-intent	4	99
14	Pre	indent-intent	4	99
14	Pre	indent-intent	4	99
14	Pre	indent-intent	5	99
14	Pre	indent-intent	5	100
14	Pre	indent-intent	5	100
14	Pre	indent-intent	5	99
14	Pre	indent-intent	6	100
14	Pre	indent-intent	6	100
14	Pre	indent-intent	6	100
14	Pre	indent-intent	6	100
14	Pre	indent-intent	7	99
14	Pre	indent-intent	7	100
14	Pre	indent-intent	7	100
14	Pre	indent-intent	7	96
14	Pre	reason-risen	1	0
14	Pre	reason-risen	1	0
14	Pre	reason-risen	1	0
14	Pre	reason-risen	1	0
14	Pre	reason-risen	2	0
14	Pre	reason-risen	2	0
14	Pre	reason-risen	2	0
14	Pre	reason-risen	2	0
14	Pre	reason-risen	3	78
14	Pre	reason-risen	3	2
14	Pre	reason-risen	3	1
14	Pre	reason-risen	3	0
14	Pre	reason-risen	4	79
14	Pre	reason-risen	4	30
14	Pre	reason-risen	5	82
14	Pre	reason-risen	5	87
14	Pre	reason-risen	5	52
14	Pre	reason-risen	5	71
14	Pre	reason-risen	6	100
14	Pre	reason-risen	6	88
14	Pre	reason-risen	6	100
14	Pre	reason-risen	6	100
14	Pre	reason-risen	7	100
14	Pre	reason-risen	7	100
14	Pre	reason-risen	7	100
14	Pre	reason-risen	7	100
14	Pre	kata-katta	1	0
14	Pre	kata-katta	1	8
14	Pre	kata-katta	1	1
14	Pre	kata-katta	1	0
14	Pre	kata-katta	2	1
14	Pre	kata-katta	2	29
14	Pre	kata-katta	2	48
14	Pre	kata-katta	2	14
14	Pre	kata-katta	3	69
14	Pre	kata-katta	3	77
14	Pre	kata-katta	3	29
14	Pre	kata-katta	3	18
14	Pre	kata-katta	4	15
14	Pre	kata-katta	4	40
14	Pre	kata-katta	4	12
14	Pre	kata-katta	4	5
14	Pre	kata-katta	5	99
14	Pre	kata-katta	5	99
14	Pre	kata-katta	5	95
14	Pre	kata-katta	5	91
14	Pre	kata-katta	6	0
14	Pre	kata-katta	6	97
14	Pre	kata-katta	6	54
14	Pre	kata-katta	6	75
14	Pre	kata-katta	7	84
14	Pre	kata-katta	7	96
14	Pre	kata-katta	7	97
14	Pre	kata-katta	7	100
14	Pre	toru-tooru	1	0
14	Pre	toru-tooru	1	0
14	Pre	toru-tooru	1	9
14	Pre	toru-tooru	1	0
14	Pre	toru-tooru	2	49
14	Pre	toru-tooru	2	97
14	Pre	toru-tooru	2	27
14	Pre	toru-tooru	2	1
14	Pre	toru-tooru	3	99
14	Pre	toru-tooru	3	85
14	Pre	toru-tooru	3	100
14	Pre	toru-tooru	3	51
14	Pre	toru-tooru	4	100
14	Pre	toru-tooru	4	100
14	Pre	toru-tooru	4	100
14	Pre	toru-tooru	4	100
14	Pre	toru-tooru	5	99
14	Pre	toru-tooru	5	99
14	Pre	toru-tooru	5	100
14	Pre	toru-tooru	5	100
14	Pre	toru-tooru	6	100
14	Pre	toru-tooru	6	100
14	Pre	toru-tooru	6	100
14	Pre	toru-tooru	6	100
14	Pre	toru-tooru	7	100
14	Pre	toru-tooru	7	100
14	Pre	toru-tooru	7	99
14	Pre	toru-tooru	7	100
14	Post	indent-intent	1	6
14	Post	indent-intent	1	1
14	Post	indent-intent	1	0
14	Post	indent-intent	1	0
14	Post	indent-intent	2	9
14	Post	indent-intent	2	3
14	Post	indent-intent	2	4
14	Post	indent-intent	2	0
14	Post	indent-intent	3	11
14	Post	indent-intent	3	0
14	Post	indent-intent	3	12
14	Post	indent-intent	3	4
14	Post	indent-intent	4	98
14	Post	indent-intent	4	47
14	Post	indent-intent	4	100
14	Post	indent-intent	4	72
14	Post	indent-intent	5	100
14	Post	indent-intent	5	98
14	Post	indent-intent	5	99
14	Post	indent-intent	5	98
14	Post	indent-intent	6	99
14	Post	indent-intent	6	94
14	Post	indent-intent	6	99
14	Post	indent-intent	6	99
14	Post	indent-intent	7	99
14	Post	indent-intent	7	100
14	Post	indent-intent	7	100
14	Post	indent-intent	7	100
14	Post	reason-risen	1	1
14	Post	reason-risen	1	2
14	Post	reason-risen	1	2
14	Post	reason-risen	1	1
14	Post	reason-risen	2	1
14	Post	reason-risen	2	1
14	Post	reason-risen	2	0
14	Post	reason-risen	2	2
14	Post	reason-risen	3	1
14	Post	reason-risen	3	1
14	Post	reason-risen	3	1
14	Post	reason-risen	3	0
14	Post	reason-risen	4	1
14	Post	reason-risen	4	0
14	Post	reason-risen	4	97
14	Post	reason-risen	4	98
14	Post	reason-risen	5	100
14	Post	reason-risen	5	99
14	Post	reason-risen	5	1
14	Post	reason-risen	5	99
14	Post	reason-risen	6	100
14	Post	reason-risen	6	99
14	Post	reason-risen	6	99
14	Post	reason-risen	6	99
14	Post	reason-risen	7	99
14	Post	reason-risen	7	99
14	Post	reason-risen	7	99
14	Post	reason-risen	7	100
14	Post	kata-katta	1	36
14	Post	kata-katta	1	2
14	Post	kata-katta	1	1
14	Post	kata-katta	1	97
14	Post	kata-katta	2	13
14	Post	kata-katta	2	11
14	Post	kata-katta	2	92
14	Post	kata-katta	2	21
14	Post	kata-katta	3	98
14	Post	kata-katta	3	21
14	Post	kata-katta	3	94
14	Post	kata-katta	3	49
14	Post	kata-katta	4	2
14	Post	kata-katta	4	100
14	Post	kata-katta	4	76
14	Post	kata-katta	4	0
14	Post	kata-katta	5	96
14	Post	kata-katta	5	52
14	Post	kata-katta	5	24
14	Post	kata-katta	5	11
14	Post	kata-katta	6	100
14	Post	kata-katta	6	100
14	Post	kata-katta	6	99
14	Post	kata-katta	6	97
14	Post	kata-katta	7	100
14	Post	kata-katta	7	100
14	Post	kata-katta	7	100
14	Post	kata-katta	7	97
14	Post	toru-tooru	1	2
14	Post	toru-tooru	1	11
14	Post	toru-tooru	1	5
14	Post	toru-tooru	1	0
14	Post	toru-tooru	2	2
14	Post	toru-tooru	2	3
14	Post	toru-tooru	2	17
14	Post	toru-tooru	2	0
14	Post	toru-tooru	3	99
14	Post	toru-tooru	3	100
14	Post	toru-tooru	3	51
14	Post	toru-tooru	3	27
14	Post	toru-tooru	4	92
14	Post	toru-tooru	4	99
14	Post	toru-tooru	4	67
14	Post	toru-tooru	4	99
14	Post	toru-tooru	5	99
14	Post	toru-tooru	5	97
14	Post	toru-tooru	5	100
14	Post	toru-tooru	5	99
14	Post	toru-tooru	6	99
14	Post	toru-tooru	6	97
14	Post	toru-tooru	6	100
14	Post	toru-tooru	6	100
14	Post	toru-tooru	7	100
14	Post	toru-tooru	7	99
14	Post	toru-tooru	7	98
14	Post	toru-tooru	7	100
15	Pre	indent-intent	1	13
15	Pre	indent-intent	1	22
15	Pre	indent-intent	1	26
15	Pre	indent-intent	1	29
15	Pre	indent-intent	2	32
15	Pre	indent-intent	2	42
15	Pre	indent-intent	2	42
15	Pre	indent-intent	2	39
15	Pre	indent-intent	3	47
15	Pre	indent-intent	3	48
15	Pre	indent-intent	3	37
15	Pre	indent-intent	3	48
15	Pre	indent-intent	4	99
15	Pre	indent-intent	4	67
15	Pre	indent-intent	4	71
15	Pre	indent-intent	4	61
15	Pre	indent-intent	5	98
15	Pre	indent-intent	5	88
15	Pre	indent-intent	5	87
15	Pre	indent-intent	5	96
15	Pre	indent-intent	6	65
15	Pre	indent-intent	6	99
15	Pre	indent-intent	6	100
15	Pre	indent-intent	6	65
15	Pre	indent-intent	7	99
15	Pre	indent-intent	7	79
15	Pre	indent-intent	7	83
15	Pre	indent-intent	7	80
15	Pre	reason-risen	1	1
15	Pre	reason-risen	1	10
15	Pre	reason-risen	1	2
15	Pre	reason-risen	1	24
15	Pre	reason-risen	2	0
15	Pre	reason-risen	2	35
15	Pre	reason-risen	2	10
15	Pre	reason-risen	2	1
15	Pre	reason-risen	3	9
15	Pre	reason-risen	3	28
15	Pre	reason-risen	3	14
15	Pre	reason-risen	3	44
15	Pre	reason-risen	4	39
15	Pre	reason-risen	4	53
15	Pre	reason-risen	4	50
15	Pre	reason-risen	4	43
15	Pre	reason-risen	5	63
15	Pre	reason-risen	5	99
15	Pre	reason-risen	5	49
15	Pre	reason-risen	5	58
15	Pre	reason-risen	6	76
15	Pre	reason-risen	6	90
15	Pre	reason-risen	6	97
15	Pre	reason-risen	6	57
15	Pre	reason-risen	7	99
15	Pre	reason-risen	7	87
15	Pre	reason-risen	7	69
15	Pre	reason-risen	7	68
15	Pre	kata-katta	1	30
15	Pre	kata-katta	1	30
15	Pre	kata-katta	1	16
15	Pre	kata-katta	1	16
15	Pre	kata-katta	2	48
15	Pre	kata-katta	2	23
15	Pre	kata-katta	2	5
15	Pre	kata-katta	2	51
15	Pre	kata-katta	3	47
15	Pre	kata-katta	3	40
15	Pre	kata-katta	3	45
15	Pre	kata-katta	3	64
15	Pre	kata-katta	4	72
15	Pre	kata-katta	4	70
15	Pre	kata-katta	4	72
15	Pre	kata-katta	4	67
15	Pre	kata-katta	5	64
15	Pre	kata-katta	5	53
15	Pre	kata-katta	5	61
15	Pre	kata-katta	5	54
15	Pre	kata-katta	6	69
15	Pre	kata-katta	6	85
15	Pre	kata-katta	6	67
15	Pre	kata-katta	7	77
15	Pre	kata-katta	7	50
15	Pre	kata-katta	7	70
15	Pre	kata-katta	7	83
15	Pre	toru-tooru	1	29
15	Pre	toru-tooru	1	25
15	Pre	toru-tooru	1	12
15	Pre	toru-tooru	1	33
15	Pre	toru-tooru	2	67
15	Pre	toru-tooru	2	48
15	Pre	toru-tooru	2	48
15	Pre	toru-tooru	2	36
15	Pre	toru-tooru	3	73
15	Pre	toru-tooru	3	58
15	Pre	toru-tooru	3	63
15	Pre	toru-tooru	3	46
15	Pre	toru-tooru	4	100
15	Pre	toru-tooru	4	83
15	Pre	toru-tooru	4	100
15	Pre	toru-tooru	4	91
15	Pre	toru-tooru	5	100
15	Pre	toru-tooru	5	100
15	Pre	toru-tooru	5	100
15	Pre	toru-tooru	5	100
15	Pre	toru-tooru	6	100
15	Pre	toru-tooru	6	79
15	Pre	toru-tooru	6	100
15	Pre	toru-tooru	6	65
15	Pre	toru-tooru	7	100
15	Pre	toru-tooru	7	99
15	Pre	toru-tooru	7	85
15	Pre	toru-tooru	7	100
15	Post	indent-intent	1	35
15	Post	indent-intent	1	38
15	Post	indent-intent	1	29
15	Post	indent-intent	1	34
15	Post	indent-intent	2	39
15	Post	indent-intent	2	49
15	Post	indent-intent	2	22
15	Post	indent-intent	2	41
15	Post	indent-intent	3	41
15	Post	indent-intent	3	52
15	Post	indent-intent	3	39
15	Post	indent-intent	3	36
15	Post	indent-intent	4	57
15	Post	indent-intent	4	57
15	Post	indent-intent	4	45
15	Post	indent-intent	4	68
15	Post	indent-intent	5	69
15	Post	indent-intent	5	70
15	Post	indent-intent	5	74
15	Post	indent-intent	5	66
15	Post	indent-intent	6	67
15	Post	indent-intent	6	95
15	Post	indent-intent	6	77
15	Post	indent-intent	6	73
15	Post	indent-intent	7	85
15	Post	indent-intent	7	72
15	Post	indent-intent	7	97
15	Post	indent-intent	7	100
15	Post	reason-risen	1	16
15	Post	reason-risen	1	3
15	Post	reason-risen	1	27
15	Post	reason-risen	1	5
15	Post	reason-risen	2	36
15	Post	reason-risen	2	28
15	Post	reason-risen	2	44
15	Post	reason-risen	2	34
15	Post	reason-risen	3	27
15	Post	reason-risen	3	37
15	Post	reason-risen	3	37
15	Post	reason-risen	3	36
15	Post	reason-risen	4	47
15	Post	reason-risen	4	21
15	Post	reason-risen	4	48
15	Post	reason-risen	4	45
15	Post	reason-risen	5	60
15	Post	reason-risen	5	69
15	Post	reason-risen	5	53
15	Post	reason-risen	5	53
15	Post	reason-risen	6	68
15	Post	reason-risen	6	58
15	Post	reason-risen	6	57
15	Post	reason-risen	6	60
15	Post	reason-risen	7	81
15	Post	reason-risen	7	59
15	Post	reason-risen	7	83
15	Post	reason-risen	7	70
15	Post	kata-katta	1	27
15	Post	kata-katta	1	35
15	Post	kata-katta	1	33
15	Post	kata-katta	1	13
15	Post	kata-katta	2	29
15	Post	kata-katta	2	38
15	Post	kata-katta	2	25
15	Post	kata-katta	2	28
15	Post	kata-katta	3	45
15	Post	kata-katta	3	39
15	Post	kata-katta	3	12
15	Post	kata-katta	3	28
15	Post	kata-katta	4	58
15	Post	kata-katta	4	59
15	Post	kata-katta	4	45
15	Post	kata-katta	4	43
15	Post	kata-katta	5	74
15	Post	kata-katta	5	68
15	Post	kata-katta	5	62
15	Post	kata-katta	5	36
15	Post	kata-katta	6	65
15	Post	kata-katta	6	61
15	Post	kata-katta	6	74
15	Post	kata-katta	6	61
15	Post	kata-katta	7	77
15	Post	kata-katta	7	65
15	Post	kata-katta	7	69
15	Post	kata-katta	7	69
15	Post	toru-tooru	1	35
15	Post	toru-tooru	1	36
15	Post	toru-tooru	1	22
15	Post	toru-tooru	1	41
15	Post	toru-tooru	2	27
15	Post	toru-tooru	2	42
15	Post	toru-tooru	2	15
15	Post	toru-tooru	2	59
15	Post	toru-tooru	3	61
15	Post	toru-tooru	3	63
15	Post	toru-tooru	3	63
15	Post	toru-tooru	3	38
15	Post	toru-tooru	4	61
15	Post	toru-tooru	4	68
15	Post	toru-tooru	4	61
15	Post	toru-tooru	4	59
15	Post	toru-tooru	5	92
15	Post	toru-tooru	5	90
15	Post	toru-tooru	5	81
15	Post	toru-tooru	5	77
15	Post	toru-tooru	6	90
15	Post	toru-tooru	6	89
15	Post	toru-tooru	6	73
15	Post	toru-tooru	6	73
15	Post	toru-tooru	7	94
15	Post	toru-tooru	7	98
15	Post	toru-tooru	7	80
15	Post	toru-tooru	7	68
17	Pre	indent-intent	1	0
17	Pre	indent-intent	1	0
17	Pre	indent-intent	1	0
17	Pre	indent-intent	1	0
17	Pre	indent-intent	2	0
17	Pre	indent-intent	2	0
17	Pre	indent-intent	2	0
17	Pre	indent-intent	2	0
17	Pre	indent-intent	3	0
17	Pre	indent-intent	3	0
17	Pre	indent-intent	3	0
17	Pre	indent-intent	3	0
17	Pre	indent-intent	4	100
17	Pre	indent-intent	4	99
17	Pre	indent-intent	4	100
17	Pre	indent-intent	4	100
17	Pre	indent-intent	5	100
17	Pre	indent-intent	5	100
17	Pre	indent-intent	5	100
17	Pre	indent-intent	5	100
17	Pre	indent-intent	6	100
17	Pre	indent-intent	6	99
17	Pre	indent-intent	6	100
17	Pre	indent-intent	6	99
17	Pre	indent-intent	7	100
17	Pre	indent-intent	7	100
17	Pre	indent-intent	7	100
17	Pre	indent-intent	7	100
17	Pre	reason-risen	1	18
17	Pre	reason-risen	1	27
17	Pre	reason-risen	1	27
17	Pre	reason-risen	1	8
17	Pre	reason-risen	2	22
17	Pre	reason-risen	2	10
17	Pre	reason-risen	2	1
17	Pre	reason-risen	2	9
17	Pre	reason-risen	3	1
17	Pre	reason-risen	3	21
17	Pre	reason-risen	3	27
17	Pre	reason-risen	3	10
17	Pre	reason-risen	4	17
17	Pre	reason-risen	4	85
17	Pre	reason-risen	4	33
17	Pre	reason-risen	4	96
17	Pre	reason-risen	5	26
17	Pre	reason-risen	5	25
17	Pre	reason-risen	5	27
17	Pre	reason-risen	5	79
17	Pre	reason-risen	6	1
17	Pre	reason-risen	6	95
17	Pre	reason-risen	6	11
17	Pre	reason-risen	7	27
17	Pre	reason-risen	7	98
17	Pre	reason-risen	7	60
17	Pre	reason-risen	7	80
17	Pre	kata-katta	1	1
17	Pre	kata-katta	1	3
17	Pre	kata-katta	1	5
17	Pre	kata-katta	1	0
17	Pre	kata-katta	2	9
17	Pre	kata-katta	2	2
17	Pre	kata-katta	2	1
17	Pre	kata-katta	2	1
17	Pre	kata-katta	3	99
17	Pre	kata-katta	3	22
17	Pre	kata-katta	3	3
17	Pre	kata-katta	3	3
17	Pre	kata-katta	4	81
17	Pre	kata-katta	4	88
17	Pre	kata-katta	4	1
17	Pre	kata-katta	4	96
17	Pre	kata-katta	5	79
17	Pre	kata-katta	5	99
17	Pre	kata-katta	5	95
17	Pre	kata-katta	5	98
17	Pre	kata-katta	6	100
17	Pre	kata-katta	6	97
17	Pre	kata-katta	6	98
17	Pre	kata-katta	6	98
17	Pre	kata-katta	7	98
17	Pre	kata-katta	7	99
17	Pre	kata-katta	7	98
17	Pre	toru-tooru	1	3
17	Pre	toru-tooru	1	2
17	Pre	toru-tooru	1	0
17	Pre	toru-tooru	1	0
17	Pre	toru-tooru	2	2
17	Pre	toru-tooru	2	0
17	Pre	toru-tooru	2	3
17	Pre	toru-tooru	2	1
17	Pre	toru-tooru	3	2
17	Pre	toru-tooru	3	0
17	Pre	toru-tooru	3	0
17	Pre	toru-tooru	3	0
17	Pre	toru-tooru	4	98
17	Pre	toru-tooru	4	99
17	Pre	toru-tooru	4	3
17	Pre	toru-tooru	4	97
17	Pre	toru-tooru	5	100
17	Pre	toru-tooru	5	100
17	Pre	toru-tooru	5	99
17	Pre	toru-tooru	5	100
17	Pre	toru-tooru	6	99
17	Pre	toru-tooru	6	100
17	Pre	toru-tooru	6	100
17	Pre	toru-tooru	6	100
17	Pre	toru-tooru	7	99
17	Pre	toru-tooru	7	100
17	Pre	toru-tooru	7	98
17	Pre	toru-tooru	7	99
17	Post	indent-intent	1	0
17	Post	indent-intent	1	0
17	Post	indent-intent	1	0
17	Post	indent-intent	1	0
17	Post	indent-intent	2	0
17	Post	indent-intent	2	0
17	Post	indent-intent	2	0
17	Post	indent-intent	2	0
17	Post	indent-intent	3	4
17	Post	indent-intent	3	0
17	Post	indent-intent	3	0
17	Post	indent-intent	3	0
17	Post	indent-intent	4	100
17	Post	indent-intent	4	100
17	Post	indent-intent	4	100
17	Post	indent-intent	4	100
17	Post	indent-intent	5	100
17	Post	indent-intent	5	100
17	Post	indent-intent	5	100
17	Post	indent-intent	5	99
17	Post	indent-intent	6	100
17	Post	indent-intent	6	100
17	Post	indent-intent	6	100
17	Post	indent-intent	6	100
17	Post	indent-intent	7	100
17	Post	indent-intent	7	100
17	Post	indent-intent	7	100
17	Post	indent-intent	7	100
17	Post	reason-risen	1	2
17	Post	reason-risen	1	0
17	Post	reason-risen	1	1
17	Post	reason-risen	1	0
17	Post	reason-risen	2	0
17	Post	reason-risen	2	4
17	Post	reason-risen	2	1
17	Post	reason-risen	2	2
17	Post	reason-risen	3	2
17	Post	reason-risen	3	21
17	Post	reason-risen	3	48
17	Post	reason-risen	3	6
17	Post	reason-risen	4	0
17	Post	reason-risen	4	0
17	Post	reason-risen	4	84
17	Post	reason-risen	4	2
17	Post	reason-risen	5	17
17	Post	reason-risen	5	94
17	Post	reason-risen	5	95
17	Post	reason-risen	5	93
17	Post	reason-risen	6	85
17	Post	reason-risen	6	93
17	Post	reason-risen	6	95
17	Post	reason-risen	6	95
17	Post	reason-risen	7	100
17	Post	reason-risen	7	99
17	Post	reason-risen	7	95
17	Post	reason-risen	7	95
17	Post	kata-katta	1	4
17	Post	kata-katta	1	1
17	Post	kata-katta	1	8
17	Post	kata-katta	1	7
17	Post	kata-katta	2	5
17	Post	kata-katta	2	13
17	Post	kata-katta	2	14
17	Post	kata-katta	3	99
17	Post	kata-katta	3	96
17	Post	kata-katta	3	47
17	Post	kata-katta	3	79
17	Post	kata-katta	4	97
17	Post	kata-katta	4	68
17	Post	kata-katta	4	54
17	Post	kata-katta	5	99
17	Post	kata-katta	5	91
17	Post	kata-katta	5	84
17	Post	kata-katta	5	90
17	Post	kata-katta	6	99
17	Post	kata-katta	6	96
17	Post	kata-katta	6	92
17	Post	kata-katta	6	75
17	Post	kata-katta	7	95
17	Post	kata-katta	7	95
17	Post	kata-katta	7	88
17	Post	kata-katta	7	78
17	Post	toru-tooru	1	3
17	Post	toru-tooru	1	2
17	Post	toru-tooru	1	0
17	Post	toru-tooru	1	1
17	Post	toru-tooru	2	2
17	Post	toru-tooru	2	2
17	Post	toru-tooru	2	1
17	Post	toru-tooru	2	6
17	Post	toru-tooru	3	4
17	Post	toru-tooru	3	0
17	Post	toru-tooru	3	0
17	Post	toru-tooru	4	78
17	Post	toru-tooru	4	100
17	Post	toru-tooru	4	29
17	Post	toru-tooru	4	76
17	Post	toru-tooru	5	99
17	Post	toru-tooru	5	99
17	Post	toru-tooru	5	99
17	Post	toru-tooru	5	82
17	Post	toru-tooru	6	98
17	Post	toru-tooru	6	98
17	Post	toru-tooru	6	81
17	Post	toru-tooru	6	99
17	Post	toru-tooru	7	100
17	Post	toru-tooru	7	100
17	Post	toru-tooru	7	98
17	Post	toru-tooru	7	100
18	Pre	indent-intent	1	4
18	Pre	indent-intent	1	1
18	Pre	indent-intent	1	6
18	Pre	indent-intent	1	9
