"local_date","ID","exp_group","prepost","pretraining_condition","posttraining_condition","response","reaction_time","sound","pair","language","first_dim_step","second_dim_step","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","norm_response","days_between"
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",14,1855.4000000059605,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",14,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",99,1493,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",99,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",97,1400.5000000000582,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",97,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",99,1212.1999999940165,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",99,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",96,2464.0999999999767,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",96,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",94,1712.9000000118976,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",94,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",94,1495.4999999880674,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",94,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",96,1118.9999999880674,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",96,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",95,937.5,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"toru","tooru","no","toru","tooru",95,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",94,814.6999999940163,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",94,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",2,1862.5000000059372,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"toru","tooru","no","toru","tooru",2,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",15,4497.300000005984,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",15,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",83,1963.200000011944,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"toru","tooru","no","toru","tooru",83,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",88,1077.5,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",88,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",12,1737.399999994028,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"toru","tooru","no","toru","tooru",12,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",27,1160.5999999999767,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"toru","tooru","no","toru","tooru",27,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",77,1343.4000000000233,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"toru","tooru","no","toru","tooru",77,48
"2025-05-30","10","High LD","Post","spreadsheet4","spreadsheet2",77,859.0999999881024,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"toru","tooru","no","toru","tooru",77,48
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,3814,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",70,4917,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",70,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1630,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1811,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",82,4682,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",82,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1686,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",1,2098,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1832,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1592.0000000000146,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2699,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2942,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2233,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2083,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2282,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2033,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2378,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1916,"D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2730,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2105,"D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1845,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1926,"D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2299,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",3,1690,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",3,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2067,"D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,1679,"D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",19,2518,"D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",19,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",1,3317,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",1,1777,"D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2584,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",1,2430,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1451,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2076,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",1,1422,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1465,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2932,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,1510,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1597,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1465.000000000029,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,1866,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2030,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1660.000000000029,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",27,2945,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",73,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",10,2997,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",90,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2519,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2256,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1749,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,3737,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",98,3459,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",2,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",90,2260.000000000029,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",10,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1812,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1552,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",1,1767,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1621,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,3167,"I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",93,3282,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",7,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,1926.000000000029,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2705,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2537,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2781,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2165,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",78,5711,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",22,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2685,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,3127,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2133,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2478,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2550,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2230,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2584,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,3000,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,2646,"O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2596,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2801,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2935,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2359,"O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",9,3023,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",91,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",10,2584,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",90,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2528,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,3532,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,2265,"O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",100,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",76,2863,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",24,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",90,4485,"O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",10,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,1812,"O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",100,1813,"O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1754,"O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,2993,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",1,2908.000000000058,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",1,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1602,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",96,1357,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",96,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",94,1208.0000000000582,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",94,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1440,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1713,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1446,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",99,1360,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",99,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",98,1520,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",98,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",98,1411,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",98,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",10,3517,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",10,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",4,1364,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",4,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",3,1500,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",3,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",0,1745.0000000000582,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",0,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",5,1563,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",5,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",5,1452,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",5,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",5,3083,"T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",5,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",4,2915,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",4,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",6,2451,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",6,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",9,1458,"T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",9,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",7,1182,"T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",7,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",6,2295,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",6,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",3,1627,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",3,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",8,2950,"T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",8,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",6,1760,"T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",6,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",5,1800,"T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",5,29
"2025-04-24","11","High LD","Pre","spreadsheet3","spreadsheet4",89,2138,"T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",89,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",1,2297,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",99,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",2,3327,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",98,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",1,1422,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",99,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",98,1730.0000000000073,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",2,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",1,2431,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",99,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",0,2405,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",100,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",97,1550,"I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",3,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",1,1573.0000000000146,"I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",99,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",6,1350,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",94,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",0,1857,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",100,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",0,1623,"I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",100,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",0,1335,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",100,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",26,2622,"I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",74,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",0,1515,"I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",100,29
"2025-05-23","11","High LD","Post","spreadsheet3","spreadsheet4",0,1466,"I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",100,29
