"local_date","session","ID","exp_group","response","reaction_time","log_rt","correct","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","segment_type","task","days_between","dprime_response"
"2025-05-14","3","15","Low LD","different",602.1999999992549,6.400589616046396,1,"Japanese","oto-otto","different","AB","F_oto.mp3","F_otto.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",424.5999999998021,6.0511475492686895,0,"Japanese","kasee-kassee","different","AB","F_kasee.mp3","M_kassee.mp3","different","consonant","training",21,"miss"
"2025-05-14","3","15","Low LD","same",257.5999999992782,5.551407994227397,1,"Japanese","toshin-tosshin","same","AA","F_toshin.mp3","M_toshin.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",2886.2999999994645,7.967730684035143,1,"Japanese","obasan-obaasan","same","AA","F_obasan.mp3","M_obasan.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",764.1999999992549,6.6388295350118245,1,"Japanese","gaki-gakki","different","BA","M_gakki.mp3","M_gaki.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",872.4999999996508,6.7713626540761815,1,"Japanese","obasan-obaasan","different","AB","M_obasan.mp3","M_obaasan.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1795.7999999992317,7.49320588408628,1,"Japanese","shiru-shiiru","same","BB","M_shiiru.mp3","F_shiiru.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",2036,7.618742377670413,1,"Japanese","iso-isso","different","AB","F_iso.mp3","F_isso.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",729.1999999996042,6.591948042803965,1,"Japanese","ite-itte","same","AA","F_ite.mp3","M_ite.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",424.7999999996391,6.051618469926879,1,"Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","M_yusoo.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1328.7999999998135,7.192031558298945,0,"Japanese","gaki-gakki","different","AB","F_gaki.mp3","F_gakki.mp3","same","consonant","training",21,"miss"
"2025-05-14","3","15","Low LD","same",312.9999999992433,5.746203190537735,1,"Japanese","nishi-nisshi","same","AA","M_nishi.mp3","M_nishi.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",677.7999999994645,6.518852259172161,1,"Japanese","shiru-shiiru","different","AB","M_shiru.mp3","F_shiiru.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",730.6999999996042,6.59400297879663,1,"Japanese","hasan-hassan","different","BA","M_hassan.mp3","F_hasan.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1025.3999999997905,6.932838059349396,1,"Japanese","heta-hetta","same","AA","M_heta.mp3","F_heta.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",768.7999999992317,6.644830857655084,0,"Japanese","saka-sakka","different","BA","M_sakka.mp3","F_saka.mp3","different","consonant","training",21,"miss"
"2025-05-14","3","15","Low LD","different",816.6000000000349,6.705149378885518,1,"Japanese","haken-hakken","different","BA","F_hakken.mp3","M_haken.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",509.39999999979045,6.233233562544945,1,"Japanese","ite-itte","same","AA","F_ite.mp3","F_ite.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",451.5999999994529,6.112796832274295,1,"Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","F_obasan.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",558.9999999992433,6.3261494731537455,1,"Japanese","saka-sakka","same","AA","M_saka.mp3","F_saka.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",586.8999999997905,6.374854447563932,1,"Japanese","saka-sakka","different","AB","M_saka.mp3","M_sakka.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",853.0999999998021,6.748876773914417,1,"Japanese","haku-haaku","same","BB","M_haaku.mp3","F_haaku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",285.4999999998254,5.654242029095453,1,"Japanese","gaki-gakki","same","BB","M_gakki.mp3","F_gakki.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",1481.699999999837,7.300945356214579,1,"Japanese","obasan-obaasan","different","AB","M_obasan.mp3","M_obaasan.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",2073.5999999999767,7.637041506157944,1,"Japanese","haku-haaku","same","AA","F_haku.mp3","F_haku.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",198.09999999997672,5.288771953704388,1,"Japanese","hasan-hassan","different","AB","F_hasan.mp3","F_hassan.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",411.0999999996274,6.018836493902927,1,"Japanese","ojisan-ojiisan","same","BB","F_ojiisan.mp3","M_ojiisan.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1141.8999999996158,7.040448820707266,1,"Japanese","obasan-obaasan","same","BB","M_obaasan.mp3","F_obaasan.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",642.5999999994528,6.4655224466809065,1,"Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","M_nishi.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",572.4999999992433,6.350012735427073,1,"Japanese","nishi-nisshi","same","AA","M_nishi.mp3","F_nishi.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",1937.0999999999767,7.568947288300519,1,"Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","F_isshoku.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",2830.7999999994645,7.948314636201441,1,"Japanese","saka-sakka","same","BB","F_sakka.mp3","M_sakka.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",885.2999999996391,6.785926570616596,1,"Japanese","obasan-obaasan","different","AB","F_obasan.mp3","F_obaasan.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",2595.199999999255,7.8614188639208065,0,"Japanese","ishoku-isshoku","different","BA","M_isshoku.mp3","F_ishoku.mp3","different","consonant","training",21,"miss"
"2025-05-14","3","15","Low LD","different",1472.199999999837,7.294513159624495,1,"Japanese","saka-sakka","different","BA","M_sakka.mp3","M_saka.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1236.4999999996508,7.120040086961189,0,"Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","vowel","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","same",864.6999999994296,6.762382625965725,1,"Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","M_isshoku.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1159.199999999837,7.055485391006332,1,"Japanese","gaki-gakki","same","AA","F_gaki.mp3","F_gaki.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",706.6999999994296,6.560606247696001,1,"Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","F_juutaku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",2893,7.970049304976135,1,"Japanese","obasan-obaasan","different","AB","F_obasan.mp3","M_obaasan.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",691.4999999992433,6.538863151103719,1,"Japanese","nishi-nisshi","same","AA","F_nishi.mp3","M_nishi.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",637.5999999996275,6.457711127475421,1,"Japanese","ite-itte","different","BA","F_itte.mp3","M_ite.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",876.2999999996391,6.775708498061393,1,"Japanese","oto-otto","different","BA","F_otto.mp3","F_oto.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",2229.699999999604,7.709622326256147,1,"Japanese","ite-itte","different","BA","F_itte.mp3","F_ite.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",492.39999999979045,6.199291394309873,1,"Japanese","haken-hakken","same","BB","F_hakken.mp3","M_hakken.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1683,7.428333194190806,1,"Japanese","oto-otto","same","AA","M_oto.mp3","M_oto.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",299.79999999993015,5.7031155856682645,0,"Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","vowel","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",480.1999999994296,6.174202683785965,1,"Japanese","heta-hetta","different","BA","M_hetta.mp3","M_heta.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1209.1999999994878,7.097714262904879,0,"Japanese","ojisan-ojiisan","same","AA","F_ojisan.mp3","M_ojisan.mp3","different","vowel","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",1780.5999999999767,7.484705665139558,0,"Japanese","kasee-kassee","same","AA","F_kasee.mp3","M_kasee.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",1076.3999999997905,6.981377418852556,0,"Japanese","haken-hakken","same","AA","M_haken.mp3","F_haken.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",336.99999999976717,5.820082930351671,1,"Japanese","haken-hakken","different","BA","F_hakken.mp3","F_haken.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",246.9999999993015,5.5093883366251495,1,"Japanese","ishoku-isshoku","same","AA","M_ishoku.mp3","F_ishoku.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",696.8999999994412,6.546641928443671,1,"Japanese","hasan-hassan","different","BA","M_hassan.mp3","F_hasan.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1054.9999999997672,6.961296045909946,0,"Japanese","ite-itte","same","BB","M_itte.mp3","M_itte.mp3","same","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",877.2999999998137,6.776849009134126,0,"Japanese","yusoo-yuusoo","same","BB","F_yuusoo.mp3","M_yuusoo.mp3","different","vowel","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","same",404.3999999994412,6.0024044871449345,1,"Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","M_jutaku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",381.09999999939464,5.943061807878226,1,"Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","F_juutaku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1120.2999999998135,7.021351785564511,1,"Japanese","haku-haaku","different","BA","M_haaku.mp3","M_haku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",875.5999999993946,6.774909365648017,1,"Japanese","gaki-gakki","different","BA","M_gakki.mp3","M_gaki.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1136.8999999997905,7.036060539134876,1,"Japanese","gaki-gakki","same","BB","M_gakki.mp3","F_gakki.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",235.2999999992317,5.4608612957300515,1,"Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",2980.899999999674,7.999980547325286,1,"Japanese","oto-otto","different","BA","F_otto.mp3","F_oto.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1125.999999999418,7.026426808699119,1,"Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","F_toshin.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1190.0999999993946,7.081792616187886,1,"Japanese","saka-sakka","same","AA","M_saka.mp3","F_saka.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",1541.3999999997905,7.340446373343757,1,"Japanese","haku-haaku","different","AB","F_haku.mp3","F_haaku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1025.4999999996508,6.932935577512095,1,"Japanese","nishi-nisshi","same","BB","M_nisshi.mp3","F_nisshi.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",766.4999999997672,6.641834698311565,1,"Japanese","yusoo-yuusoo","different","BA","F_yuusoo.mp3","F_yusoo.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",596.0999999998603,6.390408438225647,1,"Japanese","ite-itte","same","BB","F_itte.mp3","M_itte.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",364.5,5.898526551448713,1,"Japanese","haken-hakken","different","AB","M_haken.mp3","M_hakken.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",531.0999999999767,6.27495032742831,1,"Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","F_shiru.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",467,6.1463292576688975,0,"Japanese","nishi-nisshi","different","AB","M_nishi.mp3","M_nisshi.mp3","same","consonant","training",21,"miss"
"2025-05-14","3","15","Low LD","different",356.199999999837,5.8754923708551035,1,"Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",405.5,6.005120873555468,1,"Japanese","shiru-shiiru","different","AB","F_shiru.mp3","F_shiiru.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",456.5999999992782,6.123807734094115,0,"Japanese","ite-itte","different","AB","M_ite.mp3","F_itte.mp3","different","consonant","training",21,"miss"
"2025-05-14","3","15","Low LD","same",1488.3999999994412,7.305456996472092,0,"Japanese","shiru-shiiru","different","BA","M_shiiru.mp3","F_shiru.mp3","different","vowel","training",21,"miss"
"2025-05-14","3","15","Low LD","same",2170.4999999993015,7.682712834739326,1,"Japanese","haken-hakken","same","AA","M_haken.mp3","F_haken.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1898.5,7.5488193796718575,1,"Japanese","haku-haaku","same","BB","M_haaku.mp3","M_haaku.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1489.2999999994645,7.306061489891462,1,"Japanese","ishoku-isshoku","same","AA","F_ishoku.mp3","M_ishoku.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",423.1999999994878,6.047844880542879,1,"Japanese","toshin-tosshin","same","BB","F_tosshin.mp3","M_tosshin.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",438.4999999997672,6.0833598118117065,1,"Japanese","gaki-gakki","same","AA","M_gaki.mp3","M_gaki.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",407.79999999923166,6.01077685813847,1,"Japanese","saka-sakka","same","BB","M_sakka.mp3","M_sakka.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",925.5999999992782,6.830442175878687,1,"Japanese","haken-hakken","different","BA","F_hakken.mp3","M_haken.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",809.6999999999534,6.696663808692011,1,"Japanese","hasan-hassan","same","AA","M_hasan.mp3","M_hasan.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",191.40000000002328,5.2543654790189755,1,"Japanese","saka-sakka","different","AB","M_saka.mp3","F_sakka.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",532.1999999992549,6.277019358542189,1,"Japanese","yusoo-yuusoo","different","AB","M_yusoo.mp3","M_yuusoo.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",549.8999999999069,6.3097364435136,1,"Japanese","ojisan-ojiisan","different","BA","F_ojiisan.mp3","F_ojisan.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",310.6999999996042,5.738827816397728,0,"Japanese","toshin-tosshin","same","BB","F_tosshin.mp3","F_tosshin.mp3","same","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",571.0999999999767,6.347564325670777,1,"Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","M_jutaku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1372.8999999997905,7.2246805699034065,1,"Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","M_ojiisan.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",786.5999999998603,6.667719859997532,1,"Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","F_yusoo.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",973.8999999992084,6.881308628966341,1,"Japanese","iso-isso","different","BA","M_isso.mp3","F_iso.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",995.8999999994412,6.903646850937033,1,"Japanese","ojisan-ojiisan","same","BB","F_ojiisan.mp3","M_ojiisan.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",299.69999999995343,5.702781974322463,1,"Japanese","ishoku-isshoku","different","BA","M_isshoku.mp3","F_ishoku.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",977.7999999994644,6.8853051501439975,0,"Japanese","yusoo-yuusoo","same","BB","M_yuusoo.mp3","F_yuusoo.mp3","different","vowel","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","same",287.49999999965075,5.66122286023619,1,"Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","F_jutaku.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",432.8999999996741,6.070506754447182,1,"Japanese","shiru-shiiru","different","AB","F_shiru.mp3","M_shiiru.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",482.5999999996274,6.179188153190159,1,"Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","F_isshoku.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",2880.6999999994882,7.9657885991521535,1,"Japanese","oto-otto","same","BB","F_otto.mp3","F_otto.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",653.5999999992782,6.4824955435446885,1,"Japanese","kasee-kassee","different","AB","F_kasee.mp3","M_kassee.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",204.3999999992084,5.320078858325677,1,"Japanese","obasan-obaasan","same","BB","M_obaasan.mp3","F_obaasan.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",900,6.802394763324311,1,"Japanese","haken-hakken","different","AB","M_haken.mp3","M_hakken.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",561.8000000000466,6.331145914670226,1,"Japanese","haku-haaku","same","BB","M_haaku.mp3","F_haaku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1480.899999999674,7.300405290043238,1,"Japanese","yusoo-yuusoo","same","BB","M_yuusoo.mp3","M_yuusoo.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1153.4999999993015,7.050556077613203,1,"Japanese","haku-haaku","same","AA","F_haku.mp3","M_haku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",410.5999999999767,6.0176195045847765,1,"Japanese","hasan-hassan","same","AA","M_hasan.mp3","M_hasan.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",223.5999999998603,5.40985874128032,1,"Japanese","obasan-obaasan","same","AA","F_obasan.mp3","M_obasan.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",388.5999999999767,5.962550536943279,1,"Japanese","jutaku-juutaku","different","AB","F_jutaku.mp3","M_juutaku.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1558.5999999993946,7.3515432614090725,1,"Japanese","iso-isso","same","BB","M_isso.mp3","M_isso.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",379.1999999996042,5.938063770379823,1,"Japanese","yusoo-yuusoo","different","AB","M_yusoo.mp3","M_yuusoo.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",3095.2999999992317,8.037640110954106,1,"Japanese","hasan-hassan","same","BB","M_hassan.mp3","F_hassan.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",973.2999999992315,6.8806923594316585,1,"Japanese","ite-itte","different","BA","F_itte.mp3","F_ite.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1547.799999999581,7.344589846836088,1,"Japanese","oto-otto","same","AA","F_oto.mp3","F_oto.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",2173.3999999992084,7.684048040628387,1,"Japanese","gaki-gakki","different","AB","M_gaki.mp3","F_gakki.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",2474.699999999837,7.81387445553473,1,"Japanese","toshin-tosshin","different","AB","M_toshin.mp3","F_tosshin.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",640.4999999997672,6.462249121336425,1,"Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1222,7.108244139731541,1,"Japanese","heta-hetta","same","BB","F_hetta.mp3","M_hetta.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",404.9999999996507,6.003887067105676,1,"Japanese","hasan-hassan","different","AB","M_hasan.mp3","M_hassan.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",3126.199999999837,8.04757348846132,1,"Japanese","haku-haaku","same","AA","F_haku.mp3","M_haku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",774.0999999992782,6.651701064209735,1,"Japanese","ite-itte","different","AB","M_ite.mp3","F_itte.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1116.7999999999302,7.018222732008046,1,"Japanese","heta-hetta","same","BB","M_hetta.mp3","M_hetta.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",573.9999999993015,6.352629396318349,1,"Japanese","heta-hetta","same","AA","M_heta.mp3","F_heta.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",503.3999999994412,6.221385082700105,1,"Japanese","obasan-obaasan","same","BB","F_obaasan.mp3","M_obaasan.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",447.59999999939464,6.103899976436418,1,"Japanese","heta-hetta","different","AB","F_heta.mp3","M_hetta.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",164.7999999995809,5.104732617472829,1,"Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","F_isshoku.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1042.299999999581,6.9491850887448745,1,"Japanese","iso-isso","same","AA","M_iso.mp3","F_iso.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",1235.2999999994645,7.119069134542334,1,"Japanese","kasee-kassee","different","BA","M_kassee.mp3","F_kasee.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",2179.4000000000233,7.686804888542796,0,"Japanese","gaki-gakki","same","BB","M_gakki.mp3","F_gakki.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",723.8999999994412,6.584653261298324,1,"Japanese","haku-haaku","different","AB","M_haku.mp3","M_haaku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",649.6999999999534,6.476510717886414,1,"Japanese","iso-isso","same","BB","F_isso.mp3","M_isso.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",1707.299999999581,7.442668454276943,1,"Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","F_yusoo.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",771.2999999992317,6.6480774029389575,1,"Japanese","gaki-gakki","different","BA","M_gakki.mp3","F_gaki.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",985.4999999993016,6.893149126592066,1,"Japanese","oto-otto","different","BA","F_otto.mp3","M_oto.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",974.9999999996508,6.882437470997489,1,"Japanese","shiru-shiiru","same","AA","F_shiru.mp3","F_shiru.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",551.899999999674,6.313366870444865,1,"Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","F_shiiru.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",1297.4999999993015,7.168194615039505,1,"Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","F_ishoku.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",972.2999999992315,6.879664398814821,0,"Japanese","ite-itte","same","AA","M_ite.mp3","F_ite.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","same",987.5999999999768,6.895277757471001,1,"Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","M_isshoku.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",506.5,6.227524323688738,0,"Japanese","haku-haaku","different","AB","F_haku.mp3","M_haaku.mp3","different","vowel","training",21,"miss"
"2025-05-14","3","15","Low LD","same",425.09999999939464,6.05232443536332,1,"Japanese","ojisan-ojiisan","same","BB","F_ojiisan.mp3","F_ojiisan.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",680.8999999997905,6.523415452488614,1,"Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",725.3999999992084,6.5867232268477105,1,"Japanese","iso-isso","different","BA","M_isso.mp3","M_iso.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",155.09999999939464,5.0440700701785905,1,"Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","F_yusoo.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",805,6.690842277418564,1,"Japanese","toshin-tosshin","different","AB","F_toshin.mp3","M_tosshin.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",616,6.423246963533519,1,"Japanese","kasee-kassee","different","AB","F_kasee.mp3","F_kassee.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",527.4999999993015,6.2681488653488975,1,"Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","M_nisshi.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",406.69999999995343,6.008075812913065,1,"Japanese","gaki-gakki","different","AB","M_gaki.mp3","F_gakki.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1539.699999999837,7.339342871235767,1,"Japanese","ojisan-ojiisan","different","AB","F_ojisan.mp3","M_ojiisan.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1239.3999999994412,7.122382670527556,1,"Japanese","ojisan-ojiisan","different","BA","M_ojiisan.mp3","F_ojisan.mp3","different","vowel","training",21,"hit"
