Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
104,1747601780873,18/05/2025 20:56:20,1747576580873,-7,18/05/2025 06:56:20,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio finished,5228.800000000047,5216.800000000003,5228.800000000047,5228.800000000047,5216.800000000003,5228.800000000047,0,5228.800000000047,0,0,,Audio Clip,Audio,3,object-78,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
105,1747601781593,18/05/2025 20:56:21,1747576581593,-7,18/05/2025 06:56:21,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,19,trial,Screen 1,6wu76v,1,action,shiteiru,5949,5933.399999999994,5949,5949,5933.399999999994,5949,1,5949,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
106,1747601782292,18/05/2025 20:56:22,1747576582292,-7,18/05/2025 06:56:22,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,19,trial,Screen 1,6wu76v,1,continue,,6647.5,6633.399999999994,6647.5,6647.5,6633.399999999994,6647.5,0,6647.5,0,0,,Click To Continue,Continue Button,5,object-70,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
107,1747601782297,18/05/2025 20:56:22,1747576582297,-7,18/05/2025 06:56:22,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,19,trial,Screen 1,6wu76v,1,response,shiteiru,6650.099999999991,6633.399999999994,6650.099999999991,6650.099999999991,6633.399999999994,6650.099999999991,1,6650.099999999991,0,0,shiteiru,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
108,1747601783376,18/05/2025 20:56:23,1747576583376,-7,18/05/2025 06:56:23,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,info,audio started,1098.4000000000524,1083.4000000000087,1098.4000000000524,1098.4000000000524,1083.4000000000087,1098.4000000000524,0,1098.4000000000524,0,0,,Audio Clip,Audio,3,object-78,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
109,1747601785292,18/05/2025 20:56:25,1747576585292,-7,18/05/2025 06:56:25,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,action,iitai,3014.4999999999127,3000.100000000006,3014.4999999999127,3014.4999999999127,3000.100000000006,3014.4999999999127,1,3014.4999999999127,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
110,1747601785296,18/05/2025 20:56:25,1747576585296,-7,18/05/2025 06:56:25,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,info,audio finished,3018.600000000006,3016.800000000003,3018.600000000006,3018.600000000006,3016.800000000003,3018.600000000006,0,3018.600000000006,0,0,,Audio Clip,Audio,3,object-78,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
111,1747601785975,18/05/2025 20:56:25,1747576585975,-7,18/05/2025 06:56:25,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,continue,,3697.2999999999593,3683.5,3697.2999999999593,3697.2999999999593,3683.5,3697.2999999999593,0,3697.2999999999593,0,0,,Click To Continue,Continue Button,5,object-70,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
112,1747601785975,18/05/2025 20:56:25,1747576585975,-7,18/05/2025 06:56:25,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,response,iitai,3697.9000000000524,3683.5,3697.9000000000524,3697.9000000000524,3683.5,3697.9000000000524,1,3697.9000000000524,0,0,iitai,CustomMultichoice,CustomMultichoice,4,object-68,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
113,1747601787342,18/05/2025 20:56:27,1747576587342,-7,18/05/2025 06:56:27,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,1,end,Screen 1,uhg4a4,1,continue,,1380.9999999999127,1366.7000000000116,1380.9999999999127,1380.9999999999127,1366.7000000000116,1380.9999999999127,1,1380.9999999999127,0,0,,Click To Continue,Continue Button,2,object-118,end,,,,,,,,,,,,,,,,,,,correct
114,1747601787344,18/05/2025 20:56:27,1747576587344,-7,18/05/2025 06:56:27,220234,3,task-arbx,,46291406,BLIND,13263283,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 136.0.0.0,1440x900,1310x710,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet4,,spreadsheet3,,day 1 complete,,post_test_assessment,post_test_assessment,,,,,,info,END,,,116247,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1747760343377,20/05/2025 16:59:03,1747742343377,-5,20/05/2025 06:59:03,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1747760348988,20/05/2025 16:59:08,1747742348988,-5,20/05/2025 06:59:08,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,1,post-test instructions,welcome back,mcprcj,1,continue,,5621.799999964237,5616.8,5621.799999964237,5621.799999964237,5616.8,5621.799999964237,1,5621.799999964237,0,0,,Click To Continue,Continue Button,2,object-123,post-test instructions,,,,,,,,,,,,,,,,,,,correct
3,1747760349815,20/05/2025 16:59:09,1747742349815,-5,20/05/2025 06:59:09,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,1,post-test instructions,start,az9p42,2,continue,,831.9999999642368,825,831.9999999642368,831.9999999642368,825,831.9999999642368,1,831.9999999642368,0,0,,Click To Continue,Continue Button,2,object-129,post-test instructions,,,,,,,,,,,,,,,,,,,correct
4,1747760351502,20/05/2025 16:59:11,1747742351502,-5,20/05/2025 06:59:11,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio started,1694.699999952316,1691.699999999999,1694.699999952316,1694.699999952316,1691.699999999999,1694.699999952316,0,1694.699999952316,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
5,1747760352655,20/05/2025 16:59:12,1747742352655,-5,20/05/2025 06:59:12,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio finished,2847.3999999999996,2841.6000000000004,2847.3999999999996,2847.3999999999996,2841.6000000000004,2847.3999999999996,0,2847.3999999999996,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
6,1747760353123,20/05/2025 16:59:13,1747742353123,-5,20/05/2025 06:59:13,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,action,itte,3315.5999999880787,3308.3999999999996,3315.5999999880787,3315.5999999880787,3308.3999999999996,3315.5999999880787,1,3315.5999999880787,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
7,1747760353681,20/05/2025 16:59:13,1747742353681,-5,20/05/2025 06:59:13,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,continue,,3873.199999952316,3866.6000000000004,3873.199999952316,3873.199999952316,3866.6000000000004,3873.199999952316,0,3873.199999952316,0,0,,Click To Continue,Continue Button,5,object-70,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
8,1747760353683,20/05/2025 16:59:13,1747742353683,-5,20/05/2025 06:59:13,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,response,itte,3874.9000000000015,3866.6000000000004,3874.9000000000015,3874.9000000000015,3866.6000000000004,3874.9000000000015,1,3874.9000000000015,0,0,itte,CustomMultichoice,CustomMultichoice,4,object-68,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
9,1747760354961,20/05/2025 16:59:14,1747742354961,-5,20/05/2025 06:59:14,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,1287.0999999523156,1283.3999999999996,1287.0999999523156,1287.0999999523156,1283.3999999999996,1287.0999999523156,0,1287.0999999523156,0,0,,Audio Clip,Audio,3,object-78,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
10,1747760356474,20/05/2025 16:59:16,1747742356474,-5,20/05/2025 06:59:16,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,2799.4999999880783,2791.7999999999993,2799.4999999880783,2799.4999999880783,2791.7999999999993,2799.4999999880783,0,2799.4999999880783,0,0,,Audio Clip,Audio,3,object-78,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
11,1747760357062,20/05/2025 16:59:17,1747742357062,-5,20/05/2025 06:59:17,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,action,gaki,3387.5999999523156,3383.399999999998,3387.5999999523156,3387.5999999523156,3383.399999999998,3387.5999999523156,1,3387.5999999523156,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
12,1747760357665,20/05/2025 16:59:17,1747742357665,-5,20/05/2025 06:59:17,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,continue,,3990.5999999523156,3983.399999999998,3990.5999999523156,3990.5999999523156,3983.399999999998,3990.5999999523156,0,3990.5999999523156,0,0,,Click To Continue,Continue Button,5,object-70,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
13,1747760357665,20/05/2025 16:59:17,1747742357665,-5,20/05/2025 06:59:17,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,response,gaki,3991.0999999523156,3983.399999999998,3991.0999999523156,3991.0999999523156,3983.399999999998,3991.0999999523156,1,3991.0999999523156,0,0,gaki,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はどうなったの？,gaki_s,F_gaki_s.mp3,gaki,gakki,gakui,kaki,training,short,consonant,k,k,medial,がき,がっき,がくい,かき,,correct
14,1747760358817,20/05/2025 16:59:18,1747742358817,-5,20/05/2025 06:59:18,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,1159.1999999523177,1158.300000000003,1159.1999999523177,1159.1999999523177,1158.300000000003,1159.1999999523177,0,1159.1999999523177,0,0,,Audio Clip,Audio,3,object-78,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
15,1747760359819,20/05/2025 16:59:19,1747742359819,-5,20/05/2025 06:59:19,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,action,iitai,2161.2999999761596,2158.4000000000015,2161.2999999761596,2161.2999999761596,2158.4000000000015,2161.2999999761596,1,2161.2999999761596,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
16,1747760360737,20/05/2025 16:59:20,1747742360737,-5,20/05/2025 06:59:20,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,3079.2999999761596,3075.100000000002,3079.2999999761596,3079.2999999761596,3075.100000000002,3079.2999999761596,0,3079.2999999761596,0,0,,Audio Clip,Audio,3,object-78,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
17,1747760360948,20/05/2025 16:59:20,1747742360948,-5,20/05/2025 06:59:20,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,continue,,3290.2999999761596,3283.300000000003,3290.2999999761596,3290.2999999761596,3283.300000000003,3290.2999999761596,0,3290.2999999761596,0,0,,Click To Continue,Continue Button,5,object-70,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
18,1747760360948,20/05/2025 16:59:20,1747742360948,-5,20/05/2025 06:59:20,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,response,iitai,3290.9000000000015,3283.300000000003,3290.9000000000015,3290.9000000000015,3283.300000000003,3290.9000000000015,1,3290.9000000000015,0,0,iitai,CustomMultichoice,CustomMultichoice,4,object-68,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
19,1747760362100,20/05/2025 16:59:22,1747742362100,-5,20/05/2025 06:59:22,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,1159.2999999880776,1158.3999999999978,1159.2999999880776,1159.2999999880776,1158.3999999999978,1159.2999999880776,0,1159.2999999880776,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
20,1747760363975,20/05/2025 16:59:23,1747742363975,-5,20/05/2025 06:59:23,220234,3,task-arbx,,46341383,BLIND,13263285,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x800,1280x665,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio finished,3033.899999952315,3033.2999999999993,3033.899999952315,3033.899999952315,3033.2999999999993,3033.899999952315,0,3033.899999952315,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
