Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
128,1746208048416,02/05/2025 17:47:28,1746193648416,-4,02/05/2025 09:47:28,220221,4,task-6f19,repeat-7t26#4,45823033,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,action,oto,10632.299999976152,10617.100000000006,10632.299999976152,10632.299999976152,10617.100000000006,10632.299999976152,1,10632.299999976152,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
129,1746208049165,02/05/2025 17:47:29,1746193649165,-4,02/05/2025 09:47:29,220221,4,task-6f19,repeat-7t26#4,45823033,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,continue,,11381.899999999994,11367.100000000006,11381.899999999994,11381.899999999994,11367.100000000006,11381.899999999994,0,11381.899999999994,0,0,,Click To Continue,Continue Button,5,object-70,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
130,1746208049166,02/05/2025 17:47:29,1746193649166,-4,02/05/2025 09:47:29,220221,4,task-6f19,repeat-7t26#4,45823033,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,20,trial,Screen 1,6wu76v,1,response,oto,11382.500000023836,11367.100000000006,11382.500000023836,11382.500000023836,11367.100000000006,11382.500000023836,1,11382.500000023836,0,0,oto,CustomMultichoice,CustomMultichoice,4,object-68,trial,そのことばは「___」とよみます。,oto_s,F_oto_s.mp3,oto,otto,ooto,otoo,training,short,consonant,t,t,medial,おと,おっと,おうと,おとう,,correct
131,1746208050115,02/05/2025 17:47:30,1746193650115,-4,02/05/2025 09:47:30,220221,4,task-6f19,repeat-7t26#4,45823033,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,end,Screen 1,uhg4a4,1,continue,,964.6999999761465,950.0999999999767,964.6999999761465,964.6999999761465,950.0999999999767,964.6999999761465,1,964.6999999761465,0,0,,Click To Continue,Continue Button,2,object-118,end,,,,,,,,,,,,,,,,,,,correct
132,1746208050116,02/05/2025 17:47:30,1746193650116,-4,02/05/2025 09:47:30,220221,4,task-6f19,repeat-7t26#4,45823033,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,,,,,,info,END,,,208554,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1747430183121,16/05/2025 21:16:23,1747404983121,-7,16/05/2025 07:16:23,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1747430197755,16/05/2025 21:16:37,1747404997755,-7,16/05/2025 07:16:37,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,post-test instructions,welcome back,mcprcj,1,continue,,14638.900000000001,14605.52,14638.900000000001,14638.900000000001,14605.52,14638.900000000001,1,14638.900000000001,0,0,,Click To Continue,Continue Button,2,object-123,post-test instructions,,,,,,,,,,,,,,,,,,,correct
3,1747430199014,16/05/2025 21:16:39,1747404999014,-7,16/05/2025 07:16:39,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,post-test instructions,start,az9p42,2,continue,,1294.119999999999,1267.9199999999983,1294.119999999999,1294.119999999999,1267.9199999999983,1294.119999999999,1,1294.119999999999,0,0,,Click To Continue,Continue Button,2,object-129,post-test instructions,,,,,,,,,,,,,,,,,,,correct
4,1747430205314,16/05/2025 21:16:45,1747405005314,-7,16/05/2025 07:16:45,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio started,6326.200000000001,6306.299999999999,6326.200000000001,6326.200000000001,6306.299999999999,6326.200000000001,0,6326.200000000001,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
5,1747430207930,16/05/2025 21:16:47,1747405007930,-7,16/05/2025 07:16:47,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio finished,8942.2,8908.900000000001,8942.2,8942.2,8908.900000000001,8942.2,0,8942.2,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
6,1747430209748,16/05/2025 21:16:49,1747405009748,-7,16/05/2025 07:16:49,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio started,10760.2,10744.060000000001,10760.2,10760.2,10744.060000000001,10760.2,0,10760.2,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
7,1747430211890,16/05/2025 21:16:51,1747405011890,-7,16/05/2025 07:16:51,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,action,kase,12902.2,12879.539999999997,12902.2,12902.2,12879.539999999997,12902.2,0,12902.2,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
8,1747430212271,16/05/2025 21:16:52,1747405012271,-7,16/05/2025 07:16:52,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,info,audio finished,13283.2,13279.939999999999,13283.2,13283.2,13279.939999999999,13283.2,0,13283.2,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
9,1747430213029,16/05/2025 21:16:53,1747405013029,-7,16/05/2025 07:16:53,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,continue,,14040.2,14014.000000000004,14040.2,14040.2,14014.000000000004,14040.2,0,14040.2,0,0,,Click To Continue,Continue Button,5,object-70,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
10,1747430213029,16/05/2025 21:16:53,1747405013029,-7,16/05/2025 07:16:53,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,1,trial,Screen 1,6wu76v,1,response,kase,14040.2,14014.000000000004,14040.2,14040.2,14014.000000000004,14040.2,0,14040.2,0,0,kase,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
11,1747430214537,16/05/2025 21:16:54,1747405014537,-7,16/05/2025 07:16:54,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,1534.199999999997,1501.5,1534.199999999997,1534.199999999997,1501.5,1534.199999999997,0,1534.199999999997,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
12,1747430216721,16/05/2025 21:16:56,1747405016721,-7,16/05/2025 07:16:56,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,3718.199999999997,3703.699999999997,3718.199999999997,3718.199999999997,3703.699999999997,3718.199999999997,0,3718.199999999997,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
13,1747430220138,16/05/2025 21:17:00,1747405020138,-7,16/05/2025 07:17:00,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,7136.199999999997,7107.0999999999985,7136.199999999997,7136.199999999997,7107.0999999999985,7136.199999999997,0,7136.199999999997,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
14,1747430222322,16/05/2025 21:17:02,1747405022322,-7,16/05/2025 07:17:02,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,9320.199999999997,9309.299999999996,9320.199999999997,9320.199999999997,9309.299999999996,9320.199999999997,0,9320.199999999997,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
15,1747430223636,16/05/2025 21:17:03,1747405023636,-7,16/05/2025 07:17:03,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,action,juutaku,10634.199999999997,10610.599999999999,10634.199999999997,10634.199999999997,10610.599999999999,10634.199999999997,1,10634.199999999997,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
16,1747430224370,16/05/2025 21:17:04,1747405024370,-7,16/05/2025 07:17:04,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,continue,,11368.199999999997,11344.659999999996,11368.199999999997,11368.199999999997,11344.659999999996,11368.199999999997,0,11368.199999999997,0,0,,Click To Continue,Continue Button,5,object-70,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
17,1747430224370,16/05/2025 21:17:04,1747405024370,-7,16/05/2025 07:17:04,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,response,juutaku,11369.199999999997,11344.659999999996,11369.199999999997,11369.199999999997,11344.659999999996,11369.199999999997,1,11369.199999999997,0,0,juutaku,CustomMultichoice,CustomMultichoice,4,object-68,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
18,1747430227342,16/05/2025 21:17:07,1747405027342,-7,16/05/2025 07:17:07,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,2995.540000000001,2969.6399999999994,2995.540000000001,2995.540000000001,2969.6399999999994,2995.540000000001,0,2995.540000000001,0,0,,Audio Clip,Audio,3,object-78,trial,これは___ですよ。,meshi_s,F_meshi_s.mp3,meshi,meeshi,messhi,mashi,testing,short,vowel,e,e,medial,めし,めいし,めっし,まし,,correct
19,1747430228807,16/05/2025 21:17:08,1747405028807,-7,16/05/2025 07:17:08,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,4459.540000000001,4439.559999999998,4459.540000000001,4459.540000000001,4439.559999999998,4459.540000000001,0,4459.540000000001,0,0,,Audio Clip,Audio,3,object-78,trial,これは___ですよ。,meshi_s,F_meshi_s.mp3,meshi,meeshi,messhi,mashi,testing,short,vowel,e,e,medial,めし,めいし,めっし,まし,,correct
20,1747430230745,16/05/2025 21:17:10,1747405030745,-7,16/05/2025 07:17:10,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,action,meshi,6398.540000000001,6374.82,6398.540000000001,6398.540000000001,6374.82,6398.540000000001,1,6398.540000000001,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,これは___ですよ。,meshi_s,F_meshi_s.mp3,meshi,meeshi,messhi,mashi,testing,short,vowel,e,e,medial,めし,めいし,めっし,まし,,correct
21,1747430231591,16/05/2025 21:17:11,1747405031591,-7,16/05/2025 07:17:11,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,continue,,7243.540000000001,7242.360000000001,7243.540000000001,7243.540000000001,7242.360000000001,7243.540000000001,0,7243.540000000001,0,0,,Click To Continue,Continue Button,5,object-70,trial,これは___ですよ。,meshi_s,F_meshi_s.mp3,meshi,meeshi,messhi,mashi,testing,short,vowel,e,e,medial,めし,めいし,めっし,まし,,correct
22,1747430231591,16/05/2025 21:17:11,1747405031591,-7,16/05/2025 07:17:11,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,response,meshi,7243.540000000001,7242.360000000001,7243.540000000001,7243.540000000001,7242.360000000001,7243.540000000001,1,7243.540000000001,0,0,meshi,CustomMultichoice,CustomMultichoice,4,object-68,trial,これは___ですよ。,meshi_s,F_meshi_s.mp3,meshi,meeshi,messhi,mashi,testing,short,vowel,e,e,medial,めし,めいし,めっし,まし,,correct
23,1747430232944,16/05/2025 21:17:12,1747405032944,-7,16/05/2025 07:17:12,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,1355.1800000000003,1334.6600000000035,1355.1800000000003,1355.1800000000003,1334.6600000000035,1355.1800000000003,0,1355.1800000000003,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
24,1747430234391,16/05/2025 21:17:14,1747405034391,-7,16/05/2025 07:17:14,220221,4,task-6f19,repeat-7t26#4,46267920,BLIND,13263328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2176x1224,2176x1072,final training complete DIFSAME,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet4,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio finished,2801.1800000000003,2769.4199999999983,2801.1800000000003,2801.1800000000003,2769.4199999999983,2801.1800000000003,0,2801.1800000000003,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
