Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,TrialsPerBlock,stimuli_type,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress
243,1745427202859,23/04/2025 16:53:22,1745412802859,-4,23/04/2025 08:53:22,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,27,trial,fixation and stimuli,qfds9m,2,info,audio finished,788.0999998092593,782.5,788.0999998092593,788.0999998092593,782.5,788.0999998092593,1,788.0999998092593,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,27
244,1745427202867,23/04/2025 16:53:22,1745412802867,-4,23/04/2025 08:53:22,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,27,trial,fixation and stimuli,qfds9m,2,continue,,796.4999999046267,782.5,796.4999999046267,796.4999999046267,782.5,796.4999999046267,1,796.4999999046267,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,27
245,1745427203004,23/04/2025 16:53:23,1745412803004,-4,23/04/2025 08:53:23,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,27,trial,150ms pause,ceke9i,3,timedOut,,151.3000000953616,150.79999999998836,151.3000000953616,151.3000000953616,150.79999999998836,151.3000000953616,1,151.3000000953616,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,27
246,1745427203011,23/04/2025 16:53:23,1745412803011,-4,23/04/2025 08:53:23,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,27,trial,response,b4qig6,4,info,,7.199999904638389,0,7.199999904638389,7.199999904638389,0,7.199999904638389,1,7.199999904638389,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,27
247,1745427205107,23/04/2025 16:53:25,1745412805107,-4,23/04/2025 08:53:25,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,27,trial,response,b4qig6,4,continue,,2103.0000000953733,2100,2103.0000000953733,2103.0000000953733,2100,2103.0000000953733,1,2103.0000000953733,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,27
248,1745427205108,23/04/2025 16:53:25,1745412805108,-4,23/04/2025 08:53:25,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,27,trial,response,b4qig6,4,response,3,983.3000000000175,2100,2103.6999999046384,983.3000000000175,2100,2103.6999999046384,1,983.3000000000175,1120.399999904621,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
249,1745427205255,23/04/2025 16:53:25,1745412805255,-4,23/04/2025 08:53:25,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,150 ms pause,rz316y,1,timedOut,,151.00000009537325,149.60000000000582,151.00000009537325,151.00000009537325,149.60000000000582,151.00000009537325,1,151.00000009537325,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
250,1745427205258,23/04/2025 16:53:25,1745412805258,-4,23/04/2025 08:53:25,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,fixation and stimuli,qfds9m,2,info,audio started,4.799999713897705,0,4.799999713897705,4.799999713897705,0,4.799999713897705,1,4.799999713897705,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
251,1745427206041,23/04/2025 16:53:26,1745412806041,-4,23/04/2025 08:53:26,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,fixation and stimuli,qfds9m,2,info,audio finished,788.0999999046326,783.7999999999884,788.0999999046326,788.0999999046326,783.7999999999884,788.0999999046326,1,788.0999999046326,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
252,1745427206042,23/04/2025 16:53:26,1745412806042,-4,23/04/2025 08:53:26,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,fixation and stimuli,qfds9m,2,continue,,788.5999999046326,783.7999999999884,788.5999999046326,788.5999999046326,783.7999999999884,788.5999999046326,1,788.5999999046326,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
253,1745427206189,23/04/2025 16:53:26,1745412806189,-4,23/04/2025 08:53:26,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,150ms pause,ceke9i,3,timedOut,,151.60000009537907,149.70000000001164,151.60000009537907,151.60000009537907,149.70000000001164,151.60000009537907,1,151.60000009537907,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
254,1745427206194,23/04/2025 16:53:26,1745412806194,-4,23/04/2025 08:53:26,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,response,b4qig6,4,info,,7.699999809265137,0,7.699999809265137,7.699999809265137,0,7.699999809265137,1,7.699999809265137,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
255,1745427207611,23/04/2025 16:53:27,1745412807611,-4,23/04/2025 08:53:27,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,response,b4qig6,4,continue,,1424.0999999046326,1416.8999999999942,1424.0999999046326,1424.0999999046326,1416.8999999999942,1424.0999999046326,1,1424.0999999046326,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,28
256,1745427207613,23/04/2025 16:53:27,1745412807613,-4,23/04/2025 08:53:27,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,28,trial,response,b4qig6,4,response,100,466.8999999999942,1416.8999999999942,1425.2999997138977,466.8999999999942,1416.8999999999942,1425.2999997138977,1,466.8999999999942,958.3999997139035,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_2_F0_3.mp3,indent-intent,English,1,,,2,3,left_word,right_word,,,,28,,intent.png,indent.png,,29
257,1745427209492,23/04/2025 16:53:29,1745412809492,-4,23/04/2025 08:53:29,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,1,break_1D,Screen 1,owqunl,1,continue,,1887.8999997139035,1883.3000000000175,1887.8999997139035,1887.8999997139035,1883.3000000000175,1887.8999997139035,1,1887.8999997139035,0,0,,Space To Continue,Space To Continue,2,object-326,break_1D,,,,,,,,,,,30000,,,28,,intent.png,indent.png,,29
258,1745427210488,23/04/2025 16:53:30,1745412810488,-4,23/04/2025 08:53:30,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,2,block_display,block display,k7f15e,1,timedOut,,1001.2000000953558,999.6999999999825,1001.2000000953558,1001.2000000953558,999.6999999999825,1001.2000000953558,1,1001.2000000953558,0,0,,Time Limit,screen,0,screen,block_display,,reason-risen,,,reason.png,risen.png,,,,,,Block 2 of 4,,28,,reason.png,risen.png,,1
259,1745427210638,23/04/2025 16:53:30,1745412810638,-4,23/04/2025 08:53:30,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,150 ms pause,rz316y,1,timedOut,,151.60000000000582,149.80000000001746,151.60000000000582,151.60000000000582,149.80000000001746,151.60000000000582,1,151.60000000000582,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,1
260,1745427210641,23/04/2025 16:53:30,1745412810641,-4,23/04/2025 08:53:30,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,fixation and stimuli,qfds9m,2,info,audio started,4.5999997138860635,0,4.5999997138860635,4.5999997138860635,0,4.5999997138860635,1,4.5999997138860635,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,1
261,1745427211347,23/04/2025 16:53:31,1745412811347,-4,23/04/2025 08:53:31,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,fixation and stimuli,qfds9m,2,info,audio finished,710.7999999999884,699.5999999999767,710.7999999999884,710.7999999999884,699.5999999999767,710.7999999999884,1,710.7999999999884,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,1
262,1745427211348,23/04/2025 16:53:31,1745412811348,-4,23/04/2025 08:53:31,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,fixation and stimuli,qfds9m,2,continue,,711.9999998092535,699.5999999999767,711.9999998092535,711.9999998092535,699.5999999999767,711.9999998092535,1,711.9999998092535,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,1
263,1745427211487,23/04/2025 16:53:31,1745412811487,-4,23/04/2025 08:53:31,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,150ms pause,ceke9i,3,timedOut,,151.2999999046442,150.90000000002328,151.2999999046442,151.2999999046442,150.90000000002328,151.2999999046442,1,151.2999999046442,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,1
264,1745427211501,23/04/2025 16:53:31,1745412811501,-4,23/04/2025 08:53:31,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,response,b4qig6,4,info,,14.099999713886064,0,14.099999713886064,14.099999713886064,0,14.099999713886064,1,14.099999713886064,0,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,1
265,1745427213611,23/04/2025 16:53:33,1745412813611,-4,23/04/2025 08:53:33,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,response,b4qig6,4,continue,,2123.9999998092535,2116.6999999999825,2123.9999998092535,2123.9999998092535,2116.6999999999825,2123.9999998092535,1,2123.9999998092535,0,0,,Click To Continue,Continue Button,6,object-328,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,1
266,1745427213612,23/04/2025 16:53:33,1745412813612,-4,23/04/2025 08:53:33,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,29,trial,response,b4qig6,4,response,1,1350.0999999999767,2116.6999999999825,2124.599999713886,1350.0999999999767,2116.6999999999825,2124.599999713886,1,1350.0999999999767,774.4999997139093,0,response_slider,Slider,Slider,2,object-45,trial,I_IH_spec_1_dur_3.mp3,reason-risen,English,2,,,1,3,left_word,right_word,,,,28,,reason.png,risen.png,,2
267,1745427213754,23/04/2025 16:53:33,1745412813754,-4,23/04/2025 08:53:33,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,30,trial,150 ms pause,rz316y,1,timedOut,,150.50000009537325,150,150.50000009537325,150.50000009537325,150,150.50000009537325,1,150.50000009537325,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,2
268,1745427213757,23/04/2025 16:53:33,1745412813757,-4,23/04/2025 08:53:33,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,30,trial,fixation and stimuli,qfds9m,2,info,audio started,3.699999904638389,0,3.699999904638389,3.699999904638389,0,3.699999904638389,1,3.699999904638389,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,2
269,1745427214463,23/04/2025 16:53:34,1745412814463,-4,23/04/2025 08:53:34,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,30,trial,fixation and stimuli,qfds9m,2,info,audio finished,709.5000000953733,700,709.5000000953733,709.5000000953733,700,709.5000000953733,1,709.5000000953733,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,2
270,1745427214464,23/04/2025 16:53:34,1745412814464,-4,23/04/2025 08:53:34,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,30,trial,fixation and stimuli,qfds9m,2,continue,,710.299999809271,700,710.299999809271,710.299999809271,700,710.299999809271,1,710.299999809271,0,0,,Audio Clip,Audio stim,2,object-177,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,2
271,1745427214604,23/04/2025 16:53:34,1745412814604,-4,23/04/2025 08:53:34,220221,4,task-uhhx,repeat-7t26#4,45595040,BLIND,13062464,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1470x798,final training complete DIFSAME,,0,VAS Task,5,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-different J-same,spreadsheet3,,spreadsheet1,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,spreadsheet1_1D,28,,spreadsheet1_1D,30,trial,150ms pause,ceke9i,3,timedOut,,150.60000000000582,150,150.60000000000582,150.60000000000582,150,150.60000000000582,1,150.60000000000582,0,0,,Time Limit,screen,0,screen,trial,I_IH_spec_2_dur_3.mp3,reason-risen,English,2,,,2,3,left_word,right_word,,,,28,,reason.png,risen.png,,2
