ID	pair	second_dim_step	first_dim_step	norm_response	pred
5031	toru-tooru	4	4	33	50.5531647597002
5031	toru-tooru	4	4	69	50.5531647597002
5031	toru-tooru	5	4	79	50.499080216488
5031	toru-tooru	5	4	33	50.499080216488
5031	toru-tooru	5	4	28	50.499080216488
5031	toru-tooru	1	5	78	61.7033659224934
5031	toru-tooru	1	5	80	61.7033659224934
5031	toru-tooru	1	5	75	61.7033659224934
5031	toru-tooru	2	5	72	61.6474369279514
5031	toru-tooru	2	5	74	61.6474369279514
5031	toru-tooru	2	5	71	61.6474369279514
5031	toru-tooru	3	5	28	61.591494899822
5031	toru-tooru	3	5	31	61.591494899822
5031	toru-tooru	4	5	5	61.535540059927
5031	toru-tooru	4	5	14	61.535540059927
5031	toru-tooru	5	5	79	61.4795726302933
5031	toru-tooru	5	5	15	61.4795726302933
5031	toru-tooru	5	5	87	61.4795726302933
5031	toru-tooru	1	6	76	72.2021807148629
5031	toru-tooru	1	6	71	72.2021807148629
5031	toru-tooru	2	6	68	72.1526813240691
5031	toru-tooru	2	6	94	72.1526813240691
5031	toru-tooru	3	6	78	72.1031330210023
5031	toru-tooru	3	6	75	72.1031330210023
5031	toru-tooru	3	6	73	72.1031330210023
5031	toru-tooru	4	6	90	72.0535359338605
5031	toru-tooru	4	6	81	72.0535359338605
5031	toru-tooru	4	6	85	72.0535359338605
5031	toru-tooru	5	6	72	72.0038901914897
5031	toru-tooru	5	6	78	72.0038901914897
5031	toru-tooru	5	6	78	72.0038901914897
5031	toru-tooru	1	7	72	80.876456463799
5031	toru-tooru	1	7	98	80.876456463799
5031	toru-tooru	1	7	97	80.876456463799
5031	toru-tooru	2	7	89	80.8382512948707
5031	toru-tooru	2	7	72	80.8382512948707
5031	toru-tooru	2	7	76	80.8382512948707
5031	toru-tooru	3	7	82	80.7999845057826
5031	toru-tooru	3	7	87	80.7999845057826
5031	toru-tooru	3	7	80	80.7999845057826
5031	toru-tooru	4	7	75	80.7616561025094
5031	toru-tooru	4	7	77	80.7616561025094
5031	toru-tooru	4	7	84	80.7616561025094
5031	toru-tooru	5	7	92	80.7232660915445
5031	toru-tooru	5	7	75	80.7232660915445
5031	toru-tooru	5	7	74	80.7232660915445
5096	indent-intent	1	1	1	4.1828767277429
5096	indent-intent	1	1	2	4.1828767277429
5096	indent-intent	1	1	4	4.1828767277429
5096	indent-intent	2	1	3	4.18296154536167
5096	indent-intent	2	1	1	4.18296154536167
5096	indent-intent	2	1	1	4.18296154536167
5096	indent-intent	3	1	1	4.18333288771669
5096	indent-intent	3	1	0	4.18333288771669
5096	indent-intent	3	1	3	4.18333288771669
5096	indent-intent	4	1	4	4.18495864475329
5096	indent-intent	4	1	2	4.18495864475329
5096	indent-intent	5	1	4	4.19207577687775
5096	indent-intent	5	1	1	4.19207577687775
5096	indent-intent	5	1	2	4.19207577687775
5096	indent-intent	1	2	3	4.2029604889438
5096	indent-intent	1	2	1	4.2029604889438
5096	indent-intent	1	2	3	4.2029604889438
5096	indent-intent	2	2	3	4.2708264473637
5096	indent-intent	2	2	11	4.2708264473637
5096	indent-intent	2	2	1	4.2708264473637
