ID	pair	second_dim_step	first_dim_step	norm_response	pred
12875031	reason-risen	5	4	40	45.3300967492595
12875031	reason-risen	5	4	35	45.3300967492595
12875031	reason-risen	5	4	89	45.3300967492595
12875031	reason-risen	1	5	52	45.3300967492674
12875031	reason-risen	1	5	39	45.3300967492674
12875031	reason-risen	1	5	28	45.3300967492674
12875031	reason-risen	2	5	70	45.3300967492651
12875031	reason-risen	2	5	50	45.3300967492651
12875031	reason-risen	2	5	18	45.3300967492651
12875031	reason-risen	3	5	20	45.3300967492627
12875031	reason-risen	3	5	46	45.3300967492627
12875031	reason-risen	3	5	86	45.3300967492627
12875031	reason-risen	4	5	71	45.3300967492603
12875031	reason-risen	4	5	29	45.3300967492603
12875031	reason-risen	4	5	40	45.3300967492603
12875031	reason-risen	5	5	85	45.330096749258
12875031	reason-risen	5	5	72	45.330096749258
12875031	reason-risen	1	6	61	45.3300967492658
12875031	reason-risen	1	6	79	45.3300967492658
12875031	reason-risen	1	6	98	45.3300967492658
12875031	reason-risen	2	6	90	45.3300967492635
12875031	reason-risen	2	6	50	45.3300967492635
12875031	reason-risen	2	6	71	45.3300967492635
12875031	reason-risen	3	6	74	45.3300967492611
12875031	reason-risen	3	6	29	45.3300967492611
12875031	reason-risen	3	6	74	45.3300967492611
12875031	reason-risen	4	6	74	45.3300967492587
12875031	reason-risen	4	6	39	45.3300967492587
12875031	reason-risen	4	6	81	45.3300967492587
12875031	reason-risen	5	6	80	45.3300967492564
12875031	reason-risen	5	6	88	45.3300967492564
12875031	reason-risen	5	6	73	45.3300967492564
12875031	reason-risen	1	7	89	45.3300967492642
12875031	reason-risen	1	7	93	45.3300967492642
12875031	reason-risen	1	7	96	45.3300967492642
12875031	reason-risen	2	7	78	45.3300967492619
12875031	reason-risen	2	7	83	45.3300967492619
12875031	reason-risen	2	7	90	45.3300967492619
12875031	reason-risen	3	7	77	45.3300967492595
12875031	reason-risen	3	7	94	45.3300967492595
12875031	reason-risen	3	7	87	45.3300967492595
12875031	reason-risen	4	7	69	45.3300967492572
12875031	reason-risen	4	7	85	45.3300967492572
12875031	reason-risen	4	7	91	45.3300967492572
12875031	reason-risen	5	7	87	45.3300967492548
12875031	reason-risen	5	7	91	45.3300967492548
12875031	reason-risen	5	7	87	45.3300967492548
12875031	toru-tooru	1	1	36	52.4432990460642
12875031	toru-tooru	1	1	12	52.4432990460642
12875031	toru-tooru	1	1	30	52.4432990460642
12875031	toru-tooru	2	1	7	52.4432990460602
12875031	toru-tooru	2	1	34	52.4432990460602
12875031	toru-tooru	2	1	22	52.4432990460602
12875031	toru-tooru	3	1	13	52.4432990460562
12875031	toru-tooru	3	1	23	52.4432990460562
12875031	toru-tooru	3	1	24	52.4432990460562
12875031	toru-tooru	4	1	24	52.4432990460522
12875031	toru-tooru	4	1	34	52.4432990460522
12875031	toru-tooru	4	1	31	52.4432990460522
12875031	toru-tooru	5	1	8	52.4432990460482
12875031	toru-tooru	5	1	12	52.4432990460482
12875031	toru-tooru	5	1	21	52.4432990460482
12875031	toru-tooru	1	2	7	52.4432990460604
12875031	toru-tooru	1	2	16	52.4432990460604
12875031	toru-tooru	1	2	25	52.4432990460604
12875031	toru-tooru	2	2	74	52.4432990460564
12875031	toru-tooru	2	2	16	52.4432990460564
12875031	toru-tooru	3	2	24	52.4432990460524
12875031	toru-tooru	3	2	78	52.4432990460524
12875031	toru-tooru	3	2	67	52.4432990460524
12875031	toru-tooru	4	2	77	52.4432990460484
12875031	toru-tooru	4	2	28	52.4432990460484
12875031	toru-tooru	5	2	30	52.4432990460444
12875031	toru-tooru	5	2	29	52.4432990460444
12875031	toru-tooru	5	2	21	52.4432990460444
12875031	toru-tooru	1	3	22	52.4432990460566
12875031	toru-tooru	1	3	24	52.4432990460566
12875031	toru-tooru	1	3	35	52.4432990460566
12875031	toru-tooru	2	3	90	52.4432990460526
12875031	toru-tooru	2	3	53	52.4432990460526
12875031	toru-tooru	2	3	26	52.4432990460526
12875031	toru-tooru	3	3	89	52.4432990460486
12875031	toru-tooru	3	3	50	52.4432990460486
12875031	toru-tooru	3	3	31	52.4432990460486
12875031	toru-tooru	4	3	58	52.4432990460447
12875031	toru-tooru	4	3	75	52.4432990460447
12875031	toru-tooru	4	3	19	52.4432990460447
12875031	toru-tooru	5	3	69	52.4432990460407
12875031	toru-tooru	5	3	72	52.4432990460407
12875031	toru-tooru	1	4	50	52.4432990460528
12875031	toru-tooru	1	4	75	52.4432990460528
12875031	toru-tooru	1	4	30	52.4432990460528
12875031	toru-tooru	2	4	8	52.4432990460489
12875031	toru-tooru	2	4	18	52.4432990460489
12875031	toru-tooru	2	4	37	52.4432990460489
12875031	toru-tooru	3	4	27	52.4432990460449
12875031	toru-tooru	3	4	74	52.4432990460449
12875031	toru-tooru	3	4	32	52.4432990460449
12875031	toru-tooru	4	4	33	52.4432990460409
12875031	toru-tooru	4	4	69	52.4432990460409
12875031	toru-tooru	5	4	79	52.4432990460369
12875031	toru-tooru	5	4	33	52.4432990460369
12875031	toru-tooru	5	4	28	52.4432990460369
12875031	toru-tooru	1	5	78	52.4432990460491
12875031	toru-tooru	1	5	80	52.4432990460491
12875031	toru-tooru	1	5	75	52.4432990460491
12875031	toru-tooru	2	5	72	52.4432990460451
12875031	toru-tooru	2	5	74	52.4432990460451
12875031	toru-tooru	2	5	71	52.4432990460451
12875031	toru-tooru	3	5	28	52.4432990460411
12875031	toru-tooru	3	5	31	52.4432990460411
12875031	toru-tooru	4	5	5	52.4432990460371
12875031	toru-tooru	4	5	14	52.4432990460371
12875031	toru-tooru	5	5	79	52.4432990460331
12875031	toru-tooru	5	5	15	52.4432990460331
12875031	toru-tooru	5	5	87	52.4432990460331
12875031	toru-tooru	1	6	76	52.4432990460453
12875031	toru-tooru	1	6	71	52.4432990460453
12875031	toru-tooru	2	6	68	52.4432990460413
12875031	toru-tooru	2	6	94	52.4432990460413
12875031	toru-tooru	3	6	78	52.4432990460373
12875031	toru-tooru	3	6	75	52.4432990460373
12875031	toru-tooru	3	6	73	52.4432990460373
12875031	toru-tooru	4	6	90	52.4432990460333
12875031	toru-tooru	4	6	81	52.4432990460333
12875031	toru-tooru	4	6	85	52.4432990460333
12875031	toru-tooru	5	6	72	52.4432990460294
12875031	toru-tooru	5	6	78	52.4432990460294
12875031	toru-tooru	5	6	78	52.4432990460294
12875031	toru-tooru	1	7	72	52.4432990460415
12875031	toru-tooru	1	7	98	52.4432990460415
12875031	toru-tooru	1	7	97	52.4432990460415
12875031	toru-tooru	2	7	89	52.4432990460376
12875031	toru-tooru	2	7	72	52.4432990460376
12875031	toru-tooru	2	7	76	52.4432990460376
12875031	toru-tooru	3	7	82	52.4432990460336
12875031	toru-tooru	3	7	87	52.4432990460336
12875031	toru-tooru	3	7	80	52.4432990460336
12875031	toru-tooru	4	7	75	52.4432990460296
12875031	toru-tooru	4	7	77	52.4432990460296
12875031	toru-tooru	4	7	84	52.4432990460296
12875031	toru-tooru	5	7	92	52.4432990460256
12875031	toru-tooru	5	7	75	52.4432990460256
12875031	toru-tooru	5	7	74	52.4432990460256
12875096	indent-intent	1	1	1	66.0388348181314
12875096	indent-intent	1	1	2	66.0388348181314
12875096	indent-intent	1	1	4	66.0388348181314
12875096	indent-intent	2	1	3	66.038834818131
12875096	indent-intent	2	1	1	66.038834818131
12875096	indent-intent	2	1	1	66.038834818131
12875096	indent-intent	3	1	1	66.0388348181305
12875096	indent-intent	3	1	0	66.0388348181305
12875096	indent-intent	3	1	3	66.0388348181305
12875096	indent-intent	4	1	4	66.03883481813
12875096	indent-intent	4	1	2	66.03883481813
12875096	indent-intent	5	1	4	66.0388348181295
12875096	indent-intent	5	1	1	66.0388348181295
12875096	indent-intent	5	1	2	66.0388348181295
12875096	indent-intent	1	2	3	66.0388348181307
12875096	indent-intent	1	2	1	66.0388348181307
12875096	indent-intent	1	2	3	66.0388348181307
12875096	indent-intent	2	2	3	66.0388348181302
12875096	indent-intent	2	2	11	66.0388348181302
12875096	indent-intent	2	2	1	66.0388348181302
12875096	indent-intent	3	2	3	66.0388348181297
12875096	indent-intent	3	2	5	66.0388348181297
12875096	indent-intent	3	2	1	66.0388348181297
12875096	indent-intent	4	2	79	66.0388348181292
12875096	indent-intent	4	2	3	66.0388348181292
12875096	indent-intent	4	2	8	66.0388348181292
12875096	indent-intent	5	2	3	66.0388348181287
12875096	indent-intent	5	2	10	66.0388348181287
12875096	indent-intent	5	2	1	66.0388348181287
12875096	indent-intent	1	3	16	66.0388348181299
12875096	indent-intent	1	3	2	66.0388348181299
12875096	indent-intent	1	3	1	66.0388348181299
12875096	indent-intent	2	3	72	66.0388348181294
12875096	indent-intent	2	3	11	66.0388348181294
12875096	indent-intent	2	3	82	66.0388348181294
12875096	indent-intent	3	3	94	66.0388348181289
12875096	indent-intent	3	3	96	66.0388348181289
12875096	indent-intent	3	3	13	66.0388348181289
12875096	indent-intent	4	3	95	66.0388348181285
12875096	indent-intent	4	3	97	66.0388348181285
12875096	indent-intent	4	3	89	66.0388348181285
12875096	indent-intent	5	3	95	66.038834818128
12875096	indent-intent	5	3	99	66.038834818128
12875096	indent-intent	5	3	87	66.038834818128
12875096	indent-intent	1	4	99	66.0388348181291
12875096	indent-intent	1	4	97	66.0388348181291
12875096	indent-intent	1	4	84	66.0388348181291
12875096	indent-intent	2	4	91	66.0388348181287
12875096	indent-intent	2	4	100	66.0388348181287
12875096	indent-intent	2	4	97	66.0388348181287
12875096	indent-intent	3	4	97	66.0388348181282
12875096	indent-intent	3	4	98	66.0388348181282
12875096	indent-intent	3	4	97	66.0388348181282
12875096	indent-intent	4	4	100	66.0388348181277
12875096	indent-intent	4	4	97	66.0388348181277
12875096	indent-intent	4	4	85	66.0388348181277
12875096	indent-intent	5	4	99	66.0388348181272
12875096	indent-intent	5	4	97	66.0388348181272
12875096	indent-intent	5	4	93	66.0388348181272
12875096	indent-intent	1	5	96	66.0388348181284
12875096	indent-intent	1	5	99	66.0388348181284
12875096	indent-intent	1	5	99	66.0388348181284
12875096	indent-intent	2	5	96	66.0388348181279
12875096	indent-intent	2	5	98	66.0388348181279
12875096	indent-intent	2	5	98	66.0388348181279
12875096	indent-intent	3	5	96	66.0388348181274
12875096	indent-intent	3	5	97	66.0388348181274
12875096	indent-intent	3	5	95	66.0388348181274
12875096	indent-intent	4	5	95	66.0388348181269
12875096	indent-intent	4	5	95	66.0388348181269
12875096	indent-intent	4	5	99	66.0388348181269
12875096	indent-intent	5	5	100	66.0388348181264
12875096	indent-intent	5	5	99	66.0388348181264
12875096	indent-intent	5	5	98	66.0388348181264
12875096	indent-intent	1	6	97	66.0388348181276
12875096	indent-intent	1	6	100	66.0388348181276
12875096	indent-intent	1	6	77	66.0388348181276
12875096	indent-intent	2	6	97	66.0388348181271
12875096	indent-intent	2	6	96	66.0388348181271
12875096	indent-intent	2	6	96	66.0388348181271
12875096	indent-intent	3	6	96	66.0388348181266
12875096	indent-intent	3	6	97	66.0388348181266
12875096	indent-intent	3	6	96	66.0388348181266
12875096	indent-intent	4	6	100	66.0388348181261
12875096	indent-intent	4	6	92	66.0388348181261
12875096	indent-intent	4	6	97	66.0388348181261
12875096	indent-intent	5	6	97	66.0388348181257
12875096	indent-intent	5	6	98	66.0388348181257
12875096	indent-intent	5	6	100	66.0388348181257
12875096	indent-intent	1	7	99	66.0388348181268
12875096	indent-intent	1	7	98	66.0388348181268
12875096	indent-intent	1	7	98	66.0388348181268
12875096	indent-intent	2	7	97	66.0388348181263
12875096	indent-intent	2	7	98	66.0388348181263
12875096	indent-intent	2	7	100	66.0388348181263
12875096	indent-intent	3	7	100	66.0388348181258
12875096	indent-intent	3	7	96	66.0388348181258
12875096	indent-intent	3	7	96	66.0388348181258
12875096	indent-intent	4	7	91	66.0388348181254
12875096	indent-intent	4	7	94	66.0388348181254
12875096	indent-intent	4	7	98	66.0388348181254
12875096	indent-intent	5	7	99	66.0388348181249
12875096	indent-intent	5	7	98	66.0388348181249
12875096	kata-katta	1	1	1	59.6601941901538
12875096	kata-katta	1	1	1	59.6601941901538
12875096	kata-katta	1	1	2	59.6601941901538
12875096	kata-katta	2	1	3	59.6601941901445
12875096	kata-katta	2	1	2	59.6601941901445
12875096	kata-katta	3	1	0	59.6601941901352
12875096	kata-katta	3	1	2	59.6601941901352
12875096	kata-katta	3	1	1	59.6601941901352
12875096	kata-katta	4	1	1	59.660194190126
12875096	kata-katta	4	1	5	59.660194190126
12875096	kata-katta	4	1	4	59.660194190126
12875096	kata-katta	5	1	2	59.6601941901167
12875096	kata-katta	5	1	3	59.6601941901167
12875096	kata-katta	5	1	3	59.6601941901167
12875096	kata-katta	1	2	6	59.6601941901496
12875096	kata-katta	1	2	3	59.6601941901496
12875096	kata-katta	1	2	5	59.6601941901496
12875096	kata-katta	2	2	2	59.6601941901403
12875096	kata-katta	2	2	90	59.6601941901403
12875096	kata-katta	2	2	97	59.6601941901403
12875096	kata-katta	3	2	2	59.660194190131
12875096	kata-katta	3	2	2	59.660194190131
12875096	kata-katta	3	2	2	59.660194190131
12875096	kata-katta	4	2	0	59.6601941901217
12875096	kata-katta	4	2	3	59.6601941901217
12875096	kata-katta	4	2	1	59.6601941901217
12875096	kata-katta	5	2	2	59.6601941901124
12875096	kata-katta	5	2	2	59.6601941901124
12875096	kata-katta	5	2	93	59.6601941901124
12875096	kata-katta	1	3	93	59.6601941901453
12875096	kata-katta	1	3	96	59.6601941901453
12875096	kata-katta	1	3	97	59.6601941901453
12875096	kata-katta	2	3	2	59.660194190136
12875096	kata-katta	2	3	93	59.660194190136
12875096	kata-katta	2	3	96	59.660194190136
12875096	kata-katta	3	3	2	59.6601941901267
12875096	kata-katta	3	3	4	59.6601941901267
12875096	kata-katta	3	3	98	59.6601941901267
12875096	kata-katta	4	3	1	59.6601941901174
12875096	kata-katta	4	3	4	59.6601941901174
12875096	kata-katta	4	3	6	59.6601941901174
12875096	kata-katta	5	3	96	59.6601941901082
12875096	kata-katta	5	3	93	59.6601941901082
12875096	kata-katta	5	3	9	59.6601941901082
12875096	kata-katta	1	4	98	59.660194190141
12875096	kata-katta	1	4	0	59.660194190141
12875096	kata-katta	1	4	94	59.660194190141
12875096	kata-katta	2	4	96	59.6601941901318
12875096	kata-katta	2	4	92	59.6601941901318
12875096	kata-katta	2	4	97	59.6601941901318
12875096	kata-katta	3	4	95	59.6601941901225
12875096	kata-katta	3	4	97	59.6601941901225
12875096	kata-katta	3	4	6	59.6601941901225
12875096	kata-katta	4	4	3	59.6601941901132
12875096	kata-katta	4	4	93	59.6601941901132
12875096	kata-katta	4	4	96	59.6601941901132
12875096	kata-katta	5	4	91	59.6601941901039
12875096	kata-katta	5	4	8	59.6601941901039
12875096	kata-katta	5	4	97	59.6601941901039
12875096	kata-katta	1	5	97	59.6601941901368
12875096	kata-katta	1	5	100	59.6601941901368
12875096	kata-katta	1	5	94	59.6601941901368
12875096	kata-katta	2	5	99	59.6601941901275
12875096	kata-katta	2	5	91	59.6601941901275
12875096	kata-katta	2	5	93	59.6601941901275
12875096	kata-katta	3	5	1	59.6601941901182
12875096	kata-katta	3	5	96	59.6601941901182
12875096	kata-katta	3	5	96	59.6601941901182
12875096	kata-katta	4	5	2	59.6601941901089
