Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
110,1744066856671,07/04/2025 23:00:56,1744052456671,-4,07/04/2025 15:00:56,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,action,hosoku,6792.3399999999965,6786.1999999999825,6792.3399999999965,6792.3399999999965,6786.1999999999825,6792.3399999999965,0,6792.3399999999965,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
111,1744066858035,07/04/2025 23:00:58,1744052458035,-4,07/04/2025 15:00:58,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,continue,,8156.3399999999965,8154.399999999994,8156.3399999999965,8156.3399999999965,8154.399999999994,8156.3399999999965,0,8156.3399999999965,0,0,,Click To Continue,Continue Button,5,object-70,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
112,1744066858035,07/04/2025 23:00:58,1744052458035,-4,07/04/2025 15:00:58,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,15,trial,Screen 1,6wu76v,1,response,hosoku,8156.3399999999965,8154.399999999994,8156.3399999999965,8156.3399999999965,8154.399999999994,8156.3399999999965,0,8156.3399999999965,0,0,hosoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
113,1744066860711,07/04/2025 23:01:00,1744052460711,-4,07/04/2025 15:01:00,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,info,audio started,2677.9400000000023,2674.040000000008,2677.9400000000023,2677.9400000000023,2674.040000000008,2677.9400000000023,0,2677.9400000000023,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
114,1744066862614,07/04/2025 23:01:02,1744052462614,-4,07/04/2025 15:01:02,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,info,audio finished,4580.940000000002,4577.200000000012,4580.940000000002,4580.940000000002,4577.200000000012,4580.940000000002,0,4580.940000000002,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
115,1744066865969,07/04/2025 23:01:05,1744052465969,-4,07/04/2025 15:01:05,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,info,audio started,7935.940000000002,7932,7935.940000000002,7935.940000000002,7932,7935.940000000002,0,7935.940000000002,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
116,1744066867876,07/04/2025 23:01:07,1744052467876,-4,07/04/2025 15:01:07,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,info,audio finished,9841.940000000002,9835.100000000006,9841.940000000002,9841.940000000002,9835.100000000006,9841.940000000002,0,9841.940000000002,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
117,1744066869540,07/04/2025 23:01:09,1744052469540,-4,07/04/2025 15:01:09,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,action,shuchoo,11506.940000000002,11502.080000000016,11506.940000000002,11506.940000000002,11502.080000000016,11506.940000000002,1,11506.940000000002,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
118,1744066878686,07/04/2025 23:01:18,1744052478686,-4,07/04/2025 15:01:18,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,continue,,20651.940000000002,20649.559999999998,20651.940000000002,20651.940000000002,20649.559999999998,20651.940000000002,0,20651.940000000002,0,0,,Click To Continue,Continue Button,5,object-70,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
119,1744066878687,07/04/2025 23:01:18,1744052478687,-4,07/04/2025 15:01:18,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,16,trial,Screen 1,6wu76v,1,response,shuchoo,20652.940000000002,20649.559999999998,20652.940000000002,20652.940000000002,20649.559999999998,20652.940000000002,1,20652.940000000002,0,0,shuchoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
120,1744066879887,07/04/2025 23:01:19,1744052479887,-4,07/04/2025 15:01:19,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,info,audio started,1203.3800000000047,1201.6000000000058,1203.3800000000047,1203.3800000000047,1201.6000000000058,1203.3800000000047,0,1203.3800000000047,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
121,1744066881460,07/04/2025 23:01:21,1744052481460,-4,07/04/2025 15:01:21,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,info,audio finished,2777.3800000000047,2771.3399999999965,2777.3800000000047,2777.3800000000047,2771.3399999999965,2777.3800000000047,0,2777.3800000000047,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
122,1744066882590,07/04/2025 23:01:22,1744052482590,-4,07/04/2025 15:01:22,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,info,audio started,3906.3800000000047,3903.5,3906.3800000000047,3906.3800000000047,3903.5,3906.3800000000047,0,3906.3800000000047,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
123,1744066884160,07/04/2025 23:01:24,1744052484160,-4,07/04/2025 15:01:24,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,info,audio finished,5476.380000000005,5473.200000000012,5476.380000000005,5476.380000000005,5473.200000000012,5476.380000000005,0,5476.380000000005,0,0,,Audio Clip,Audio,3,object-78,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
124,1744066885155,07/04/2025 23:01:25,1744052485155,-4,07/04/2025 15:01:25,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,action,tannin,6472.380000000005,6466.440000000002,6472.380000000005,6472.380000000005,6466.440000000002,6472.380000000005,1,6472.380000000005,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
125,1744066886739,07/04/2025 23:01:26,1744052486739,-4,07/04/2025 15:01:26,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,continue,,8056.380000000005,8050.059999999998,8056.380000000005,8056.380000000005,8050.059999999998,8056.380000000005,0,8056.380000000005,0,0,,Click To Continue,Continue Button,5,object-70,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
126,1744066886739,07/04/2025 23:01:26,1744052486739,-4,07/04/2025 15:01:26,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,17,trial,Screen 1,6wu76v,1,response,tannin,8056.380000000005,8050.059999999998,8056.380000000005,8056.380000000005,8050.059999999998,8056.380000000005,1,8056.380000000005,0,0,tannin,CustomMultichoice,CustomMultichoice,4,object-68,trial,___はしりません。,tannin_s,F_tannin_s.mp3,tannin,tanin,taiin,tainin,testing,long,consonant,n,nn,medial,たんにん,たにん,たいいん,たいにん,,correct
127,1744066887978,07/04/2025 23:01:27,1744052487978,-4,07/04/2025 15:01:27,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,info,audio started,1244.320000000007,1243.2799999999988,1244.320000000007,1244.320000000007,1243.2799999999988,1244.320000000007,0,1244.320000000007,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
128,1744066890239,07/04/2025 23:01:30,1744052490239,-4,07/04/2025 15:01:30,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,info,audio finished,3505.320000000007,3500.6199999999953,3505.320000000007,3505.320000000007,3500.6199999999953,3505.320000000007,0,3505.320000000007,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
129,1744066891611,07/04/2025 23:01:31,1744052491611,-4,07/04/2025 15:01:31,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,action,yusoo,4877.320000000007,4875.880000000005,4877.320000000007,4877.320000000007,4875.880000000005,4877.320000000007,1,4877.320000000007,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
130,1744066892723,07/04/2025 23:01:32,1744052492723,-4,07/04/2025 15:01:32,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,continue,,5989.320000000007,5987.3000000000175,5989.320000000007,5989.320000000007,5987.3000000000175,5989.320000000007,0,5989.320000000007,0,0,,Click To Continue,Continue Button,5,object-70,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
131,1744066892723,07/04/2025 23:01:32,1744052492723,-4,07/04/2025 15:01:32,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,18,trial,Screen 1,6wu76v,1,response,yusoo,5989.320000000007,5987.3000000000175,5989.320000000007,5989.320000000007,5987.3000000000175,5989.320000000007,1,5989.320000000007,0,0,yusoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
132,1744066893747,07/04/2025 23:01:33,1744052493747,-4,07/04/2025 15:01:33,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio started,1026.0199999999895,1020.8999999999942,1026.0199999999895,1026.0199999999895,1020.8999999999942,1026.0199999999895,0,1026.0199999999895,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
133,1744066896080,07/04/2025 23:01:36,1744052496080,-4,07/04/2025 15:01:36,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio finished,3359.0199999999895,3354.639999999985,3359.0199999999895,3359.0199999999895,3354.639999999985,3359.0199999999895,0,3359.0199999999895,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
134,1744066897132,07/04/2025 23:01:37,1744052497132,-4,07/04/2025 15:01:37,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio started,4412.0199999999895,4410.399999999994,4412.0199999999895,4412.0199999999895,4410.399999999994,4412.0199999999895,0,4412.0199999999895,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
135,1744066899355,07/04/2025 23:01:39,1744052499355,-4,07/04/2025 15:01:39,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,info,audio finished,6635.0199999999895,6633.099999999977,6635.0199999999895,6635.0199999999895,6633.099999999977,6635.0199999999895,0,6635.0199999999895,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
136,1744066899587,07/04/2025 23:01:39,1744052499587,-4,07/04/2025 15:01:39,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,action,juutaku,6866.0199999999895,6862.25999999998,6866.0199999999895,6866.0199999999895,6862.25999999998,6866.0199999999895,1,6866.0199999999895,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
137,1744066900588,07/04/2025 23:01:40,1744052500588,-4,07/04/2025 15:01:40,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,continue,,7867.0199999999895,7862.419999999984,7867.0199999999895,7867.0199999999895,7862.419999999984,7867.0199999999895,0,7867.0199999999895,0,0,,Click To Continue,Continue Button,5,object-70,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
138,1744066900589,07/04/2025 23:01:40,1744052500589,-4,07/04/2025 15:01:40,220234,3,task-sz6c,,45186543,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,pre_test_assessment,pre_test_assessment,19,trial,Screen 1,6wu76v,1,response,juutaku,7868.0199999999895,7862.419999999984,7868.0199999999895,7868.0199999999895,7862.419999999984,7868.0199999999895,1,7868.0199999999895,0,0,juutaku,CustomMultichoice,CustomMultichoice,4,object-68,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
