Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,F_response,J_response,TrialsPerBlock,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: word_pair,Spreadsheet: signal,Spreadsheet: break_duration,Spreadsheet: word_A,Spreadsheet: word_B,Spreadsheet: sound_A_male,Spreadsheet: sound_A_female,Spreadsheet: sound_B_male,Spreadsheet: sound_B_female,Spreadsheet: sound_1,Spreadsheet: sound_2,Spreadsheet: alt_writing_A,Spreadsheet: alt_writing_B,Spreadsheet: orthography_A,Spreadsheet: orthography_B,Spreadsheet: language,Spreadsheet: gloss_A,Spreadsheet: gloss_B,Spreadsheet: pitch_accent_A,Spreadsheet: pitch_accent_B,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity_A,Spreadsheet: phoneme_identity_B,Spreadsheet: length_A,Spreadsheet: length_B,Spreadsheet: segment_type,Spreadsheet: word_position,Spreadsheet: task,Spreadsheet: block_display,Spreadsheet: randomize_language_blocks,Spreadsheet: transliteration_A,Spreadsheet: transliteration_B,Manipulation: Spreadsheet,Manipulation: F_response,Manipulation: J_response,Manipulation: TrialsPerBlock,Store: Progress,Store: FeedbackProgress
1,1743219687763,29/03/2025 03:41:27,1743205287763,-4,28/03/2025 19:41:27,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1743219689194,29/03/2025 03:41:29,1743205289194,-4,28/03/2025 19:41:29,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,instructions,Screen 1,de1oim,1,continue,,1447.6999999999998,1433.3999999999996,1447.6999999999998,1447.6999999999998,1433.3999999999996,1447.6999999999998,1,1447.6999999999998,0,0,,Click To Continue,Continue Button,2,object-393,instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIFFERENT,SAME,36,51,0
3,1743219691182,29/03/2025 03:41:31,1743205291182,-4,28/03/2025 19:41:31,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,block_display,Screen 1,6te5rm,1,timedOut,,2002.3999999046328,2000.4000000000005,2002.3999999046328,2002.3999999046328,2000.4000000000005,2002.3999999046328,1,2002.3999999046328,0,0,,Time Limit,screen,0,screen,block_display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Block 1 of 8,,,,,DIFFERENT,SAME,36,1,0
4,1743219691681,29/03/2025 03:41:31,1743205291681,-4,28/03/2025 19:41:31,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,fixation,5y7evd,1,continue,,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,499.7999999999993,1,499.7999999999993,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
5,1743219691686,29/03/2025 03:41:31,1743205291686,-4,28/03/2025 19:41:31,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,sound1,emeov4,2,info,audio started,6.899999952316648,0,6.899999952316648,6.899999952316648,0,6.899999952316648,1,6.899999952316648,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
6,1743219692671,29/03/2025 03:41:32,1743205292671,-4,28/03/2025 19:41:32,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,sound1,emeov4,2,info,audio finished,991.9999999761585,983.4000000000005,991.9999999761585,991.9999999761585,983.4000000000005,991.9999999761585,1,991.9999999761585,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
7,1743219692672,29/03/2025 03:41:32,1743205292672,-4,28/03/2025 19:41:32,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,sound1,emeov4,2,continue,,992.6000000000004,983.4000000000005,992.6000000000004,992.6000000000004,983.4000000000005,992.6000000000004,1,992.6000000000004,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
8,1743219693164,29/03/2025 03:41:33,1743205293164,-4,28/03/2025 19:41:33,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,ISI,s3rz1h,3,timedOut,,501.4999999523161,499.90000000000055,501.4999999523161,501.4999999523161,499.90000000000055,501.4999999523161,1,501.4999999523161,0,0,,Time Limit,screen,0,screen,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
9,1743219693169,29/03/2025 03:41:33,1743205293169,-4,28/03/2025 19:41:33,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,sound2,pdcnoi,4,info,audio started,6.099999952315557,0,6.099999952315557,6.099999952315557,0,6.099999952315557,1,6.099999952315557,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
10,1743219693962,29/03/2025 03:41:33,1743205293962,-4,28/03/2025 19:41:33,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,sound2,pdcnoi,4,info,audio finished,799.4999999284737,783.5,799.4999999284737,799.4999999284737,783.5,799.4999999284737,1,799.4999999284737,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
11,1743219693963,29/03/2025 03:41:33,1743205293963,-4,28/03/2025 19:41:33,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,sound2,pdcnoi,4,continue,,800.6999999761574,783.5,800.6999999761574,800.6999999761574,783.5,800.6999999761574,1,800.6999999761574,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,1,0
12,1743219694621,29/03/2025 03:41:34,1743205294621,-4,28/03/2025 19:41:34,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,response,ywcoe5,5,response,DIFFERENT,672.0999999523156,666.5999999999985,672.0999999523156,672.0999999523156,666.5999999999985,672.0999999523156,1,672.0999999523156,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,2,1
13,1743219701228,29/03/2025 03:41:41,1743205301228,-4,28/03/2025 19:41:41,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,1,training_trial,correct,68extd,6,continue,,6615.200000000001,6600.299999999999,6615.200000000001,6615.200000000001,6600.299999999999,6615.200000000001,1,6615.200000000001,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,BA,ojisan-ojiisan,different,,ojisan,ojiisan,M_ojisan.mp3,F_ojisan.mp3,M_ojiisan.mp3,F_ojiisan.mp3,F_ojiisan.mp3,M_ojisan.mp3,おじさん,おじいさん,おじさん,おじいさん,Japanese,"uncle, adult/middle-aged man","grandpa, elderly man",LHHH,LHLLL,i,i,ii,short,long,vowel,medial,training,,5,ojisan,ojiisan,,DIFFERENT,SAME,36,2,1
14,1743219701714,29/03/2025 03:41:41,1743205301714,-4,28/03/2025 19:41:41,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,fixation,5y7evd,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
15,1743219701718,29/03/2025 03:41:41,1743205301718,-4,28/03/2025 19:41:41,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,sound1,emeov4,2,info,audio started,5.699999952317739,0,5.699999952317739,5.699999952317739,0,5.699999952317739,1,5.699999952317739,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
16,1743219702463,29/03/2025 03:41:42,1743205302463,-4,28/03/2025 19:41:42,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,sound1,emeov4,2,info,audio finished,749.7999999999993,733.2000000000007,749.7999999999993,749.7999999999993,733.2000000000007,749.7999999999993,1,749.7999999999993,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
17,1743219702464,29/03/2025 03:41:42,1743205302464,-4,28/03/2025 19:41:42,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,sound1,emeov4,2,continue,,749.7999999999993,733.2000000000007,749.7999999999993,749.7999999999993,733.2000000000007,749.7999999999993,1,749.7999999999993,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
18,1743219702947,29/03/2025 03:41:42,1743205302947,-4,28/03/2025 19:41:42,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,ISI,s3rz1h,3,timedOut,,501.499999952317,500.2000000000007,501.499999952317,501.499999952317,500.2000000000007,501.499999952317,1,501.499999952317,0,0,,Time Limit,screen,0,screen,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
19,1743219702952,29/03/2025 03:41:42,1743205302952,-4,28/03/2025 19:41:42,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,sound2,pdcnoi,4,info,audio started,6.399999976158142,0,6.399999976158142,6.399999976158142,0,6.399999976158142,1,6.399999976158142,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
20,1743219703865,29/03/2025 03:41:43,1743205303865,-4,28/03/2025 19:41:43,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,sound2,pdcnoi,4,info,audio finished,919.2999999523163,916,919.2999999523163,919.2999999523163,916,919.2999999523163,1,919.2999999523163,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
21,1743219703866,29/03/2025 03:41:43,1743205303866,-4,28/03/2025 19:41:43,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,sound2,pdcnoi,4,continue,,920.0999999046326,916,920.0999999046326,920.0999999046326,916,920.0999999046326,1,920.0999999046326,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,2,1
22,1743219704400,29/03/2025 03:41:44,1743205304400,-4,28/03/2025 19:41:44,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,response,ywcoe5,5,response,DIFFERENT,532.7999999523163,517.2999999999993,532.7999999523163,532.7999999523163,517.2999999999993,532.7999999523163,0,532.7999999523163,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,3,2
23,1743219710727,29/03/2025 03:41:50,1743205310727,-4,28/03/2025 19:41:50,220221,4,task-fb12,,44877134,BLIND,13022563,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 132.0.0.0,1440x900,1440x727,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_low_LD,DIFFERENT,SAME,36,training_low_LD,2,training_trial,incorrect,8idwym,6,info,audio started,6347.399999928475,6333.600000000002,6347.399999928475,6347.399999928475,6333.600000000002,6347.399999928475,1,6347.399999928475,0,0,,Audio Clip,Sound 1,8,object-358,training_trial,BB,toshin-tosshin,same,,toshin,tosshin,M_toshin.mp3,F_toshin.mp3,M_tosshin.mp3,F_tosshin.mp3,M_tosshin.mp3,F_tosshin.mp3,としん,とっしん,都心（としん）,突進（とっしん）,Japanese,"city center, downtown","rush, dash, charge",LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,toshin,tosshin,,DIFFERENT,SAME,36,3,2
