Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,F_response,J_response,TrialsPerBlock,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: word_pair,Spreadsheet: signal,Spreadsheet: break_duration,Spreadsheet: word_A,Spreadsheet: word_B,Spreadsheet: sound_A_male,Spreadsheet: sound_A_female,Spreadsheet: sound_B_male,Spreadsheet: sound_B_female,Spreadsheet: sound_1,Spreadsheet: sound_2,Spreadsheet: alt_writing_A,Spreadsheet: alt_writing_B,Spreadsheet: orthography_A,Spreadsheet: orthography_B,Spreadsheet: language,Spreadsheet: gloss_A,Spreadsheet: gloss_B,Spreadsheet: pitch_accent_A,Spreadsheet: pitch_accent_B,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity_A,Spreadsheet: phoneme_identity_B,Spreadsheet: length_A,Spreadsheet: length_B,Spreadsheet: segment_type,Spreadsheet: word_position,Spreadsheet: task,Spreadsheet: block_display,Spreadsheet: randomize_language_blocks,Spreadsheet: transliteration_A,Spreadsheet: transliteration_B,Manipulation: Spreadsheet,Manipulation: F_response,Manipulation: J_response,Manipulation: TrialsPerBlock,Store: Progress,Store: FeedbackProgress
2697,1743177381783,28/03/2025 15:56:21,1743162981783,-4,28/03/2025 07:56:21,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,268,training_trial,correct,68extd,6,continue,,164,150,164,164,150,164,1,164,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,BB,dakhala-daakhala,same,,dakhala,daakhala,M_dakhala.mp3,F_dakhala.mp3,M_daakhala.mp3,F_daakhala.mp3,F_daakhala.mp3,F_daakhala.mp3,dakhala,daakhala,دَخَلَ,داخَلَ,MSA,(he) entered,"(he) came over, befell, seized",,,a,a,aa,short,long,vowel,medial,training,,5,dakhala,daakhala,,SAME,DIFFERENT,36,17,16
2698,1743177382269,28/03/2025 15:56:22,1743162982269,-4,28/03/2025 07:56:22,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,fixation,5y7evd,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2699,1743177382276,28/03/2025 15:56:22,1743162982276,-4,28/03/2025 07:56:22,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,sound1,emeov4,2,info,audio started,7,0,7,7,0,7,1,7,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2700,1743177382974,28/03/2025 15:56:22,1743162982974,-4,28/03/2025 07:56:22,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,sound1,emeov4,2,info,audio finished,705,700,705,705,700,705,1,705,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2701,1743177382974,28/03/2025 15:56:22,1743162982974,-4,28/03/2025 07:56:22,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,sound1,emeov4,2,continue,,705,700,705,705,700,705,1,705,0,0,,Audio Clip,Sound1,2,object-215,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2702,1743177383468,28/03/2025 15:56:23,1743162983468,-4,28/03/2025 07:56:23,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,ISI,s3rz1h,3,timedOut,,499,499,499,499,499,499,1,499,0,0,,Time Limit,screen,0,screen,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2703,1743177383476,28/03/2025 15:56:23,1743162983476,-4,28/03/2025 07:56:23,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,sound2,pdcnoi,4,info,audio started,8.000000000116415,0,8.000000000116415,8.000000000116415,0,8.000000000116415,1,8.000000000116415,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2704,1743177384197,28/03/2025 15:56:24,1743162984197,-4,28/03/2025 07:56:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,sound2,pdcnoi,4,info,audio finished,729,717,729,729,717,729,1,729,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2705,1743177384198,28/03/2025 15:56:24,1743162984198,-4,28/03/2025 07:56:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,sound2,pdcnoi,4,continue,,730,717,730,730,717,730,1,730,0,0,,Audio Clip,Sound2,2,object-253,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,17,16
2706,1743177384375,28/03/2025 15:56:24,1743162984375,-4,28/03/2025 07:56:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,response,ywcoe5,5,response,DIFFERENT,182,167,182,182,167,182,1,182,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,18,17
2707,1743177384489,28/03/2025 15:56:24,1743162984489,-4,28/03/2025 07:56:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,269,training_trial,correct,68extd,6,continue,,137,133,137,137,133,137,1,137,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,BA,rashada-rashshada,different,,rashada,rashshada,M_rashada.mp3,F_rashada.mp3,M_rashshada.mp3,F_rashshada.mp3,F_rashshada.mp3,F_rashada.mp3,rashada,rashshada,رَشَدَ,رَشَّدَ,MSA,"to be well guided, mature","to guide, lead",,,sh,sh,ssh,short,long,consonant,medial,training,,8,rashada,rashshada,,SAME,DIFFERENT,36,18,17
2708,1743177384986,28/03/2025 15:56:24,1743162984986,-4,28/03/2025 07:56:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,fixation,5y7evd,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2709,1743177384992,28/03/2025 15:56:24,1743162984992,-4,28/03/2025 07:56:24,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,sound1,emeov4,2,info,audio started,7,0,7,7,0,7,1,7,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2710,1743177385520,28/03/2025 15:56:25,1743162985520,-4,28/03/2025 07:56:25,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,sound1,emeov4,2,info,audio finished,535,535,535,535,535,535,1,535,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2711,1743177385521,28/03/2025 15:56:25,1743162985521,-4,28/03/2025 07:56:25,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,sound1,emeov4,2,continue,,536,535,536,536,535,536,1,536,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2712,1743177386019,28/03/2025 15:56:26,1743162986019,-4,28/03/2025 07:56:26,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,ISI,s3rz1h,3,timedOut,,499,499,499,499,499,499,1,499,0,0,,Time Limit,screen,0,screen,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2713,1743177386027,28/03/2025 15:56:26,1743162986027,-4,28/03/2025 07:56:26,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,sound2,pdcnoi,4,info,audio started,8,0,8,8,0,8,1,8,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2714,1743177386556,28/03/2025 15:56:26,1743162986556,-4,28/03/2025 07:56:26,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,sound2,pdcnoi,4,info,audio finished,517,500,517,517,500,517,1,517,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2715,1743177386556,28/03/2025 15:56:26,1743162986556,-4,28/03/2025 07:56:26,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,sound2,pdcnoi,4,continue,,517,500,517,517,500,517,1,517,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,18,17
2716,1743177386829,28/03/2025 15:56:26,1743162986829,-4,28/03/2025 07:56:26,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,response,ywcoe5,5,response,SAME,303,300,303,303,300,303,1,303,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,19,18
2717,1743177386937,28/03/2025 15:56:26,1743162986937,-4,28/03/2025 07:56:26,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,270,training_trial,correct,68extd,6,continue,,117,100,117,117,100,117,1,117,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,AA,ru7-ruu7,same,,ru7,ruu7,M_ru7.mp3,F_ru7.mp3,M_ruu7.mp3,F_ruu7.mp3,F_ru7.mp3,F_ru7.mp3,ruḥ,ruuḥ,رُحْ,رُوح,MSA,go! [command],"spirit, soul",,,u,u,uu,short,long,vowel,medial,training,,5,ruḥ,ruuḥ,,SAME,DIFFERENT,36,19,18
2718,1743177387418,28/03/2025 15:56:27,1743162987418,-4,28/03/2025 07:56:27,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,271,training_trial,fixation,5y7evd,1,continue,,499,499,499,499,499,499,1,499,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AA,dakhala-daakhala,same,,dakhala,daakhala,M_dakhala.mp3,F_dakhala.mp3,M_daakhala.mp3,F_daakhala.mp3,F_dakhala.mp3,M_dakhala.mp3,dakhala,daakhala,دَخَلَ,داخَلَ,MSA,(he) entered,"(he) came over, befell, seized",,,a,a,aa,short,long,vowel,medial,training,,5,dakhala,daakhala,,SAME,DIFFERENT,36,19,18
2719,1743177387423,28/03/2025 15:56:27,1743162987423,-4,28/03/2025 07:56:27,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,271,training_trial,sound1,emeov4,2,info,audio started,5,0,5,5,0,5,1,5,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,dakhala-daakhala,same,,dakhala,daakhala,M_dakhala.mp3,F_dakhala.mp3,M_daakhala.mp3,F_daakhala.mp3,F_dakhala.mp3,M_dakhala.mp3,dakhala,daakhala,دَخَلَ,داخَلَ,MSA,(he) entered,"(he) came over, befell, seized",,,a,a,aa,short,long,vowel,medial,training,,5,dakhala,daakhala,,SAME,DIFFERENT,36,19,18
2720,1743177388169,28/03/2025 15:56:28,1743162988169,-4,28/03/2025 07:56:28,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,271,training_trial,sound1,emeov4,2,info,audio finished,748,733,748,748,733,748,1,748,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,dakhala-daakhala,same,,dakhala,daakhala,M_dakhala.mp3,F_dakhala.mp3,M_daakhala.mp3,F_daakhala.mp3,F_dakhala.mp3,M_dakhala.mp3,dakhala,daakhala,دَخَلَ,داخَلَ,MSA,(he) entered,"(he) came over, befell, seized",,,a,a,aa,short,long,vowel,medial,training,,5,dakhala,daakhala,,SAME,DIFFERENT,36,19,18
2721,1743177388170,28/03/2025 15:56:28,1743162988170,-4,28/03/2025 07:56:28,220732,2,task-8adl,,44840335,BLIND,13022557,,rejected - manual,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1470x956,1367x762,completed training session,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-same J-different,spreadsheet3,,,,training session 1 complete,,day 1 complete,,completed training session,,,,training_high_LD,SAME,DIFFERENT,36,training_high_LD,271,training_trial,sound1,emeov4,2,continue,,748,733,748,748,733,748,1,748,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,dakhala-daakhala,same,,dakhala,daakhala,M_dakhala.mp3,F_dakhala.mp3,M_daakhala.mp3,F_daakhala.mp3,F_dakhala.mp3,M_dakhala.mp3,dakhala,daakhala,دَخَلَ,داخَلَ,MSA,(he) entered,"(he) came over, befell, seized",,,a,a,aa,short,long,vowel,medial,training,,5,dakhala,daakhala,,SAME,DIFFERENT,36,19,18
