"ID","exp_group","prepost","response","reaction_time","correct","sentence","key_word","sound","correct_answer","competing_distractor","non_competing_distractor_1","non_competing_distractor_2","origin_task","days_between","log_rt"
"11","High LD","Post","hassoku",3956.0000000000073,0,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",29,8.282988692742604
"11","High LD","Post","hoosoo",4144.000000000007,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",29,8.32941678393932
"11","High LD","Post","shushin",6298,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",29,8.74798740166097
"11","High LD","Post","obasan",4883,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",29,8.49351506406166
"11","High LD","Post","oto",5216,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",29,8.559486103606488
"11","High LD","Post","shuutaku",3156,0,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",29,8.057060681965766
"11","High LD","Post","ojiisan",3368,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",29,8.122074375362217
"11","High LD","Post","shucchoo",7851,0,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",29,8.968396191198256
"11","High LD","Post","itte",2627.0000000000146,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",29,7.873597789685546
"11","High LD","Post","gaki",4444,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",29,8.39931015075952
"13","High LD","Pre","kasee",20022.099999976155,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",27,9.904591942471809
"13","High LD","Pre","tannin",20599.10000000001,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",27,9.933002664502878
"13","High LD","Pre","juyoo",27395.799999976152,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",27,10.218144995954463
"13","High LD","Pre","hossoku",16713.600000011924,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",27,9.723978038242693
"13","High LD","Pre","ojiisan",20146.699999976147,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",27,9.910795782249435
"13","High LD","Pre","meshi",8885.399999964226,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",27,9.092164759267487
"13","High LD","Pre","obaasan",15290.200000011915,0,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",27,9.634967379283074
"13","High LD","Pre","gaki",11315.200000000012,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",27,9.333902233563215
"13","High LD","Pre","otoo",35621.69999997615,0,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",27,10.480710281700764
"13","High LD","Pre","juutaku",30473.399999964226,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",27,10.324609450919157
"13","High LD","Pre","iishoku",27589.29999999999,0,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",27,10.225183295378052
"13","High LD","Pre","shuushin",17727.49999996426,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",27,9.782872385176136
"13","High LD","Pre","iitai",14666.900000000023,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",27,9.59334853319665
"13","High LD","Pre","yuusoo",14808.099999999977,0,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",27,9.602929607336959
"13","High LD","Pre","shiteiru",9364.39999998809,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",27,9.14467054448489
"13","High LD","Pre","ikkoo",18849.499999988067,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",27,9.844241667324786
"13","High LD","Pre","shuchoo",21535.700000011944,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",27,9.977467302184536
"13","High LD","Pre","haaku",6666.600000000093,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",27,8.804865263818032
"13","High LD","Pre","hoosoo",22880.499999976135,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",27,10.038040298400768
"13","High LD","Pre","itte",4620.499999976135,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",27,8.43825820332293
"13","High LD","Post","haaku",6658.6,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",27,8.803664531226962
"13","High LD","Post","tanin",15349.800000000008,0,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",27,9.638857723614501
"13","High LD","Post","shushin",19142.40000004768,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",27,9.859661048998065
"13","High LD","Post","ojiisan",13391.79999997616,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",27,9.50239785832683
"13","High LD","Post","hossoku",9899.999999999984,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",27,9.200290036122679
"13","High LD","Post","obaasan",19960.499999976164,0,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",27,9.901510599650713
"13","High LD","Post","hoosoo",6631.3000000476895,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",27,8.79955614239761
"13","High LD","Post","shiteiru",18145.80000002384,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",27,9.806194407957374
"13","High LD","Post","kasee",5281.900000023845,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",27,8.572041160459733
"13","High LD","Post","oto",4517.499999999985,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",27,8.41571402246638
"13","High LD","Post","iitai",6527.700000023848,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",27,8.78380993970924
"13","High LD","Post","ikkoo",7016.299999999988,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",27,8.85599129254493
"13","High LD","Post","juuyoo",10676.700000000012,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",27,9.275819076003279
"13","High LD","Post","juutaku",7342.399999999994,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",27,8.901421043640568
"13","High LD","Post","gaki",4740.500000047672,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",27,8.46389789436807
"13","High LD","Post","shuchoo",10113.5,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",27,9.22162644399315
"13","High LD","Post","yusoo",11729.200000047684,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",27,9.369836738132259
"13","High LD","Post","isshoku",4533.299999999988,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",27,8.419205430087821
"13","High LD","Post","meshi",3925.200000023848,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",27,8.275172584338414
"13","High LD","Post","itte",4475.500000047672,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",27,8.406373356321646
"14","Control","Pre","iitai",11265.239999999998,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",33,9.329477157566162
"14","Control","Pre","iitte",21596.160000000003,0,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",33,9.980270800090137
"14","Control","Pre","shiteiru",12612.059999999998,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",33,9.442408778027565
"14","Control","Pre","shusshin",7664.600000000006,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",33,8.944367604686553
"14","Control","Pre","ikoo",10757.5,0,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",33,9.283358464712755
"14","Control","Pre","juyoo",9957.559999999998,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",33,9.206087340646484
"14","Control","Pre","ojisan",10811.36,0,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",33,9.288352712155618
"14","Control","Pre","haaku",8213.039999999994,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",33,9.01347841405586
"14","Control","Pre","oto",9515.160000000003,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",33,9.160641595143257
"14","Control","Pre","kasee",9615.559999999998,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",33,9.171137898656555
"14","Control","Pre","isshoku",9925.380000000034,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",33,9.202850391976112
"14","Control","Pre","gaki",7494.019999999989,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",33,8.921860648151778
"14","Control","Pre","obasan",6688.580000000016,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",33,8.8081568734924
"14","Control","Pre","hoosoo",9390.559999999998,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",33,9.147460208336712
"14","Control","Pre","hosoku",8156.3399999999965,0,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",33,9.006550817926982
"14","Control","Pre","shuchoo",20652.94,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",33,9.935612961136478
"14","Control","Pre","tannin",8056.380000000005,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",33,8.994219603097259
"14","Control","Pre","yusoo",5989.320000000007,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",33,8.697733162127763
"14","Control","Pre","juutaku",7868.019999999989,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",33,8.970561721447762
"14","Control","Pre","meshi",6320.600000000006,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",33,8.75156941934356
"14","Control","Post","ishoku",9411.419999999998,0,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",33,9.149679124489037
"14","Control","Post","tannin",5594.580000000002,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",33,8.629553550904227
"14","Control","Post","ikoo",7196.279999999999,0,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",33,8.881319504819267
"14","Control","Post","juyoo",7954.519999999997,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",33,8.981495599542216
"14","Control","Post","shusshin",13868.699999999995,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",33,9.537389781446825
"14","Control","Post","itte",5692.059999999998,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",33,8.646827500264516
"14","Control","Post","haaku",5943.539999999994,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",33,8.690060194439253
"14","Control","Post","meshi",9194.960000000006,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",33,9.126410786838639
"14","Control","Post","gaki",6625.800000000003,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",33,8.79872639828114
"14","Control","Post","oto",6214.539999999994,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",33,8.73464698672451
"14","Control","Post","obasan",4702.100000000006,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",33,8.45576449641959
"14","Control","Post","shiteiru",11755.78,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",33,9.372100313515453
"14","Control","Post","shuchoo",7381.6600000000035,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",33,8.906753824550375
"14","Control","Post","hoosoo",4967.300000000003,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",33,8.510631711914392
"14","Control","Post","hossoku",10136.14,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",33,9.223862534060284
"14","Control","Post","ojiisan",5173.3399999999965,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",33,8.551273793728063
"14","Control","Post","iitai",5140.739999999991,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",33,8.54495231695828
"14","Control","Post","juutaku",7581.920000000013,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",33,8.933521744714893
"14","Control","Post","kasee",3986.160000000003,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",33,8.290583640458854
"14","Control","Post","yusoo",5372.279999999999,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",33,8.589007678399486
"15","Low LD","Pre","meshi",4363.799999999908,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",28,8.38109851638853
"15","Low LD","Pre","shitteiru",6498.999999999905,0,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",28,8.779403597894333
"15","Low LD","Pre","kasee",7860.900000000183,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",28,8.969656382685008
"15","Low LD","Pre","juutaku",12828.900000000278,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",28,9.459455717379166
"15","Low LD","Pre","ojiisan",6464.30000000009,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",28,8.774050010015083
"15","Low LD","Pre","iitai",7665.899999999994,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",28,8.944537201242843
"15","Low LD","Pre","haaku",4631.999999999913,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",28,8.440744019252813
"15","Low LD","Pre","obasan",5665.5,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",28,8.642150430820621
"15","Low LD","Pre","hoosoo",8479.100000000006,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",28,9.045359591078071
"15","Low LD","Pre","tannin",8039.000000000087,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",28,8.992059976327972
"15","Low LD","Pre","shuchoo",8155.400000000183,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",28,9.006435563515025
"15","Low LD","Pre","shusshin",13279.80000000009,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",28,9.49399936267606
"15","Low LD","Pre","yusoo",8888.10000000018,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",28,9.092468582381306
"15","Low LD","Pre","hossoku",4689.000000000291,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",28,8.452974619089648
"15","Low LD","Pre","ikkoo",5947.700000000274,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",28,8.690759869186376
"15","Low LD","Pre","isshoku",4736.799999999988,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",28,8.463117081217565
"15","Low LD","Pre","juyoo",7425.499999999913,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",28,8.912675301470989
"15","Low LD","Pre","gaki",11714.000000000087,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",28,9.368539986649735
"15","Low LD","Pre","oto",10253.899999999994,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",28,9.235413400004303
"15","Low LD","Pre","itte",6749.899999999994,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",28,8.817282968942019
"15","Low LD","Post","shiteiru",13205.699999982118,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",28,9.488403833548286
"15","Low LD","Post","shushin",8982.7,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",28,9.103055784256082
"15","Low LD","Post","hossoku",4466.799999999992,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",28,8.404427547571636
"15","Low LD","Post","iitai",3431.300000000003,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",28,8.14069447710067
"15","Low LD","Post","haaku",2973.300000005962,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",28,7.997427726082778
"15","Low LD","Post","juyoo",5374.19999998212,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",28,8.589365004705877
"15","Low LD","Post","yusoo",7516,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",28,8.924789360533357
"15","Low LD","Post","ojisan",5520.9000000059605,0,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",28,8.616296169460337
"15","Low LD","Post","oto",4904.999999982116,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",28,8.498010371995818
"15","Low LD","Post","itte",3313.0999999940395,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",28,8.105639585965717
"15","Low LD","Post","shuchoo",7505.600000005958,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",28,8.923404687574987
"15","Low LD","Post","isshoku",4354.500000005966,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",28,8.378965072134164
"15","Low LD","Post","gaki",5162.699999982113,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",28,8.54921497743551
"15","Low LD","Post","kasee",8059.000000005966,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",28,8.994544758325251
"15","Low LD","Post","obasan",5249.5,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",28,8.565888112954996
"15","Low LD","Post","hoosoo",6129.600000000006,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",28,8.720884773946386
"15","Low LD","Post","juutaku",5274.800000005955,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",28,8.570696042934673
"15","Low LD","Post","meshi",3686.199999994046,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",28,8.212351396115906
"15","Low LD","Post","tannin",5981.899999999994,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",28,8.696493522233046
"15","Low LD","Post","ikkoo",5027.999999988082,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",28,8.522777569707769
"17","High LD","Pre","hoosoo",19616.199999999997,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",35,9.884111034442526
"17","High LD","Pre","gakki",21284,0,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",35,9.96571089571626
"17","High LD","Pre","hossoku",24643.10000014305,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",35,10.112252221427946
"17","High LD","Pre","isshoku",29731.300000000003,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training",35,10.299955641911362
"17","High LD","Pre","iitai",13941.100000047678,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing",35,9.542596590817361
"17","High LD","Pre","shushin",16039.60000009538,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing",35,9.682815943459643
"17","High LD","Pre","juutaku",21565.29999999999,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training",35,9.978840820415739
"17","High LD","Pre","juyo",22561.89999995232,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",35,10.024017921921745
"17","High LD","Pre","kasee",18829.5,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",35,9.843180067926372
"17","High LD","Pre","ojiisan",9627.600000047678,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training",35,9.172389252552563
"17","High LD","Pre","ikkoo",14602.799999999988,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing",35,9.588968570130755
"17","High LD","Pre","obasan",14509.800000143065,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training",35,9.58257956219558
"17","High LD","Pre","shucchoo",35995.099999952305,0,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",35,10.491138097061853
"17","High LD","Pre","haaku",9140.600000047709,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training",35,9.120481307813066
"17","High LD","Pre","oto",40288.20000014303,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",35,10.603813901092648
"17","High LD","Pre","itte",13077.700000000012,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training",35,9.47866376857076
"17","High LD","Pre","meshi",10553.000000047672,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing",35,9.264165458675608
"17","High LD","Pre","tannin",15140.499999952328,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",35,9.62512855154205
"17","High LD","Pre","shiteiru",15029.200000000012,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing",35,9.617750254450845
"17","High LD","Pre","yussoo",23703.100000000035,0,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",35,10.073361120257193
"17","High LD","Post","tannin",7857.300000000003,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing",35,8.969198314959298
"17","High LD","Post","gaki",11786.399999904632,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training",35,9.374701603385054
"17","High LD","Post","shucchoo",12543.100000000006,0,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing",35,9.436925992567238
"17","High LD","Post","kassee",13514.29999990463,0,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training",35,9.511503663059493
"17","High LD","Post","juuyoo",16298.199999928474,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing",35,9.698809951244831
"17","High LD","Post","oto",18742.099999904633,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training",35,9.838527609274307
"17","High LD","Post","hoosoo",10010.099999999991,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing",35,9.211349862269355
"17","High LD","Post","hossoku",8830.300000000003,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing",35,9.085944268105804
"17","High LD","Post","yusoo",8373.19999995231,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training",35,9.032791408214669
