local_date,ID,exp_group,prepost,pretraining_condition,posttraining_condition,response,reaction_time,sound,pair,language,left_word,right_word,reverse_scale,norm_left_word,norm_right_word,norm_response,first_dim_step,second_dim_step,days_between,log_rt,median_rt,mad,upper_mad,lower_mad
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,100,1213.39999990464,D_T_VOT_1_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,0,1,3,27,7.10118161542961,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,79,2481.89999995232,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,21,2,3,27,7.81677967484503,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,71,2193.10000000001,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,29,2,3,27,7.69307134701346,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,88,1578.5,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,12,2,3,27,7.36423030799805,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,100,2694.89999997616,D_T_VOT_2_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,0,2,3,27,7.89911637689442,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,51,1449.89999999998,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,49,3,3,27,7.27924986751913,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,69,1683.40000000001,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,31,3,3,27,7.42857083677748,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,83,4116.60000000001,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,17,3,3,27,8.3227828589249,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,100,1327.19999997616,D_T_VOT_3_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,0,3,3,27,7.19082673885827,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,57,3784.4,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,43,4,3,27,8.23864263283029,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,50,1261.89999999999,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,50,4,3,27,7.14037380065886,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,30,1392.49999995231,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,70,4,3,27,7.23885597176719,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,38,4000.90000000001,D_T_VOT_4_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,62,4,3,27,8.29427461479333,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,41,3247.69999997616,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,59,5,3,27,8.08570233247634,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,39,2164.39999990464,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,61,5,3,27,7.67989846572452,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,26,2358.19999992847,D_T_VOT_5_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,74,5,3,27,7.76565389511224,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,31,1921.59999992847,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,69,6,3,27,7.56091345128849,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,16,2018,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,84,6,3,27,7.60986220091355,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,21,1800.70000000001,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,79,6,3,27,7.49593075717547,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,0,1783.89999999999,D_T_VOT_6_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,6,3,27,7.48655725775722,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,13,3749.40000000002,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,87,7,3,27,8.2293511061631,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,18,1516.19999997616,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,82,7,3,27,7.32396248360648,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,0,1746.59999992847,D_T_VOT_7_F0_3.mp3,indent-intent,English,intent,indent,yes,indent,intent,100,7,3,27,7.46542631993868,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,25,1633.1,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,25,1,3,27,7.3982353280827,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,21,2462.5,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,21,1,3,27,7.80893237304624,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,15,2300.40000000001,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,15,1,3,27,7.7408382998396,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,39,2015.89999995232,I_IH_spec_1_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,39,1,3,27,7.60882102476273,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,34,1243.59999995232,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,34,2,3,27,7.12576567814626,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,19,1459.49999997616,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,19,2,3,27,7.28584919027784,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,55,1316.79999999999,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,55,2,3,27,7.1829598299228,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,18,2316.39999999999,I_IH_spec_2_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,18,2,3,27,7.74776953535163,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,2,5100,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,2,3,3,27,8.53699581871242,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,23,1847.10000002384,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,23,3,3,27,7.52137212059818,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,17,2016.40000000001,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,17,3,3,27,7.60906902220848,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,42,1397.29999995232,I_IH_spec_3_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,42,3,3,27,7.24229708205228,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,48,1397.30000004768,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,48,4,3,27,7.24229708212053,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,62,2460.59999995232,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,62,4,3,27,7.80816050160669,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,73,3246.70000002384,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,73,4,3,27,8.08539437486356,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,65,1483.09999999999,I_IH_spec_4_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,65,4,3,27,7.30188977074791,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,80,2325.3,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,80,5,3,27,7.75160434195558,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,99,2100.10000000001,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,99,5,3,27,7.64974024162539,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,62,2916.49999999999,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,62,5,3,27,7.97813954619369,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,79,3691.20000004768,I_IH_spec_5_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,79,5,3,27,8.21370688743241,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,89,2412.1,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,89,6,3,27,7.78825301635748,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,82,3233.39999999999,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,82,6,3,27,8.08128949416751,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,93,1340.7,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,93,6,3,27,7.20094714460751,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,77,1699.19999995231,I_IH_spec_6_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,77,6,3,27,7.43791283101955,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,95,2394.20000002384,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,95,7,3,27,7.78080442482723,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,86,2209.29999997615,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,86,7,3,27,7.70043100224619,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,87,1446.00000004769,I_IH_spec_7_dur_3.mp3,reason-risen,English,reason,risen,no,reason,risen,87,7,3,27,7.27655640275169,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,81,2074.29999995232,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,19,1,3,27,7.63737902632911,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,93,2693.19999997615,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,7,1,3,27,7.89848535666227,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,81,1757.70000000001,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,19,1,3,27,7.47176141521886,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,82,1692.00000002387,T_TT_dur_1_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,18,1,3,27,7.43366654018027,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,89,1715.5,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,11,2,3,27,7.4474598622985,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,64,1698.89999997616,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,36,2,3,27,7.43773626177384,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,81,2771.50000002384,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,19,2,3,27,7.92714396886846,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,69,3467.30000000002,T_TT_dur_2_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,31,2,3,27,8.15113147208285,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,84,2500.30000000002,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,16,3,3,27,7.82416600365688,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,74,1595.79999995232,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,26,3,3,27,7.3751304568443,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,69,1338.20000000001,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,31,3,3,27,7.19908070634873,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,78,2296.4000000477,T_TT_dur_3_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,22,3,3,27,7.73909795831425,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,70,2298.89999999999,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,30,4,3,27,7.74018602664447,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,19,1460.79999999999,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,81,4,3,27,7.2867395098407,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,69,1742.40000002383,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,31,4,3,27,7.46301875219237,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,52,2478.89999999999,T_TT_dur_4_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,48,4,3,27,7.81557019237525,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,32,1698.9000000477,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,68,5,3,27,7.43773626181594,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,62,2132.30000002385,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,38,5,3,27,7.66495648834338,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,30,2093.10000004768,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,70,5,3,27,7.64640149963608,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,34,2166.49999999997,T_TT_dur_5_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,66,5,3,27,7.68086824117995,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,26,2667.09999997617,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,74,6,3,27,7.88874701878323,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,22,1980.50000004767,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,78,6,3,27,7.59110461708604,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,14,2692.29999999999,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,86,6,3,27,7.89815112586307,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,29,1844.39999995229,T_TT_dur_6_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,71,6,3,27,7.51990930030669,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,36,1363.50000004767,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,64,7,3,27,7.21781020232061,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,26,1599.70000004768,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,74,7,3,27,7.37757139067736,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,41,3907.10000000001,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,59,7,3,27,8.27055068981327,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,15,1980.29999995232,T_TT_dur_7_F0_3.mp3,kata-katta,Japanese,katta,kata,yes,kata,katta,85,7,3,27,7.59100362733876,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,100,2925.00000002384,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,0,1,3,27,7.98104975967411,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,100,1376.0999999523,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,0,1,3,27,7.22700869023658,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,100,3143.9000000477,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,0,1,3,27,8.05321934644265,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,94,2443.80000004769,O_OO_dur_1_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,6,1,3,27,7.80130948390194,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,15,3781.19999997616,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,85,2,3,27,8.23779669854492,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,100,1966.59999999999,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,0,2,3,27,7.58406144234605,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,84,2316.5,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,16,2,3,27,7.7478127048567,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,89,2010.50000002384,O_OO_dur_2_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,11,2,3,27,7.60613872634919,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,88,1633.19999999998,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,12,3,3,27,7.39829655944541,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,74,2616.79999999999,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,26,3,3,27,7.86970747622417,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,80,2314.60000002384,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,20,3,3,27,7.74699216542428,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,99,1474.60000002384,O_OO_dur_3_F0_3_toru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,1,3,3,27,7.29614204557172,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,46,3727.70000000001,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,54,4,3,27,8.22354670046443,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,62,1578.89999999999,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,38,4,3,27,7.36448368102784,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,56,2349.89999999999,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,44,4,3,27,7.7621280530413,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,43,2958.99999997616,O_OO_dur_4_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,57,4,3,27,7.99260665239215,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,3,1415.79999997615,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,97,5,3,27,7.25545002132325,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,17,1833.09999999999,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,83,5,3,27,7.51376380172532,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,3,2143.0999999523,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,97,5,3,27,7.67000865791838,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,12,1916.5,O_OO_dur_5_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,88,5,3,27,7.55825588482061,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,7,2971.70000002385,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,93,6,3,27,7.99688945862416,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,9,2090.60000004768,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,91,6,3,27,7.64520638512141,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,12,2326.09999997616,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,88,6,3,27,7.75194832440561,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
2025-04-20,13,High LD,Post,spreadsheet3,spreadsheet3,0,1592.60000004768,O_OO_dur_6_F0_3_tooru_origin.mp3,toru-tooru,Japanese,tooru,toru,yes,toru,tooru,100,6,3,27,7.37312317985328,7.4956808042299,0.378109672162688,8.63000982071796,6.36135178774183
