ID	ax_condition	day	prepost	language	pair	second_dim_step	first_dim_step	norm_response
147	lowLD	2	post-training	English	reason-risen	3	2	20
147	lowLD	2	post-training	English	reason-risen	3	2	2
147	lowLD	2	post-training	English	reason-risen	3	2	1
147	lowLD	2	post-training	English	reason-risen	3	2	3
147	lowLD	2	post-training	English	reason-risen	3	3	34
147	lowLD	2	post-training	English	reason-risen	3	3	33
147	lowLD	2	post-training	English	reason-risen	3	3	23
147	lowLD	2	post-training	English	reason-risen	3	3	31
147	lowLD	2	post-training	English	reason-risen	3	4	48
147	lowLD	2	post-training	English	reason-risen	3	4	49
147	lowLD	2	post-training	English	reason-risen	3	4	50
147	lowLD	2	post-training	English	reason-risen	3	5	56
147	lowLD	2	post-training	English	reason-risen	3	5	49
147	lowLD	2	post-training	English	reason-risen	3	5	81
147	lowLD	2	post-training	English	reason-risen	3	5	55
147	lowLD	2	post-training	English	reason-risen	3	6	61
147	lowLD	2	post-training	English	reason-risen	3	6	82
147	lowLD	2	post-training	English	reason-risen	3	6	54
147	lowLD	2	post-training	English	reason-risen	3	6	58
147	lowLD	2	post-training	English	reason-risen	3	7	81
147	lowLD	2	post-training	English	reason-risen	3	7	77
147	lowLD	2	post-training	English	reason-risen	3	7	80
147	lowLD	2	post-training	English	reason-risen	3	7	82
147	lowLD	2	post-training	Japanese	kata-katta	3	1	48
147	lowLD	2	post-training	Japanese	kata-katta	3	1	17
147	lowLD	2	post-training	Japanese	kata-katta	3	1	23
147	lowLD	2	post-training	Japanese	kata-katta	3	1	32
147	lowLD	2	post-training	Japanese	kata-katta	3	2	26
147	lowLD	2	post-training	Japanese	kata-katta	3	2	43
147	lowLD	2	post-training	Japanese	kata-katta	3	2	36
147	lowLD	2	post-training	Japanese	kata-katta	3	2	15
147	lowLD	2	post-training	Japanese	kata-katta	3	3	33
147	lowLD	2	post-training	Japanese	kata-katta	3	3	16
147	lowLD	2	post-training	Japanese	kata-katta	3	3	45
147	lowLD	2	post-training	Japanese	kata-katta	3	3	37
147	lowLD	2	post-training	Japanese	kata-katta	3	4	33
147	lowLD	2	post-training	Japanese	kata-katta	3	4	22
147	lowLD	2	post-training	Japanese	kata-katta	3	4	50
147	lowLD	2	post-training	Japanese	kata-katta	3	4	37
147	lowLD	2	post-training	Japanese	kata-katta	3	5	85
147	lowLD	2	post-training	Japanese	kata-katta	3	5	35
147	lowLD	2	post-training	Japanese	kata-katta	3	5	28
147	lowLD	2	post-training	Japanese	kata-katta	3	5	45
147	lowLD	2	post-training	Japanese	kata-katta	3	6	40
147	lowLD	2	post-training	Japanese	kata-katta	3	6	49
147	lowLD	2	post-training	Japanese	kata-katta	3	6	49
147	lowLD	2	post-training	Japanese	kata-katta	3	6	51
147	lowLD	2	post-training	Japanese	kata-katta	3	7	28
147	lowLD	2	post-training	Japanese	kata-katta	3	7	33
147	lowLD	2	post-training	Japanese	kata-katta	3	7	48
147	lowLD	2	post-training	Japanese	kata-katta	3	7	50
147	lowLD	2	post-training	Japanese	toru-tooru	3	1	0
147	lowLD	2	post-training	Japanese	toru-tooru	3	1	0
147	lowLD	2	post-training	Japanese	toru-tooru	3	1	0
147	lowLD	2	post-training	Japanese	toru-tooru	3	1	13
147	lowLD	2	post-training	Japanese	toru-tooru	3	2	2
147	lowLD	2	post-training	Japanese	toru-tooru	3	2	8
147	lowLD	2	post-training	Japanese	toru-tooru	3	2	0
147	lowLD	2	post-training	Japanese	toru-tooru	3	2	0
147	lowLD	2	post-training	Japanese	toru-tooru	3	3	49
147	lowLD	2	post-training	Japanese	toru-tooru	3	3	4
147	lowLD	2	post-training	Japanese	toru-tooru	3	3	9
147	lowLD	2	post-training	Japanese	toru-tooru	3	3	4
147	lowLD	2	post-training	Japanese	toru-tooru	3	4	3
147	lowLD	2	post-training	Japanese	toru-tooru	3	4	37
147	lowLD	2	post-training	Japanese	toru-tooru	3	4	42
147	lowLD	2	post-training	Japanese	toru-tooru	3	4	33
147	lowLD	2	post-training	Japanese	toru-tooru	3	5	42
147	lowLD	2	post-training	Japanese	toru-tooru	3	5	35
147	lowLD	2	post-training	Japanese	toru-tooru	3	5	75
147	lowLD	2	post-training	Japanese	toru-tooru	3	5	66
147	lowLD	2	post-training	Japanese	toru-tooru	3	6	74
147	lowLD	2	post-training	Japanese	toru-tooru	3	6	96
147	lowLD	2	post-training	Japanese	toru-tooru	3	6	100
147	lowLD	2	post-training	Japanese	toru-tooru	3	6	51
147	lowLD	2	post-training	Japanese	toru-tooru	3	7	97
147	lowLD	2	post-training	Japanese	toru-tooru	3	7	91
147	lowLD	2	post-training	Japanese	toru-tooru	3	7	85
147	lowLD	2	post-training	Japanese	toru-tooru	3	7	100
148	lowLD	1	pre-training	English	indent-intent	3	1	4
148	lowLD	1	pre-training	English	indent-intent	3	1	10
148	lowLD	1	pre-training	English	indent-intent	3	1	14
148	lowLD	1	pre-training	English	indent-intent	3	1	0
148	lowLD	1	pre-training	English	indent-intent	3	2	3
148	lowLD	1	pre-training	English	indent-intent	3	2	0
148	lowLD	1	pre-training	English	indent-intent	3	2	8
148	lowLD	1	pre-training	English	indent-intent	3	2	4
148	lowLD	1	pre-training	English	indent-intent	3	3	85
148	lowLD	1	pre-training	English	indent-intent	3	3	6
148	lowLD	1	pre-training	English	indent-intent	3	3	74
148	lowLD	1	pre-training	English	indent-intent	3	3	64
148	lowLD	1	pre-training	English	indent-intent	3	4	93
148	lowLD	1	pre-training	English	indent-intent	3	4	84
148	lowLD	1	pre-training	English	indent-intent	3	4	27
148	lowLD	1	pre-training	English	indent-intent	3	4	77
148	lowLD	1	pre-training	English	indent-intent	3	5	100
148	lowLD	1	pre-training	English	indent-intent	3	5	6
148	lowLD	1	pre-training	English	indent-intent	3	5	86
148	lowLD	1	pre-training	English	indent-intent	3	5	78
148	lowLD	1	pre-training	English	indent-intent	3	6	92
148	lowLD	1	pre-training	English	indent-intent	3	6	96
148	lowLD	1	pre-training	English	indent-intent	3	6	100
148	lowLD	1	pre-training	English	indent-intent	3	6	98
148	lowLD	1	pre-training	English	indent-intent	3	7	98
148	lowLD	1	pre-training	English	indent-intent	3	7	90
148	lowLD	1	pre-training	English	indent-intent	3	7	96
148	lowLD	1	pre-training	English	indent-intent	3	7	93
148	lowLD	1	pre-training	English	reason-risen	3	1	7
148	lowLD	1	pre-training	English	reason-risen	3	1	10
148	lowLD	1	pre-training	English	reason-risen	3	1	4
148	lowLD	1	pre-training	English	reason-risen	3	1	9
148	lowLD	1	pre-training	English	reason-risen	3	2	9
148	lowLD	1	pre-training	English	reason-risen	3	2	5
148	lowLD	1	pre-training	English	reason-risen	3	2	4
148	lowLD	1	pre-training	English	reason-risen	3	2	4
148	lowLD	1	pre-training	English	reason-risen	3	3	2
148	lowLD	1	pre-training	English	reason-risen	3	3	7
148	lowLD	1	pre-training	English	reason-risen	3	3	8
148	lowLD	1	pre-training	English	reason-risen	3	4	2
148	lowLD	1	pre-training	English	reason-risen	3	4	95
148	lowLD	1	pre-training	English	reason-risen	3	4	25
148	lowLD	1	pre-training	English	reason-risen	3	4	80
148	lowLD	1	pre-training	English	reason-risen	3	5	84
148	lowLD	1	pre-training	English	reason-risen	3	5	88
148	lowLD	1	pre-training	English	reason-risen	3	5	82
148	lowLD	1	pre-training	English	reason-risen	3	5	89
148	lowLD	1	pre-training	English	reason-risen	3	6	97
148	lowLD	1	pre-training	English	reason-risen	3	6	87
148	lowLD	1	pre-training	English	reason-risen	3	6	95
148	lowLD	1	pre-training	English	reason-risen	3	6	93
148	lowLD	1	pre-training	English	reason-risen	3	7	89
148	lowLD	1	pre-training	English	reason-risen	3	7	88
148	lowLD	1	pre-training	English	reason-risen	3	7	100
148	lowLD	1	pre-training	Japanese	kata-katta	3	1	23
148	lowLD	1	pre-training	Japanese	kata-katta	3	1	18
148	lowLD	1	pre-training	Japanese	kata-katta	3	1	29
148	lowLD	1	pre-training	Japanese	kata-katta	3	1	28
148	lowLD	1	pre-training	Japanese	kata-katta	3	2	4
148	lowLD	1	pre-training	Japanese	kata-katta	3	2	31
148	lowLD	1	pre-training	Japanese	kata-katta	3	2	26
148	lowLD	1	pre-training	Japanese	kata-katta	3	2	26
148	lowLD	1	pre-training	Japanese	kata-katta	3	3	23
148	lowLD	1	pre-training	Japanese	kata-katta	3	3	24
148	lowLD	1	pre-training	Japanese	kata-katta	3	3	84
148	lowLD	1	pre-training	Japanese	kata-katta	3	3	74
148	lowLD	1	pre-training	Japanese	kata-katta	3	4	37
148	lowLD	1	pre-training	Japanese	kata-katta	3	4	32
148	lowLD	1	pre-training	Japanese	kata-katta	3	4	82
148	lowLD	1	pre-training	Japanese	kata-katta	3	4	65
148	lowLD	1	pre-training	Japanese	kata-katta	3	5	82
148	lowLD	1	pre-training	Japanese	kata-katta	3	5	72
148	lowLD	1	pre-training	Japanese	kata-katta	3	5	44
148	lowLD	1	pre-training	Japanese	kata-katta	3	5	75
148	lowLD	1	pre-training	Japanese	kata-katta	3	6	92
148	lowLD	1	pre-training	Japanese	kata-katta	3	6	83
148	lowLD	1	pre-training	Japanese	kata-katta	3	6	77
148	lowLD	1	pre-training	Japanese	kata-katta	3	6	82
148	lowLD	1	pre-training	Japanese	kata-katta	3	7	13
148	lowLD	1	pre-training	Japanese	kata-katta	3	7	79
148	lowLD	1	pre-training	Japanese	kata-katta	3	7	85
148	lowLD	1	pre-training	Japanese	kata-katta	3	7	94
148	lowLD	1	pre-training	Japanese	toru-tooru	3	1	2
148	lowLD	1	pre-training	Japanese	toru-tooru	3	1	10
148	lowLD	1	pre-training	Japanese	toru-tooru	3	1	1
148	lowLD	1	pre-training	Japanese	toru-tooru	3	1	11
148	lowLD	1	pre-training	Japanese	toru-tooru	3	2	3
148	lowLD	1	pre-training	Japanese	toru-tooru	3	2	8
148	lowLD	1	pre-training	Japanese	toru-tooru	3	2	12
148	lowLD	1	pre-training	Japanese	toru-tooru	3	2	2
148	lowLD	1	pre-training	Japanese	toru-tooru	3	3	85
148	lowLD	1	pre-training	Japanese	toru-tooru	3	3	14
148	lowLD	1	pre-training	Japanese	toru-tooru	3	3	13
148	lowLD	1	pre-training	Japanese	toru-tooru	3	3	7
148	lowLD	1	pre-training	Japanese	toru-tooru	3	4	93
148	lowLD	1	pre-training	Japanese	toru-tooru	3	4	96
148	lowLD	1	pre-training	Japanese	toru-tooru	3	4	95
148	lowLD	1	pre-training	Japanese	toru-tooru	3	4	89
148	lowLD	1	pre-training	Japanese	toru-tooru	3	5	95
148	lowLD	1	pre-training	Japanese	toru-tooru	3	5	93
148	lowLD	1	pre-training	Japanese	toru-tooru	3	5	95
148	lowLD	1	pre-training	Japanese	toru-tooru	3	5	90
148	lowLD	1	pre-training	Japanese	toru-tooru	3	6	96
148	lowLD	1	pre-training	Japanese	toru-tooru	3	6	97
148	lowLD	1	pre-training	Japanese	toru-tooru	3	6	93
148	lowLD	1	pre-training	Japanese	toru-tooru	3	7	97
148	lowLD	1	pre-training	Japanese	toru-tooru	3	7	86
148	lowLD	1	pre-training	Japanese	toru-tooru	3	7	95
148	lowLD	1	pre-training	Japanese	toru-tooru	3	7	95
148	lowLD	2	post-training	English	indent-intent	3	1	6
148	lowLD	2	post-training	English	indent-intent	3	1	14
148	lowLD	2	post-training	English	indent-intent	3	1	4
148	lowLD	2	post-training	English	indent-intent	3	1	6
148	lowLD	2	post-training	English	indent-intent	3	2	6
148	lowLD	2	post-training	English	indent-intent	3	2	7
148	lowLD	2	post-training	English	indent-intent	3	2	80
148	lowLD	2	post-training	English	indent-intent	3	2	3
148	lowLD	2	post-training	English	indent-intent	3	3	11
148	lowLD	2	post-training	English	indent-intent	3	3	88
148	lowLD	2	post-training	English	indent-intent	3	3	75
148	lowLD	2	post-training	English	indent-intent	3	3	84
148	lowLD	2	post-training	English	indent-intent	3	4	91
148	lowLD	2	post-training	English	indent-intent	3	4	83
148	lowLD	2	post-training	English	indent-intent	3	4	88
148	lowLD	2	post-training	English	indent-intent	3	4	91
148	lowLD	2	post-training	English	indent-intent	3	5	91
148	lowLD	2	post-training	English	indent-intent	3	5	81
148	lowLD	2	post-training	English	indent-intent	3	5	74
148	lowLD	2	post-training	English	indent-intent	3	5	78
148	lowLD	2	post-training	English	indent-intent	3	6	92
148	lowLD	2	post-training	English	indent-intent	3	6	87
148	lowLD	2	post-training	English	indent-intent	3	6	96
148	lowLD	2	post-training	English	indent-intent	3	6	90
148	lowLD	2	post-training	English	indent-intent	3	7	93
148	lowLD	2	post-training	English	indent-intent	3	7	79
148	lowLD	2	post-training	English	indent-intent	3	7	85
148	lowLD	2	post-training	English	indent-intent	3	7	87
148	lowLD	2	post-training	English	reason-risen	3	1	5
148	lowLD	2	post-training	English	reason-risen	3	1	7
148	lowLD	2	post-training	English	reason-risen	3	1	0
148	lowLD	2	post-training	English	reason-risen	3	1	3
148	lowLD	2	post-training	English	reason-risen	3	2	9
148	lowLD	2	post-training	English	reason-risen	3	2	8
148	lowLD	2	post-training	English	reason-risen	3	2	7
148	lowLD	2	post-training	English	reason-risen	3	2	3
148	lowLD	2	post-training	English	reason-risen	3	3	7
148	lowLD	2	post-training	English	reason-risen	3	3	2
148	lowLD	2	post-training	English	reason-risen	3	3	6
148	lowLD	2	post-training	English	reason-risen	3	3	12
148	lowLD	2	post-training	English	reason-risen	3	4	88
148	lowLD	2	post-training	English	reason-risen	3	4	13
148	lowLD	2	post-training	English	reason-risen	3	4	91
148	lowLD	2	post-training	English	reason-risen	3	5	91
148	lowLD	2	post-training	English	reason-risen	3	5	95
148	lowLD	2	post-training	English	reason-risen	3	5	85
148	lowLD	2	post-training	English	reason-risen	3	5	93
148	lowLD	2	post-training	English	reason-risen	3	6	88
148	lowLD	2	post-training	English	reason-risen	3	6	87
148	lowLD	2	post-training	English	reason-risen	3	6	92
148	lowLD	2	post-training	English	reason-risen	3	6	98
148	lowLD	2	post-training	English	reason-risen	3	7	95
148	lowLD	2	post-training	English	reason-risen	3	7	91
148	lowLD	2	post-training	English	reason-risen	3	7	88
148	lowLD	2	post-training	English	reason-risen	3	7	95
148	lowLD	2	post-training	Japanese	kata-katta	3	1	6
148	lowLD	2	post-training	Japanese	kata-katta	3	1	29
148	lowLD	2	post-training	Japanese	kata-katta	3	1	22
148	lowLD	2	post-training	Japanese	kata-katta	3	1	15
148	lowLD	2	post-training	Japanese	kata-katta	3	2	6
148	lowLD	2	post-training	Japanese	kata-katta	3	2	21
148	lowLD	2	post-training	Japanese	kata-katta	3	2	23
148	lowLD	2	post-training	Japanese	kata-katta	3	2	21
148	lowLD	2	post-training	Japanese	kata-katta	3	3	26
148	lowLD	2	post-training	Japanese	kata-katta	3	3	18
148	lowLD	2	post-training	Japanese	kata-katta	3	3	16
148	lowLD	2	post-training	Japanese	kata-katta	3	3	14
148	lowLD	2	post-training	Japanese	kata-katta	3	4	93
148	lowLD	2	post-training	Japanese	kata-katta	3	4	8
148	lowLD	2	post-training	Japanese	kata-katta	3	4	21
148	lowLD	2	post-training	Japanese	kata-katta	3	4	16
148	lowLD	2	post-training	Japanese	kata-katta	3	5	73
148	lowLD	2	post-training	Japanese	kata-katta	3	5	25
148	lowLD	2	post-training	Japanese	kata-katta	3	5	76
148	lowLD	2	post-training	Japanese	kata-katta	3	6	90
148	lowLD	2	post-training	Japanese	kata-katta	3	6	85
148	lowLD	2	post-training	Japanese	kata-katta	3	7	94
148	lowLD	2	post-training	Japanese	kata-katta	3	7	93
148	lowLD	2	post-training	Japanese	kata-katta	3	7	64
148	lowLD	2	post-training	Japanese	kata-katta	3	7	75
148	lowLD	2	post-training	Japanese	toru-tooru	3	1	17
148	lowLD	2	post-training	Japanese	toru-tooru	3	1	12
148	lowLD	2	post-training	Japanese	toru-tooru	3	1	16
148	lowLD	2	post-training	Japanese	toru-tooru	3	1	11
148	lowLD	2	post-training	Japanese	toru-tooru	3	2	14
148	lowLD	2	post-training	Japanese	toru-tooru	3	2	10
148	lowLD	2	post-training	Japanese	toru-tooru	3	2	6
148	lowLD	2	post-training	Japanese	toru-tooru	3	2	10
148	lowLD	2	post-training	Japanese	toru-tooru	3	3	18
148	lowLD	2	post-training	Japanese	toru-tooru	3	3	13
148	lowLD	2	post-training	Japanese	toru-tooru	3	3	18
148	lowLD	2	post-training	Japanese	toru-tooru	3	4	17
148	lowLD	2	post-training	Japanese	toru-tooru	3	4	90
148	lowLD	2	post-training	Japanese	toru-tooru	3	4	90
148	lowLD	2	post-training	Japanese	toru-tooru	3	4	82
148	lowLD	2	post-training	Japanese	toru-tooru	3	5	89
148	lowLD	2	post-training	Japanese	toru-tooru	3	5	83
148	lowLD	2	post-training	Japanese	toru-tooru	3	5	87
148	lowLD	2	post-training	Japanese	toru-tooru	3	5	10
148	lowLD	2	post-training	Japanese	toru-tooru	3	6	92
148	lowLD	2	post-training	Japanese	toru-tooru	3	6	84
148	lowLD	2	post-training	Japanese	toru-tooru	3	6	95
148	lowLD	2	post-training	Japanese	toru-tooru	3	6	93
148	lowLD	2	post-training	Japanese	toru-tooru	3	7	85
148	lowLD	2	post-training	Japanese	toru-tooru	3	7	81
148	lowLD	2	post-training	Japanese	toru-tooru	3	7	92
148	lowLD	2	post-training	Japanese	toru-tooru	3	7	86
149	highLD	1	pre-training	English	indent-intent	3	1	0
149	highLD	1	pre-training	English	indent-intent	3	1	0
149	highLD	1	pre-training	English	indent-intent	3	1	0
149	highLD	1	pre-training	English	indent-intent	3	2	0
149	highLD	1	pre-training	English	indent-intent	3	2	0
149	highLD	1	pre-training	English	indent-intent	3	2	0
149	highLD	1	pre-training	English	indent-intent	3	2	0
149	highLD	1	pre-training	English	indent-intent	3	3	0
149	highLD	1	pre-training	English	indent-intent	3	3	0
149	highLD	1	pre-training	English	indent-intent	3	3	0
149	highLD	1	pre-training	English	indent-intent	3	3	0
149	highLD	1	pre-training	English	indent-intent	3	4	100
149	highLD	1	pre-training	English	indent-intent	3	4	100
149	highLD	1	pre-training	English	indent-intent	3	4	0
149	highLD	1	pre-training	English	indent-intent	3	4	0
149	highLD	1	pre-training	English	indent-intent	3	5	100
149	highLD	1	pre-training	English	indent-intent	3	5	100
149	highLD	1	pre-training	English	indent-intent	3	5	100
149	highLD	1	pre-training	English	indent-intent	3	5	14
149	highLD	1	pre-training	English	indent-intent	3	6	100
149	highLD	1	pre-training	English	indent-intent	3	6	100
149	highLD	1	pre-training	English	indent-intent	3	6	100
149	highLD	1	pre-training	English	indent-intent	3	6	100
149	highLD	1	pre-training	English	indent-intent	3	7	100
149	highLD	1	pre-training	English	indent-intent	3	7	100
149	highLD	1	pre-training	English	indent-intent	3	7	100
149	highLD	1	pre-training	English	indent-intent	3	7	100
149	highLD	1	pre-training	English	reason-risen	3	1	0
149	highLD	1	pre-training	English	reason-risen	3	1	0
149	highLD	1	pre-training	English	reason-risen	3	1	0
149	highLD	1	pre-training	English	reason-risen	3	1	0
149	highLD	1	pre-training	English	reason-risen	3	2	1
149	highLD	1	pre-training	English	reason-risen	3	2	0
149	highLD	1	pre-training	English	reason-risen	3	2	1
149	highLD	1	pre-training	English	reason-risen	3	2	0
149	highLD	1	pre-training	English	reason-risen	3	3	100
149	highLD	1	pre-training	English	reason-risen	3	3	10
149	highLD	1	pre-training	English	reason-risen	3	3	4
149	highLD	1	pre-training	English	reason-risen	3	4	99
149	highLD	1	pre-training	English	reason-risen	3	4	99
149	highLD	1	pre-training	English	reason-risen	3	4	100
149	highLD	1	pre-training	English	reason-risen	3	4	100
149	highLD	1	pre-training	English	reason-risen	3	5	9
149	highLD	1	pre-training	English	reason-risen	3	5	100
149	highLD	1	pre-training	English	reason-risen	3	5	94
149	highLD	1	pre-training	English	reason-risen	3	5	10
149	highLD	1	pre-training	English	reason-risen	3	6	90
149	highLD	1	pre-training	English	reason-risen	3	6	100
149	highLD	1	pre-training	English	reason-risen	3	6	100
149	highLD	1	pre-training	English	reason-risen	3	6	100
149	highLD	1	pre-training	English	reason-risen	3	7	100
149	highLD	1	pre-training	English	reason-risen	3	7	100
149	highLD	1	pre-training	English	reason-risen	3	7	100
149	highLD	1	pre-training	English	reason-risen	3	7	100
149	highLD	1	pre-training	Japanese	kata-katta	3	1	20
149	highLD	1	pre-training	Japanese	kata-katta	3	1	20
149	highLD	1	pre-training	Japanese	kata-katta	3	1	20
149	highLD	1	pre-training	Japanese	kata-katta	3	2	15
149	highLD	1	pre-training	Japanese	kata-katta	3	2	20
149	highLD	1	pre-training	Japanese	kata-katta	3	2	30
149	highLD	1	pre-training	Japanese	kata-katta	3	2	30
149	highLD	1	pre-training	Japanese	kata-katta	3	3	50
149	highLD	1	pre-training	Japanese	kata-katta	3	3	70
149	highLD	1	pre-training	Japanese	kata-katta	3	3	20
149	highLD	1	pre-training	Japanese	kata-katta	3	3	39
149	highLD	1	pre-training	Japanese	kata-katta	3	4	50
149	highLD	1	pre-training	Japanese	kata-katta	3	4	70
149	highLD	1	pre-training	Japanese	kata-katta	3	4	30
149	highLD	1	pre-training	Japanese	kata-katta	3	4	30
149	highLD	1	pre-training	Japanese	kata-katta	3	5	77
149	highLD	1	pre-training	Japanese	kata-katta	3	5	40
149	highLD	1	pre-training	Japanese	kata-katta	3	5	34
149	highLD	1	pre-training	Japanese	kata-katta	3	5	30
149	highLD	1	pre-training	Japanese	kata-katta	3	6	17
149	highLD	1	pre-training	Japanese	kata-katta	3	6	50
149	highLD	1	pre-training	Japanese	kata-katta	3	6	80
149	highLD	1	pre-training	Japanese	kata-katta	3	6	80
149	highLD	1	pre-training	Japanese	kata-katta	3	7	50
149	highLD	1	pre-training	Japanese	kata-katta	3	7	70
149	highLD	1	pre-training	Japanese	kata-katta	3	7	50
149	highLD	1	pre-training	Japanese	kata-katta	3	7	70
149	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	1	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	2	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	3	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	4	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	4	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	4	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	4	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	5	95
149	highLD	1	pre-training	Japanese	toru-tooru	3	5	100
149	highLD	1	pre-training	Japanese	toru-tooru	3	5	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	5	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	6	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	6	0
149	highLD	1	pre-training	Japanese	toru-tooru	3	6	100
149	highLD	1	pre-training	Japanese	toru-tooru	3	6	100
149	highLD	1	pre-training	Japanese	toru-tooru	3	7	99
149	highLD	1	pre-training	Japanese	toru-tooru	3	7	99
149	highLD	1	pre-training	Japanese	toru-tooru	3	7	100
149	highLD	1	pre-training	Japanese	toru-tooru	3	7	100
149	highLD	2	post-training	English	indent-intent	3	1	2
149	highLD	2	post-training	English	indent-intent	3	1	0
149	highLD	2	post-training	English	indent-intent	3	1	0
149	highLD	2	post-training	English	indent-intent	3	1	0
149	highLD	2	post-training	English	indent-intent	3	2	0
149	highLD	2	post-training	English	indent-intent	3	2	0
149	highLD	2	post-training	English	indent-intent	3	2	0
149	highLD	2	post-training	English	indent-intent	3	2	0
149	highLD	2	post-training	English	indent-intent	3	3	1
149	highLD	2	post-training	English	indent-intent	3	3	0
149	highLD	2	post-training	English	indent-intent	3	3	0
149	highLD	2	post-training	English	indent-intent	3	3	0
149	highLD	2	post-training	English	indent-intent	3	4	0
149	highLD	2	post-training	English	indent-intent	3	4	0
149	highLD	2	post-training	English	indent-intent	3	4	0
149	highLD	2	post-training	English	indent-intent	3	4	0
149	highLD	2	post-training	English	indent-intent	3	5	100
149	highLD	2	post-training	English	indent-intent	3	5	0
149	highLD	2	post-training	English	indent-intent	3	5	100
149	highLD	2	post-training	English	indent-intent	3	5	99
149	highLD	2	post-training	English	indent-intent	3	6	100
149	highLD	2	post-training	English	indent-intent	3	6	100
149	highLD	2	post-training	English	indent-intent	3	6	100
149	highLD	2	post-training	English	indent-intent	3	6	100
149	highLD	2	post-training	English	indent-intent	3	7	100
149	highLD	2	post-training	English	indent-intent	3	7	100
149	highLD	2	post-training	English	indent-intent	3	7	99
149	highLD	2	post-training	English	indent-intent	3	7	100
149	highLD	2	post-training	English	reason-risen	3	1	0
149	highLD	2	post-training	English	reason-risen	3	1	0
149	highLD	2	post-training	English	reason-risen	3	1	0
149	highLD	2	post-training	English	reason-risen	3	1	0
149	highLD	2	post-training	English	reason-risen	3	2	0
149	highLD	2	post-training	English	reason-risen	3	2	0
149	highLD	2	post-training	English	reason-risen	3	2	0
149	highLD	2	post-training	English	reason-risen	3	2	0
149	highLD	2	post-training	English	reason-risen	3	3	100
149	highLD	2	post-training	English	reason-risen	3	3	0
149	highLD	2	post-training	English	reason-risen	3	3	100
149	highLD	2	post-training	English	reason-risen	3	3	100
149	highLD	2	post-training	English	reason-risen	3	4	99
149	highLD	2	post-training	English	reason-risen	3	4	0
149	highLD	2	post-training	English	reason-risen	3	4	100
149	highLD	2	post-training	English	reason-risen	3	4	0
149	highLD	2	post-training	English	reason-risen	3	5	100
149	highLD	2	post-training	English	reason-risen	3	5	99
149	highLD	2	post-training	English	reason-risen	3	5	100
149	highLD	2	post-training	English	reason-risen	3	5	100
149	highLD	2	post-training	English	reason-risen	3	6	100
149	highLD	2	post-training	English	reason-risen	3	6	100
149	highLD	2	post-training	English	reason-risen	3	6	100
149	highLD	2	post-training	English	reason-risen	3	6	100
149	highLD	2	post-training	English	reason-risen	3	7	100
149	highLD	2	post-training	English	reason-risen	3	7	100
149	highLD	2	post-training	English	reason-risen	3	7	100
149	highLD	2	post-training	English	reason-risen	3	7	100
149	highLD	2	post-training	Japanese	kata-katta	3	1	0
149	highLD	2	post-training	Japanese	kata-katta	3	1	0
149	highLD	2	post-training	Japanese	kata-katta	3	1	0
149	highLD	2	post-training	Japanese	kata-katta	3	1	0
149	highLD	2	post-training	Japanese	kata-katta	3	2	0
149	highLD	2	post-training	Japanese	kata-katta	3	2	0
149	highLD	2	post-training	Japanese	kata-katta	3	2	0
149	highLD	2	post-training	Japanese	kata-katta	3	2	1
149	highLD	2	post-training	Japanese	kata-katta	3	3	0
149	highLD	2	post-training	Japanese	kata-katta	3	3	0
149	highLD	2	post-training	Japanese	kata-katta	3	3	0
149	highLD	2	post-training	Japanese	kata-katta	3	3	0
149	highLD	2	post-training	Japanese	kata-katta	3	4	0
149	highLD	2	post-training	Japanese	kata-katta	3	4	1
149	highLD	2	post-training	Japanese	kata-katta	3	4	100
149	highLD	2	post-training	Japanese	kata-katta	3	4	100
149	highLD	2	post-training	Japanese	kata-katta	3	5	100
149	highLD	2	post-training	Japanese	kata-katta	3	5	100
149	highLD	2	post-training	Japanese	kata-katta	3	5	0
149	highLD	2	post-training	Japanese	kata-katta	3	5	0
149	highLD	2	post-training	Japanese	kata-katta	3	6	0
149	highLD	2	post-training	Japanese	kata-katta	3	6	0
149	highLD	2	post-training	Japanese	kata-katta	3	6	98
149	highLD	2	post-training	Japanese	kata-katta	3	6	100
