Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress,allocator-cukp,randomiser-fgpw
384,1742073686862,"15/03/2025, 21:21:26",1742055686862,-5,"15/03/2025, 11:21:26",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,46,trial,response,b4qig6,4,continue,,1818.000000000029,1801.3000000000175,1818.000000000029,1818.000000000029,1801.3000000000175,1818.000000000029,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,18,spreadsheet2,
385,1742073686863,"15/03/2025, 21:21:26",1742055686863,-5,"15/03/2025, 11:21:26",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,46,trial,response,b4qig6,4,response,95,1051.2000000000116,1801.3000000000175,1818.000000000029,1051.2000000000116,1801.3000000000175,1818.000000000029,1,766.8000000000175,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
386,1742073686994,"15/03/2025, 21:21:26",1742055686994,-5,"15/03/2025, 11:21:26",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,150 ms pause,rz316y,1,timedOut,,164.70000000001164,149,164.70000000001164,164.70000000001164,149,164.70000000001164,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
387,1742073686995,"15/03/2025, 21:21:26",1742055686995,-5,"15/03/2025, 11:21:26",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,fixation and stimuli,qfds9m,2,info,audio started,15.700000000011642,0,15.700000000011642,15.700000000011642,0,15.700000000011642,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
388,1742073687779,"15/03/2025, 21:21:27",1742055687779,-5,"15/03/2025, 11:21:27",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,fixation and stimuli,qfds9m,2,info,audio finished,801.8000000000175,784.5,801.8000000000175,801.8000000000175,784.5,801.8000000000175,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
389,1742073687786,"15/03/2025, 21:21:27",1742055687786,-5,"15/03/2025, 11:21:27",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,fixation and stimuli,qfds9m,2,continue,,801.8000000000175,784.5,801.8000000000175,801.8000000000175,784.5,801.8000000000175,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
390,1742073687928,"15/03/2025, 21:21:27",1742055687928,-5,"15/03/2025, 11:21:27",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,150ms pause,ceke9i,3,timedOut,,164.39999999999418,148.89999999999418,164.39999999999418,164.39999999999418,148.89999999999418,164.39999999999418,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
391,1742073687932,"15/03/2025, 21:21:27",1742055687932,-5,"15/03/2025, 11:21:27",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,response,b4qig6,4,info,,15.5,0,15.5,15.5,0,15.5,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
392,1742073689396,"15/03/2025, 21:21:29",1742055689396,-5,"15/03/2025, 11:21:29",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,response,b4qig6,4,continue,,1486.299999856943,1484.1999999999825,1486.299999856943,1486.299999856943,1484.1999999999825,1486.299999856943,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,19,spreadsheet2,
393,1742073689397,"15/03/2025, 21:21:29",1742055689397,-5,"15/03/2025, 11:21:29",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,47,trial,response,b4qig6,4,response,96,816.6999999999825,1484.1999999999825,1486.6999999523105,816.6999999999825,1484.1999999999825,1486.6999999523105,1,669.9999999523279,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
394,1742073689562,"15/03/2025, 21:21:29",1742055689562,-5,"15/03/2025, 11:21:29",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,150 ms pause,rz316y,1,timedOut,,166,149.70000000001164,166,166,149.70000000001164,166,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
395,1742073689564,"15/03/2025, 21:21:29",1742055689564,-5,"15/03/2025, 11:21:29",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,fixation and stimuli,qfds9m,2,info,audio started,16.29999999998836,0,16.29999999998836,16.29999999998836,0,16.29999999998836,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
396,1742073690322,"15/03/2025, 21:21:30",1742055690322,-5,"15/03/2025, 11:21:30",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,fixation and stimuli,qfds9m,2,info,audio finished,777.3999998569489,767.5,777.3999998569489,777.3999998569489,767.5,777.3999998569489,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
397,1742073690322,"15/03/2025, 21:21:30",1742055690322,-5,"15/03/2025, 11:21:30",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,fixation and stimuli,qfds9m,2,continue,,777.8999998569489,767.5,777.8999998569489,777.8999998569489,767.5,777.8999998569489,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
398,1742073690461,"15/03/2025, 21:21:30",1742055690461,-5,"15/03/2025, 11:21:30",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,150ms pause,ceke9i,3,timedOut,,149.59999990463257,149.20000000001164,149.59999990463257,149.59999990463257,149.20000000001164,149.59999990463257,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
399,1742073690465,"15/03/2025, 21:21:30",1742055690465,-5,"15/03/2025, 11:21:30",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,response,b4qig6,4,info,,4.500000047672074,0,4.500000047672074,4.500000047672074,0,4.500000047672074,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
400,1742073692230,"15/03/2025, 21:21:32",1742055692230,-5,"15/03/2025, 11:21:32",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,response,b4qig6,4,continue,,1769.2999999999884,1766.5999999999767,1769.2999999999884,1769.2999999999884,1766.5999999999767,1769.2999999999884,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,20,spreadsheet2,
401,1742073692231,"15/03/2025, 21:21:32",1742055692231,-5,"15/03/2025, 11:21:32",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,48,trial,response,b4qig6,4,response,4,900,1766.5999999999767,1769.899999904621,900,1766.5999999999767,1769.899999904621,1,869.8999999046209,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_1_F0_3.mp3,indent-intent,English,1,,,1,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
402,1742073692378,"15/03/2025, 21:21:32",1742055692378,-5,"15/03/2025, 11:21:32",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,150 ms pause,rz316y,1,timedOut,,150.40000004769536,150.10000000000582,150.40000004769536,150.40000004769536,150.10000000000582,150.40000004769536,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
403,1742073692379,"15/03/2025, 21:21:32",1742055692379,-5,"15/03/2025, 11:21:32",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,fixation and stimuli,qfds9m,2,info,audio started,1.9999998569546733,0,1.9999998569546733,1.9999998569546733,0,1.9999998569546733,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
404,1742073693164,"15/03/2025, 21:21:33",1742055693164,-5,"15/03/2025, 11:21:33",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,fixation and stimuli,qfds9m,2,info,audio finished,786.3000000476895,784.3000000000175,786.3000000476895,786.3000000476895,784.3000000000175,786.3000000476895,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
405,1742073693165,"15/03/2025, 21:21:33",1742055693165,-5,"15/03/2025, 11:21:33",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,fixation and stimuli,qfds9m,2,continue,,786.9999998569547,784.3000000000175,786.9999998569547,786.9999998569547,784.3000000000175,786.9999998569547,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
406,1742073693313,"15/03/2025, 21:21:33",1742055693313,-5,"15/03/2025, 11:21:33",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,150ms pause,ceke9i,3,timedOut,,151.09999995230464,149.39999999999418,151.09999995230464,151.09999995230464,149.39999999999418,151.09999995230464,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
407,1742073693317,"15/03/2025, 21:21:33",1742055693317,-5,"15/03/2025, 11:21:33",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,response,b4qig6,4,info,,5.899999999994179,0,5.899999999994179,5.899999999994179,0,5.899999999994179,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
408,1742073695065,"15/03/2025, 21:21:35",1742055695065,-5,"15/03/2025, 11:21:35",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,response,b4qig6,4,continue,,1753.3999999999942,1750.7999999999884,1753.3999999999942,1753.3999999999942,1750.7999999999884,1753.3999999999942,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,21,spreadsheet2,
409,1742073695072,"15/03/2025, 21:21:35",1742055695072,-5,"15/03/2025, 11:21:35",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,49,trial,response,b4qig6,4,response,60,900.1999999999825,1750.7999999999884,1760.3999999999942,900.1999999999825,1750.7999999999884,1760.3999999999942,1,860.2000000000116,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_4_F0_3.mp3,indent-intent,English,1,,,4,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
410,1742073695213,"15/03/2025, 21:21:35",1742055695213,-5,"15/03/2025, 11:21:35",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,150 ms pause,rz316y,1,timedOut,,150.6999999046384,150.10000000000582,150.6999999046384,150.6999999046384,150.10000000000582,150.6999999046384,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
411,1742073695215,"15/03/2025, 21:21:35",1742055695215,-5,"15/03/2025, 11:21:35",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,fixation and stimuli,qfds9m,2,info,audio started,2.3999998569488525,0,2.3999998569488525,2.3999998569488525,0,2.3999998569488525,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
412,1742073695999,"15/03/2025, 21:21:35",1742055695999,-5,"15/03/2025, 11:21:35",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,fixation and stimuli,qfds9m,2,info,audio finished,786.7999999523163,782.7000000000116,786.7999999523163,786.7999999523163,782.7000000000116,786.7999999523163,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
413,1742073695999,"15/03/2025, 21:21:35",1742055695999,-5,"15/03/2025, 11:21:35",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,fixation and stimuli,qfds9m,2,continue,,787.0999999046326,782.7000000000116,787.0999999046326,787.0999999046326,782.7000000000116,787.0999999046326,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
414,1742073696146,"15/03/2025, 21:21:36",1742055696146,-5,"15/03/2025, 11:21:36",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,150ms pause,ceke9i,3,timedOut,,151.29999999998836,150.79999999998836,151.29999999998836,151.29999999998836,150.79999999998836,151.29999999998836,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
415,1742073696150,"15/03/2025, 21:21:36",1742055696150,-5,"15/03/2025, 11:21:36",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,response,b4qig6,4,info,,4.5,0,4.5,4.5,0,4.5,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
416,1742073698349,"15/03/2025, 21:21:38",1742055698349,-5,"15/03/2025, 11:21:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,response,b4qig6,4,continue,,2202.899999856949,2200,2202.899999856949,2202.899999856949,2200,2202.899999856949,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,22,spreadsheet2,
417,1742073698349,"15/03/2025, 21:21:38",1742055698349,-5,"15/03/2025, 11:21:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,50,trial,response,b4qig6,4,response,62,1233.2999999999884,2200,2203.2999999523163,1233.2999999999884,2200,2203.2999999523163,1,969.9999999523279,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,indent.png,intent.png,,23,spreadsheet2,
418,1742073698497,"15/03/2025, 21:21:38",1742055698497,-5,"15/03/2025, 11:21:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,51,trial,150 ms pause,rz316y,1,timedOut,,151.5,150,151.5,151.5,150,151.5,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,23,spreadsheet2,
419,1742073698499,"15/03/2025, 21:21:38",1742055698499,-5,"15/03/2025, 11:21:38",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,51,trial,fixation and stimuli,qfds9m,2,info,audio started,3.299999952316284,0,3.299999952316284,3.299999952316284,0,3.299999952316284,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,23,spreadsheet2,
420,1742073699283,"15/03/2025, 21:21:39",1742055699283,-5,"15/03/2025, 11:21:39",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,51,trial,fixation and stimuli,qfds9m,2,info,audio finished,787.2000000476837,783.7000000000116,787.2000000476837,787.2000000476837,783.7000000000116,787.2000000476837,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,23,spreadsheet2,
421,1742073699283,"15/03/2025, 21:21:39",1742055699283,-5,"15/03/2025, 11:21:39",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,51,trial,fixation and stimuli,qfds9m,2,continue,,787.7000000476837,783.7000000000116,787.7000000476837,787.7000000476837,783.7000000000116,787.7000000476837,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,23,spreadsheet2,
422,1742073699430,"15/03/2025, 21:21:39",1742055699430,-5,"15/03/2025, 11:21:39",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,51,trial,150ms pause,ceke9i,3,timedOut,,150.50000004767207,150.09999999997672,150.50000004767207,150.50000004767207,150.09999999997672,150.50000004767207,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,23,spreadsheet2,
423,1742073699434,"15/03/2025, 21:21:39",1742055699434,-5,"15/03/2025, 11:21:39",219192,2,task-7l99,,44436827,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,VAS Task,5,spreadsheet2_1D,51,trial,response,b4qig6,4,info,,4.599999856960494,0,4.599999856960494,4.599999856960494,0,4.599999856960494,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_6_F0_3.mp3,indent-intent,English,1,,,6,3,left_word,right_word,,,,28,,indent.png,intent.png,,23,spreadsheet2,
