ID	ax_condition	day	prepost	language	pair	second_dim_step	Min	Max	Crossover	Slope	PointVar	exitflag	R	LS	AR	N	status	comment
156	highLD	1	pre-training	Japanese	toru-tooru	3	5.61181000642009	85.566519239247	3.85064035579714	56.5445520030408	11.0717146202203	2050	0.955676484027318	122.582864631599	-0.258009193221688	25	1	
156	highLD	2	post-training	English	indent-intent	3	9.95302656688384	87.4888343225566	3.63245316933493	37.680508796831	7.62128725571971	2100	0.973344280721396	58.0840194341956	-0.153706548086777	28	1	
156	highLD	2	post-training	English	reason-risen	3	9.4559724202319	62.3419330305666	4.95745921988938	28.411878018501	11.4172831844866	2100	0.882962132111023	130.35435531476	0.114206114124449	28	1	
156	highLD	2	post-training	Japanese	kata-katta	3	7.44237992478247e-06	72.0691335076339	1.16875739977782	6.81094345996749	17.2782534072039	2050	0.510026267344237	298.538040803552	-0.362448414370468	28	1	
156	highLD	2	post-training	Japanese	toru-tooru	3	5.65245763084476e-07	88.8352015249436	3.87044350583462	18.3926011535931	13.185470680786	2070	0.902784770539246	173.856637073866	0.161542883806677	28	1	
157	lowLD	1	pre-training	English	indent-intent	3	0.0645359965267502	98.7302340577126	3.33714636294311	149.118679066196	5.50968716476498	2010	0.993159271341182	30.3566526535759	0.141787241507349	28	1	
157	lowLD	1	pre-training	English	reason-risen	3	1.84260784408252e-09	98.2320517238497	4.07823434308062	32.5277226276757	24.3754644414079	2030	0.84505359712561	594.163266734342	0.20539578684679	27	1	
157	lowLD	1	pre-training	Japanese	kata-katta	3	0.755712778324451	99.9999870816998	5.21289676384456	14.5484937128205	16.6186759515346	2020	0.814273898788318	276.180390382115	-0.084629529223569	27	1	
157	lowLD	1	pre-training	Japanese	toru-tooru	3	11.7928810529779	84.5240305948324	3.84974395647801	40.7600262004409	10.8633259745039	2080	0.944295520446418	118.011851228331	-0.00215423099187	26	1	
157	lowLD	2	post-training	English	indent-intent	3	3.64362688998043	97.7683815914064	3.69945598861571	140.718875826658	13.2297281074737	2070	0.959229325719216	175.025705797681	-0.0581677299389103	28	1	
157	lowLD	2	post-training	English	reason-risen	3	5.70397753547972	79.7492178743377	3.30279995297729	65.8493742481681	11.0049839864388	2030	0.949303994976892	121.109672541775	-0.202404773553234	28	1	
157	lowLD	2	post-training	Japanese	kata-katta	3	1.19461425640566e-07	67.1590560255061	1.97724028012999	28.8094475509207	20.7646956566589	2040	0.712261636267855	431.172585713668	-0.0660729866000921	27	1	
157	lowLD	2	post-training	Japanese	toru-tooru	3	8.01000047525692	91.336919612259	3.4394784224121	37.8558973809134	18.2986066367331	2020	0.879950859490158	334.839004845891	0.0407344554279484	28	1	
158	lowLD	1	pre-training	English	indent-intent	3	1.12998871060199e-06	99.9999996683306	3.78672110943582	24.5579312107492	7.62708987583067	2010	0.975259837687057	58.1724999739986	0.147398410616602	28	1	
158	lowLD	1	pre-training	English	reason-risen	3	13.2269427681083	99.9999999311997	4.17556970650446	15.0106570368689	13.4298245599579	2070	0.875514121255859	180.360187711248	-0.0964225629805524	28	1	
158	lowLD	1	pre-training	Japanese	kata-katta	3	18.5596813087925	66.3281336254796	3.93979013500729	27.4550852643962	11.2585124362971	2070	0.878293731112805	126.754102278257	-0.406819410395383	28	1	
158	lowLD	1	pre-training	Japanese	toru-tooru	3	10.2966824116295	89.5872014645497	3.58223101895716	46.6618320525025	8.79662755502725	2050	0.968500340804314	77.3806563418646	0.233565133052333	28	1	
158	lowLD	2	post-training	English	indent-intent	3	13.8729516048054	90.9659721329747	4.02315321185835	19.3855492051982	8.99328733688883	2100	0.945967910491324	80.8792171238451	-0.113606169690009	28	1	
158	lowLD	2	post-training	English	reason-risen	3	1.62462995945134e-07	82.1632066847342	3.39774735241439	12.914216492085	7.98189885254118	2080	0.936250999809166	63.7107092921982	0.0146112772758878	28	1	
158	lowLD	2	post-training	Japanese	kata-katta	3	11.3772829675839	77.1960476865932	4.48137122852311	13.0954610144566	7.27371553598989	2070	0.937395639748927	52.9069376985006	-0.084258340916462	28	1	
158	lowLD	2	post-training	Japanese	toru-tooru	3	12.442187057195	84.7083441737544	3.54593283285309	33.6688342065939	6.93530472704056	2020	0.973892078375347	48.0984516569112	0.170518700150191	28	1	
159	highLD	1	pre-training	English	indent-intent	3	7.2492667092361	83.7965417749413	2.90288854130789	51.8753289744786	13.3842822522288	2050	0.921399955909875	179.139011407328	0.193556673635735	28	1	
159	highLD	1	pre-training	English	reason-risen	3	32.2190633886038	99.9999995927402	6.31274821173738	34.7535692955236	24.0900208542916	2020	0.629305613056099	580.329104760207	-0.287725513762305	27	1	
159	highLD	1	pre-training	Japanese	kata-katta	3	8.40371299659637e-07	75.3524405703744	2.56816453957538	14.2030194210141	28.7019732079984	2050	0.568301373238951	823.803266032656	-0.0480889908692295	28	1	
159	highLD	1	pre-training	Japanese	toru-tooru	3	12.1183798090923	85.3852452009024	3.73072278808096	61.4574073718975	11.5266688186691	2040	0.944892056411202	132.864094055279	0.113161625729773	28	1	
159	highLD	2	post-training	English	indent-intent	3	4.18170174043553e-08	86.5415955237617	1.89433077768814	66.0646025247127	20.5882775701114	2010	0.816842831607357	423.877173303952	0.250431372384322	28	1	
159	highLD	2	post-training	English	reason-risen	3	36.15601918036	85.9080099460624	3.20238901412568	64.9310496729939	31.9801097444073	2070	0.58290015377203	1022.72741926433	-0.0593159467601873	26	1	
159	highLD	2	post-training	Japanese	kata-katta	3	15.7173377084675	71.070829281833	5.26537247550001	48.686932847528	26.7085748281433	2080	0.656561137931612	713.347969350532	-0.0838811898302969	28	1	
159	highLD	2	post-training	Japanese	toru-tooru	3	11.7430853643258	64.042511729698	4.1244888185916	61.7407125793148	25.5639300250137	2010	0.682192688709734	653.514518323799	-0.114803850432664	25	1	
160	highLD	1	pre-training	English	indent-intent	3	3.40590068893444	95.1122523058969	2.80395671887338	62.8678093081522	15.2477467424964	2050	0.926766446518513	232.493780723311	0.157040604076601	28	1	
160	highLD	1	pre-training	English	reason-risen	3	2.78076677076609	99.9999999927283	4.71064314368537	40.4589446487603	11.9277030565187	2030	0.956882591903964	142.270100204485	-0.528376998300157	26	1	
160	highLD	1	pre-training	Japanese	kata-katta	3	2.62125615279405	96.75270780697	3.75378844400483	62.6730676629307	15.6995771291429	2050	0.935523295190797	246.476722033906	-0.00103469099698975	28	1	
160	highLD	1	pre-training	Japanese	toru-tooru	3	12.2163944663955	99.5751329921823	3.32545782969145	107.654254743798	23.3101950896401	2060	0.868438761292195	543.365195117079	-0.358403061952409	27	1	
160	highLD	2	post-training	English	indent-intent	3	1.67260657349114	98.0991944163957	2.33996762515403	93.6321871307369	5.71864986196045	2060	0.987397096148629	32.7029562437003	-0.303443199313757	24	1	
160	highLD	2	post-training	English	reason-risen	3	2.92465353303088	96.269758021893	4.70821760264524	57.2162177939313	16.2237540735478	2090	0.926006430828969	263.21019623896	-0.308913451780074	28	1	
160	highLD	2	post-training	Japanese	kata-katta	3	2.19033784600402	87.784073141682	2.73968478623007	81.9435588136736	18.7080118048954	2060	0.855043932488833	349.989705692105	-0.11292218182094	23	1	
