Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,checkpoint-wo1n,checkpoint-x4vd,checkpoint-1bol,checkpoint-a1y4,checkpoint-pifd,checkpoint-f46v,Spreadsheet,F_response,J_response,TrialsPerBlock,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: type,Spreadsheet: word_pair,Spreadsheet: signal,Spreadsheet: break_duration,Spreadsheet: word_A,Spreadsheet: word_B,Spreadsheet: sound_A_male,Spreadsheet: sound_A_female,Spreadsheet: sound_B_male,Spreadsheet: sound_B_female,Spreadsheet: sound_1,Spreadsheet: sound_2,Spreadsheet: alt_writing_A,Spreadsheet: alt_writing_B,Spreadsheet: orthography_A,Spreadsheet: orthography_B,Spreadsheet: language,Spreadsheet: gloss_A,Spreadsheet: gloss_B,Spreadsheet: pitch_accent_A,Spreadsheet: pitch_accent_B,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity_A,Spreadsheet: phoneme_identity_B,Spreadsheet: length_A,Spreadsheet: length_B,Spreadsheet: segment_type,Spreadsheet: word_position,Spreadsheet: task,Spreadsheet: block_display,Spreadsheet: randomize_language_blocks,Spreadsheet: transliteration_A,Spreadsheet: transliteration_B,Manipulation: Spreadsheet,Manipulation: F_response,Manipulation: J_response,Manipulation: TrialsPerBlock,Store: Progress,Store: FeedbackProgress
416,1745081955590,19/04/2025 16:59:15,1745067555590,-4,19/04/2025 08:59:15,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,fixation,5y7evd,1,continue,,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,1,499.8999999999942,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
417,1745081955594,19/04/2025 16:59:15,1745067555594,-4,19/04/2025 08:59:15,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,sound1,emeov4,2,info,audio started,3.499999976163963,0,3.499999976163963,3.499999976163963,0,3.499999976163963,1,3.499999976163963,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
418,1745081956267,19/04/2025 16:59:16,1745067556267,-4,19/04/2025 08:59:16,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,sound1,emeov4,2,info,audio finished,677.4000000715314,675,677.4000000715314,677.4000000715314,675,677.4000000715314,1,677.4000000715314,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
419,1745081956268,19/04/2025 16:59:16,1745067556268,-4,19/04/2025 08:59:16,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,sound1,emeov4,2,continue,,678.1000000000058,675,678.1000000000058,678.1000000000058,675,678.1000000000058,1,678.1000000000058,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
420,1745081956765,19/04/2025 16:59:16,1745067556765,-4,19/04/2025 08:59:16,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,ISI,s3rz1h,3,timedOut,,500.4000000715314,500,500.4000000715314,500.4000000715314,500,500.4000000715314,1,500.4000000715314,0,0,,Time Limit,screen,0,screen,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
421,1745081956770,19/04/2025 16:59:16,1745067556770,-4,19/04/2025 08:59:16,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,sound2,pdcnoi,4,info,audio started,4.600000000005821,0,4.600000000005821,4.600000000005821,0,4.600000000005821,1,4.600000000005821,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
422,1745081957587,19/04/2025 16:59:17,1745067557587,-4,19/04/2025 08:59:17,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,sound2,pdcnoi,4,info,audio finished,821.4000000715314,816.8000000000175,821.4000000715314,821.4000000715314,816.8000000000175,821.4000000715314,1,821.4000000715314,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
423,1745081957587,19/04/2025 16:59:17,1745067557587,-4,19/04/2025 08:59:17,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,sound2,pdcnoi,4,continue,,821.8000000476895,816.8000000000175,821.8000000476895,821.8000000476895,816.8000000000175,821.8000000476895,1,821.8000000476895,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,6,5
424,1745081957911,19/04/2025 16:59:17,1745067557911,-4,19/04/2025 08:59:17,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,response,ywcoe5,5,response,DIFFERENT,324.80000000001746,316.5,324.80000000001746,324.80000000001746,316.5,324.80000000001746,1,324.80000000001746,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,7,6
425,1745081958299,19/04/2025 16:59:18,1745067558299,-4,19/04/2025 08:59:18,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,42,training_trial,correct,68extd,6,continue,,400.0999999999767,391.79999999998836,400.0999999999767,400.0999999999767,391.79999999998836,400.0999999999767,1,400.0999999999767,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,AB,ishoku-isshoku,different,,ishoku,isshoku,M_ishoku.mp3,F_ishoku.mp3,M_isshoku.mp3,F_isshoku.mp3,M_ishoku.mp3,F_isshoku.mp3,いしょく,いっしょく,移植（いしょく）,一色（いっしょく）,Japanese,"transplanting, grafting",one color; one kind,LHH,LHHH,sh,sh,ssh,short,long,consonant,medial,training,,4,ishoku,isshoku,,DIFFERENT,SAME,36,7,6
426,1745081958790,19/04/2025 16:59:18,1745067558790,-4,19/04/2025 08:59:18,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,fixation,5y7evd,1,continue,,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,499.8999999999942,1,499.8999999999942,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
427,1745081958793,19/04/2025 16:59:18,1745067558793,-4,19/04/2025 08:59:18,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,sound1,emeov4,2,info,audio started,3.4000000715313945,0,3.4000000715313945,3.4000000715313945,0,3.4000000715313945,1,3.4000000715313945,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
428,1745081959538,19/04/2025 16:59:19,1745067559538,-4,19/04/2025 08:59:19,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,sound1,emeov4,2,info,audio finished,747.7000000238477,742,747.7000000238477,747.7000000238477,742,747.7000000238477,1,747.7000000238477,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
429,1745081959539,19/04/2025 16:59:19,1745067559539,-4,19/04/2025 08:59:19,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,sound1,emeov4,2,continue,,748.999999976164,742,748.999999976164,748.999999976164,742,748.999999976164,1,748.999999976164,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
430,1745081960032,19/04/2025 16:59:20,1745067560032,-4,19/04/2025 08:59:20,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,ISI,s3rz1h,3,timedOut,,500.1000000000058,499.80000000001746,500.1000000000058,500.1000000000058,499.80000000001746,500.1000000000058,1,500.1000000000058,0,0,,Time Limit,screen,0,screen,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
431,1745081960047,19/04/2025 16:59:20,1745067560047,-4,19/04/2025 08:59:20,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,sound2,pdcnoi,4,info,audio started,8.300000000017462,0,8.300000000017462,8.300000000017462,0,8.300000000017462,1,8.300000000017462,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
432,1745081960720,19/04/2025 16:59:20,1745067560720,-4,19/04/2025 08:59:20,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,sound2,pdcnoi,4,info,audio finished,688.1999999761465,683.5,688.1999999761465,688.1999999761465,683.5,688.1999999761465,1,688.1999999761465,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
433,1745081960721,19/04/2025 16:59:20,1745067560721,-4,19/04/2025 08:59:20,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,sound2,pdcnoi,4,continue,,688.6999999761465,683.5,688.6999999761465,688.6999999761465,683.5,688.6999999761465,1,688.6999999761465,0,0,,Audio Clip,Sound2,2,object-253,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,7,6
434,1745081961198,19/04/2025 16:59:21,1745067561198,-4,19/04/2025 08:59:21,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,response,ywcoe5,5,response,SAME,479.60000007151393,474.8999999999942,479.60000007151393,479.60000007151393,474.8999999999942,479.60000007151393,1,479.60000007151393,0,0,key_response,Keyboard Response,Keyboard Response,3,object-329,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,8,7
435,1745081961617,19/04/2025 16:59:21,1745067561617,-4,19/04/2025 08:59:21,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,43,training_trial,correct,68extd,6,continue,,425.0000000000291,416.6000000000058,425.0000000000291,425.0000000000291,416.6000000000058,425.0000000000291,1,425.0000000000291,0,0,,Space To Continue,Press Space to Continue,3,object-338,training_trial,AA,kasee-kassee,same,,kasee,kassee,M_kasee.mp3,F_kasee.mp3,M_kassee.mp3,F_kassee.mp3,F_kasee.mp3,M_kasee.mp3,かせい,かっせい,火星（かせい）,活性（かっせい）,Japanese,Mars,chemical activity,LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,2,kasee,kassee,,DIFFERENT,SAME,36,8,7
436,1745081962108,19/04/2025 16:59:22,1745067562108,-4,19/04/2025 08:59:22,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,44,training_trial,fixation,5y7evd,1,continue,,500.19999999998254,500.19999999998254,500.19999999998254,500.19999999998254,500.19999999998254,500.19999999998254,1,500.19999999998254,0,0,,Fixation Timing,Fixation,1,object-213,training_trial,AB,hasan-hassan,different,,hasan,hassan,M_hasan.mp3,F_hasan.mp3,M_hassan.mp3,F_hassan.mp3,M_hasan.mp3,M_hassan.mp3,はさん,はっさん,破産（はさん）,発散（はっさん）,Japanese,bankruptcy,"emission, radiation",LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,4,hasan,hassan,,DIFFERENT,SAME,36,8,7
437,1745081962112,19/04/2025 16:59:22,1745067562112,-4,19/04/2025 08:59:22,220732,2,task-99r7,repeat-7t26#4,45515352,BLIND,13022560,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1440x900,1440x731,final training complete DIFSAME,,0,AX Discrimination Task,10,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet3,,spreadsheet3,,,training session 1 complete,,day 1 complete,,,completed training session,final training complete DIFSAME,training_high_LD,DIFFERENT,SAME,36,training_high_LD,44,training_trial,sound1,emeov4,2,info,audio started,4.600000000005821,0,4.600000000005821,4.600000000005821,0,4.600000000005821,1,4.600000000005821,0,0,,Audio Clip,Sound1,2,object-215,training_trial,AB,hasan-hassan,different,,hasan,hassan,M_hasan.mp3,F_hasan.mp3,M_hassan.mp3,F_hassan.mp3,M_hasan.mp3,M_hassan.mp3,はさん,はっさん,破産（はさん）,発散（はっさん）,Japanese,bankruptcy,"emission, radiation",LHH,LHHH,s,s,ss,short,long,consonant,medial,training,,4,hasan,hassan,,DIFFERENT,SAME,36,8,7
