"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-04-28","1","4","High LD","same",1158.2999999999302,1,"ru7-ruu7","same","AA","ru7","ruu7","F_ru7.mp3","F_ru7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26,7.05470869193824,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",316.20000000001164,1,"bashara-bashshara","same","AA","bashara","bashshara","F_bashara.mp3","F_bashara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.756374924775408,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",319.89999999990687,1,"watara-wattara","different","AB","watara","wattara","M_watara.mp3","M_wattara.mp3","same","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.768008446955181,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",311.79999999993015,1,"kataba-kaataba","same","AA","kataba","kaataba","F_kataba.mp3","F_kataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,5.742361956623452,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",326.69999999995343,0,"kasara-kassara","different","BA","kasara","kassara","M_kassara.mp3","F_kasara.mp3","different","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.789042318606882,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",265.0999999999767,1,"bashara-bashshara","same","AA","bashara","bashshara","M_bashara.mp3","M_bashara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.580107113294892,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",313.3999999999651,1,"rakaza-rakkaza","same","AA","rakaza","rakkaza","M_rakaza.mp3","M_rakaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.747480329921809,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",1250,0,"ful-fuul","same","AA","ful","fuul","M_ful.mp3","F_ful.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26,7.1308988302963465,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",785.6999999998952,0,"ru7-ruu7","different","AB","ru7","ruu7","M_ru7.mp3","M_ruu7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.666575040181643,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",482.9000000000233,0,"watara-wattara","different","BA","watara","wattara","M_wattara.mp3","F_watara.mp3","different","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.179809592879544,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",310.20000000006985,1,"watara-wattara","same","AA","watara","wattara","M_watara.mp3","F_watara.mp3","different","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.737217250742663,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",313.4000000000233,1,"dhakara-dhakkara","same","BB","dhakara","dhakkara","F_dhakkara.mp3","F_dhakkara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.747480329921995,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",382.20000000006985,0,"matana-mattana","different","AB","matana","mattana","M_matana.mp3","F_mattana.mp3","different","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.945944031806356,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",753.7000000000698,1,"bashara-bashshara","different","AB","bashara","bashshara","M_bashara.mp3","M_bashshara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.624994410849517,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",386.5000000001164,1,"dhakara-dhakkara","different","AB","dhakara","dhakkara","M_dhakara.mp3","M_dhakkara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.957131868027778,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",302.19999999995343,1,"sakata-sakkata","different","AB","sakata","sakkata","M_sakata.mp3","M_sakkata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.711089049838485,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",890.3000000000466,1,"kataba-kaataba","same","AA","kataba","kaataba","F_kataba.mp3","M_kataba.mp3","different","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.791558484579678,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",589.4000000000815,1,"3alim-3aliim","same","AA","3alim","3aliim","M_3alim.mp3","F_3alim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.379105070303733,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",624.0999999999767,1,"rashada-rashshada","different","BA","rashada","rashshada","F_rashshada.mp3","F_rashada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.43631061193996,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",573.9000000000233,0,"rasaba-rassaba","different","BA","rasaba","rassaba","M_rassaba.mp3","F_rasaba.mp3","different","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.352455165114358,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",1595.9999999999418,1,"nashaTa-nashshaTa","same","AA","nashaTa","nashshaTa","M_nashaTa.mp3","F_nashaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,7.375255778009717,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",320.5999999999767,1,"3atama-3attama","same","AA","3atama","3attama","F_3atama.mp3","M_3atama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26,5.77019424017538,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",2955.5000000001164,1,"3alim-3aliim","different","AB","3alim","3aliim","F_3alim.mp3","F_3aliim.mp3","same","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26,7.9914231202644634,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",338.20000000006985,1,"kataba-kaataba","same","BB","kataba","kaataba","F_kaataba.mp3","F_kaataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,5.823637436464686,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",436.29999999993015,1,"bashara-bashshara","same","BB","bashara","bashshara","F_bashshara.mp3","F_bashshara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.078330080129404,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",793.7999999999884,1,"rashada-rashshada","same","BB","rashada","rashshada","F_rashshada.mp3","F_rashshada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.67683154034895,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",566.5999999999767,1,"dakhala-daakhala","different","BA","dakhala","daakhala","M_daakhala.mp3","M_dakhala.mp3","same","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.339653587396375,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",587.2999999999302,1,"dakhala-daakhala","different","BA","dakhala","daakhala","M_daakhala.mp3","F_dakhala.mp3","different","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.375535762528355,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",686.9000000000815,1,"ru7-ruu7","same","AA","ru7","ruu7","F_ru7.mp3","M_ru7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.5321887212199545,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",754.7000000000698,1,"dakhala-daakhala","same","AA","dakhala","daakhala","F_dakhala.mp3","F_dakhala.mp3","same","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.626320319290915,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",745.9999999998836,1,"kasara-kassara","different","BA","kasara","kassara","M_kassara.mp3","M_kasara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.614725600203605,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",662.2999999999884,0,"rasaba-rassaba","same","BB","rasaba","rassaba","M_rassaba.mp3","F_rassaba.mp3","different","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.495718625490916,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",257.30000000004657,1,"3alim-3aliim","same","BB","3alim","3aliim","M_3aliim.mp3","F_3aliim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26,5.55024271928788,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",492.9000000000815,0,"3atama-3attama","same","AA","3atama","3attama","F_3atama.mp3","M_3atama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.200306313711497,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",461.9999999999418,0,"kasara-kassara","same","BB","kasara","kassara","M_kassara.mp3","F_kassara.mp3","different","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.1355648910816125,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",471.7000000000117,1,"kasara-kassara","same","AA","kasara","kassara","M_kasara.mp3","M_kasara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.156343190290241,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",412.5999999999185,1,"basaTa-bassaTa","different","AB","basaTa","bassaTa","M_basaTa.mp3","M_bassaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.022478600636954,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",836.5000000000582,1,"zinah-ziinah","same","AA","zinah","ziinah","M_zinah.mp3","F_zinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.729226520426948,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",865.5,1,"bashara-bashshara","different","AB","bashara","bashshara","M_bashara.mp3","F_bashshara.mp3","different","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.7633073746162635,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",1001.2999999999302,0,"rashada-rashshada","different","AB","rashada","rashshada","M_rashada.mp3","M_rashshada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.9090544347136875,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",958.3999999999068,1,"dakhala-daakhala","same","BB","dakhala","daakhala","F_daakhala.mp3","F_daakhala.mp3","same","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.865265227361087,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",587.8000000000466,1,"dakhala-daakhala","same","BB","dakhala","daakhala","M_daakhala.mp3","F_daakhala.mp3","different","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.376386753984896,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",876,1,"watara-wattara","different","AB","watara","wattara","F_watara.mp3","F_wattara.mp3","same","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.775366090936392,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","different",449.79999999993015,1,"kataba-kaataba","different","AB","kataba","kaataba","F_kataba.mp3","F_kaataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",26,6.10880303952506,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",2548.20000000007,0,"basaTa-bassaTa","different","AB","basaTa","bassaTa","F_basaTa.mp3","M_bassaTa.mp3","different","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,7.8431425065473075,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",472.80000000004657,1,"basaTa-bassaTa","same","BB","basaTa","bassaTa","F_bassaTa.mp3","F_bassaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",26,6.158672466091987,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
"2025-04-28","1","4","High LD","same",1936.1000000000931,0,"dhakara-dhakkara","different","AB","dhakara","dhakkara","F_dhakara.mp3","F_dhakkara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",26,7.568430919395167,6.0914222238034945,0.7139599296488554,8.23330201275006,3.9495424348569284
