ID	prepost	pair	first_dim_step	norm_response	pred
7	posttraining	reason-risen	7	97	95.1968486068892
7	posttraining	reason-risen	7	93	95.1968486068892
7	posttraining	reason-risen	7	94	95.1968486068892
7	posttraining	reason-risen	7	91	95.1968486068892
7	posttraining	toru-tooru	1	9	6.77884239289908
7	posttraining	toru-tooru	1	13	6.77884239289908
7	posttraining	toru-tooru	1	8	6.77884239289908
7	posttraining	toru-tooru	1	2	6.77884239289908
7	posttraining	toru-tooru	2	8	14.131632819152
7	posttraining	toru-tooru	2	22	14.131632819152
7	posttraining	toru-tooru	2	17	14.131632819152
7	posttraining	toru-tooru	2	3	14.131632819152
7	posttraining	toru-tooru	3	58	55.5528209860204
7	posttraining	toru-tooru	3	58	55.5528209860204
7	posttraining	toru-tooru	3	54	55.5528209860204
7	posttraining	toru-tooru	4	94	82.912802287671
7	posttraining	toru-tooru	4	81	82.912802287671
7	posttraining	toru-tooru	4	64	82.912802287671
7	posttraining	toru-tooru	4	88	82.912802287671
7	posttraining	toru-tooru	5	89	85.9385050828902
7	posttraining	toru-tooru	5	74	85.9385050828902
7	posttraining	toru-tooru	5	84	85.9385050828902
7	posttraining	toru-tooru	5	76	85.9385050828902
7	posttraining	toru-tooru	6	91	86.1543894371691
7	posttraining	toru-tooru	6	92	86.1543894371691
7	posttraining	toru-tooru	6	81	86.1543894371691
7	posttraining	toru-tooru	6	80	86.1543894371691
7	posttraining	toru-tooru	7	90	86.1692112339389
7	posttraining	toru-tooru	7	95	86.1692112339389
7	posttraining	toru-tooru	7	90	86.1692112339389
7	posttraining	toru-tooru	7	94	86.1692112339389
7	pretraining	indent-intent	1	0	8.57622968072209
7	pretraining	indent-intent	1	15	8.57622968072209
7	pretraining	indent-intent	1	13	8.57622968072209
7	pretraining	indent-intent	1	14	8.57622968072209
7	pretraining	indent-intent	2	0	12.6677301315184
7	pretraining	indent-intent	2	4	12.6677301315184
7	pretraining	indent-intent	2	16	12.6677301315184
7	pretraining	indent-intent	2	21	12.6677301315184
7	pretraining	indent-intent	3	36	38.15264802649
7	pretraining	indent-intent	3	45	38.15264802649
7	pretraining	indent-intent	3	36	38.15264802649
7	pretraining	indent-intent	4	75	80.3979309893591
7	pretraining	indent-intent	4	90	80.3979309893591
7	pretraining	indent-intent	4	96	80.3979309893591
7	pretraining	indent-intent	4	60	80.3979309893591
7	pretraining	indent-intent	5	99	92.9678705300948
7	pretraining	indent-intent	5	91	92.9678705300948
7	pretraining	indent-intent	5	93	92.9678705300948
7	pretraining	indent-intent	5	87	92.9678705300948
7	pretraining	indent-intent	6	100	94.5526017454875
7	pretraining	indent-intent	6	87	94.5526017454875
7	pretraining	indent-intent	6	97	94.5526017454875
7	pretraining	indent-intent	6	86	94.5526017454875
7	pretraining	indent-intent	7	100	94.7231493302251
7	pretraining	indent-intent	7	99	94.7231493302251
7	pretraining	indent-intent	7	99	94.7231493302251
7	pretraining	indent-intent	7	91	94.7231493302251
7	pretraining	kata-katta	1	0	15.6217944775709
7	pretraining	kata-katta	1	9	15.6217944775709
7	pretraining	kata-katta	1	5	15.6217944775709
7	pretraining	kata-katta	1	13	15.6217944775709
7	pretraining	kata-katta	2	15	15.8501660131856
7	pretraining	kata-katta	2	43	15.8501660131856
7	pretraining	kata-katta	2	4	15.8501660131856
7	pretraining	kata-katta	2	8	15.8501660131856
7	pretraining	kata-katta	3	0	18.4938720341185
7	pretraining	kata-katta	3	40	18.4938720341185
7	pretraining	kata-katta	3	35	18.4938720341185
7	pretraining	kata-katta	3	37	18.4938720341185
7	pretraining	kata-katta	4	1	40.0923177918909
7	pretraining	kata-katta	4	28	40.0923177918909
7	pretraining	kata-katta	4	59	40.0923177918909
7	pretraining	kata-katta	4	58	40.0923177918909
7	pretraining	kata-katta	5	77	80.1356751410385
7	pretraining	kata-katta	5	86	80.1356751410385
7	pretraining	kata-katta	5	76	80.1356751410385
7	pretraining	kata-katta	5	96	80.1356751410385
7	pretraining	kata-katta	6	97	90.2836300076761
7	pretraining	kata-katta	6	83	90.2836300076761
7	pretraining	kata-katta	6	96	90.2836300076761
7	pretraining	kata-katta	6	79	90.2836300076761
7	pretraining	kata-katta	7	92	91.2725434856946
7	pretraining	kata-katta	7	90	91.2725434856946
7	pretraining	kata-katta	7	93	91.2725434856946
7	pretraining	kata-katta	7	87	91.2725434856946
7	pretraining	reason-risen	1	0	6.14228797373199
7	pretraining	reason-risen	1	0	6.14228797373199
7	pretraining	reason-risen	1	9	6.14228797373199
7	pretraining	reason-risen	2	21	11.1254525865729
7	pretraining	reason-risen	2	1	11.1254525865729
7	pretraining	reason-risen	2	16	11.1254525865729
7	pretraining	reason-risen	2	20	11.1254525865729
7	pretraining	reason-risen	3	10	35.7902503642685
7	pretraining	reason-risen	3	24	35.7902503642685
7	pretraining	reason-risen	3	67	35.7902503642685
7	pretraining	reason-risen	4	76	72.9678347837121
7	pretraining	reason-risen	4	65	72.9678347837121
7	pretraining	reason-risen	4	67	72.9678347837121
7	pretraining	reason-risen	4	87	72.9678347837121
7	pretraining	reason-risen	5	93	85.5825004382864
7	pretraining	reason-risen	5	99	85.5825004382864
7	pretraining	reason-risen	5	73	85.5825004382864
7	pretraining	reason-risen	5	87	85.5825004382864
7	pretraining	reason-risen	6	86	87.5567861421906
7	pretraining	reason-risen	6	100	87.5567861421906
7	pretraining	reason-risen	6	84	87.5567861421906
7	pretraining	reason-risen	6	73	87.5567861421906
7	pretraining	reason-risen	7	100	87.8180218276064
7	pretraining	reason-risen	7	74	87.8180218276064
7	pretraining	reason-risen	7	91	87.8180218276064
7	pretraining	reason-risen	7	83	87.8180218276064
7	pretraining	toru-tooru	1	1	8.98148968354947
7	pretraining	toru-tooru	1	1	8.98148968354947
7	pretraining	toru-tooru	1	3	8.98148968354947
7	pretraining	toru-tooru	1	1	8.98148968354947
7	pretraining	toru-tooru	2	22	9.08362266467718
7	pretraining	toru-tooru	2	21	9.08362266467718
7	pretraining	toru-tooru	2	16	9.08362266467718
7	pretraining	toru-tooru	3	21	20.4466852877844
7	pretraining	toru-tooru	3	12	20.4466852877844
7	pretraining	toru-tooru	3	26	20.4466852877844
7	pretraining	toru-tooru	4	98	91.2086106895818
7	pretraining	toru-tooru	4	100	91.2086106895818
7	pretraining	toru-tooru	4	97	91.2086106895818
7	pretraining	toru-tooru	4	75	91.2086106895818
7	pretraining	toru-tooru	5	99	95.3646004059246
7	pretraining	toru-tooru	5	92	95.3646004059246
7	pretraining	toru-tooru	5	89	95.3646004059246
7	pretraining	toru-tooru	5	85	95.3646004059246
7	pretraining	toru-tooru	6	97	95.3986500839814
7	pretraining	toru-tooru	6	94	95.3986500839814
7	pretraining	toru-tooru	6	91	95.3986500839814
7	pretraining	toru-tooru	6	99	95.3986500839814
7	pretraining	toru-tooru	7	99	95.398915629722
7	pretraining	toru-tooru	7	99	95.398915629722
7	pretraining	toru-tooru	7	98	95.398915629722
7	pretraining	toru-tooru	7	98	95.398915629722
8	posttraining	indent-intent	1	0	2.3065560953218
8	posttraining	indent-intent	1	1	2.3065560953218
8	posttraining	indent-intent	1	0	2.3065560953218
8	posttraining	indent-intent	1	0	2.3065560953218
8	posttraining	indent-intent	2	1	2.49638104636788
8	posttraining	indent-intent	2	0	2.49638104636788
8	posttraining	indent-intent	2	18	2.49638104636788
8	posttraining	indent-intent	2	0	2.49638104636788
8	posttraining	indent-intent	3	36	23.8116155675431
8	posttraining	indent-intent	3	48	23.8116155675431
8	posttraining	indent-intent	3	10	23.8116155675431
8	posttraining	indent-intent	3	0	23.8116155675431
8	posttraining	indent-intent	4	99	97.6540263763195
8	posttraining	indent-intent	4	100	97.6540263763195
8	posttraining	indent-intent	4	100	97.6540263763195
8	posttraining	indent-intent	4	100	97.6540263763195
8	posttraining	indent-intent	5	100	99.9833080281404
8	posttraining	indent-intent	5	100	99.9833080281404
8	posttraining	indent-intent	5	100	99.9833080281404
8	posttraining	indent-intent	5	100	99.9833080281404
8	posttraining	indent-intent	6	100	99.9998834317371
8	posttraining	indent-intent	6	100	99.9998834317371
8	posttraining	indent-intent	6	100	99.9998834317371
8	posttraining	indent-intent	6	99	99.9998834317371
8	posttraining	indent-intent	7	100	99.9999985713699
8	posttraining	indent-intent	7	100	99.9999985713699
8	posttraining	indent-intent	7	100	99.9999985713699
8	posttraining	indent-intent	7	97	99.9999985713699
8	posttraining	kata-katta	1	0	1.27282373378081
8	posttraining	kata-katta	1	0	1.27282373378081
8	posttraining	kata-katta	1	0	1.27282373378081
8	posttraining	kata-katta	1	0	1.27282373378081
8	posttraining	kata-katta	2	0	5.34903980127346
8	posttraining	kata-katta	2	3	5.34903980127346
8	posttraining	kata-katta	2	0	5.34903980127346
8	posttraining	kata-katta	2	10	5.34903980127346
8	posttraining	kata-katta	3	5	19.8263660134965
8	posttraining	kata-katta	3	32	19.8263660134965
8	posttraining	kata-katta	3	18	19.8263660134965
8	posttraining	kata-katta	3	6	19.8263660134965
8	posttraining	kata-katta	4	100	51.7820413021212
8	posttraining	kata-katta	4	1	51.7820413021212
8	posttraining	kata-katta	4	70	51.7820413021212
8	posttraining	kata-katta	4	68	51.7820413021212
8	posttraining	kata-katta	5	67	81.8692602562681
8	posttraining	kata-katta	5	76	81.8692602562681
8	posttraining	kata-katta	5	100	81.8692602562681
8	posttraining	kata-katta	5	48	81.8692602562681
8	posttraining	kata-katta	6	100	94.3719053417742
8	posttraining	kata-katta	6	92	94.3719053417742
8	posttraining	kata-katta	6	100	94.3719053417742
8	posttraining	kata-katta	6	100	94.3719053417742
8	posttraining	kata-katta	7	98	97.7765520655049
8	posttraining	kata-katta	7	99	97.7765520655049
8	posttraining	kata-katta	7	100	97.7765520655049
8	posttraining	kata-katta	7	98	97.7765520655049
8	posttraining	reason-risen	1	1	2.4279079318144
8	posttraining	reason-risen	1	0	2.4279079318144
8	posttraining	reason-risen	1	0	2.4279079318144
8	posttraining	reason-risen	1	0	2.4279079318144
8	posttraining	reason-risen	2	0	8.45357043776549
8	posttraining	reason-risen	2	0	8.45357043776549
8	posttraining	reason-risen	2	0	8.45357043776549
8	posttraining	reason-risen	2	15	8.45357043776549
8	posttraining	reason-risen	3	59	25.5221854435039
8	posttraining	reason-risen	3	5	25.5221854435039
8	posttraining	reason-risen	3	24	25.5221854435039
8	posttraining	reason-risen	3	48	25.5221854435039
8	posttraining	reason-risen	4	51	55.980014240246
8	posttraining	reason-risen	4	23	55.980014240246
8	posttraining	reason-risen	4	49	55.980014240246
8	posttraining	reason-risen	4	69	55.980014240246
8	posttraining	reason-risen	5	100	82.5152661241253
8	posttraining	reason-risen	5	100	82.5152661241253
8	posttraining	reason-risen	5	99	82.5152661241253
8	posttraining	reason-risen	5	53	82.5152661241253
8	posttraining	reason-risen	6	100	94.598471507546
8	posttraining	reason-risen	6	75	94.598471507546
8	posttraining	reason-risen	6	100	94.598471507546
8	posttraining	reason-risen	6	100	94.598471507546
8	posttraining	reason-risen	7	100	98.4846638145954
8	posttraining	reason-risen	7	100	98.4846638145954
8	posttraining	reason-risen	7	100	98.4846638145954
8	posttraining	reason-risen	7	100	98.4846638145954
8	posttraining	toru-tooru	1	0	3.92743884881162
8	posttraining	toru-tooru	1	0	3.92743884881162
8	posttraining	toru-tooru	1	5	3.92743884881162
8	posttraining	toru-tooru	1	1	3.92743884881162
8	posttraining	toru-tooru	2	1	14.4480548324263
8	posttraining	toru-tooru	2	19	14.4480548324263
8	posttraining	toru-tooru	2	15	14.4480548324263
8	posttraining	toru-tooru	2	39	14.4480548324263
8	posttraining	toru-tooru	3	32	49.8528329052949
8	posttraining	toru-tooru	3	82	49.8528329052949
8	posttraining	toru-tooru	3	15	49.8528329052949
8	posttraining	toru-tooru	3	58	49.8528329052949
8	posttraining	toru-tooru	4	100	86.3289255044935
8	posttraining	toru-tooru	4	76	86.3289255044935
8	posttraining	toru-tooru	4	88	86.3289255044935
8	posttraining	toru-tooru	4	93	86.3289255044935
8	posttraining	toru-tooru	5	99	97.5971807456403
8	posttraining	toru-tooru	5	98	97.5971807456403
8	posttraining	toru-tooru	5	100	97.5971807456403
8	posttraining	toru-tooru	5	97	97.5971807456403
8	posttraining	toru-tooru	6	100	99.6194503012602
8	posttraining	toru-tooru	6	100	99.6194503012602
8	posttraining	toru-tooru	6	99	99.6194503012602
8	posttraining	toru-tooru	6	100	99.6194503012602
8	posttraining	toru-tooru	7	100	99.9407810258201
8	posttraining	toru-tooru	7	100	99.9407810258201
8	posttraining	toru-tooru	7	100	99.9407810258201
8	posttraining	toru-tooru	7	100	99.9407810258201
8	pretraining	indent-intent	1	4	3.2730548383201
8	pretraining	indent-intent	1	11	3.2730548383201
8	pretraining	indent-intent	1	4	3.2730548383201
8	pretraining	indent-intent	1	0	3.2730548383201
8	pretraining	indent-intent	2	10	12.9834249146407
8	pretraining	indent-intent	2	4	12.9834249146407
8	pretraining	indent-intent	2	14	12.9834249146407
8	pretraining	indent-intent	3	40	42.4012286860208
8	pretraining	indent-intent	3	50	42.4012286860208
8	pretraining	indent-intent	3	47	42.4012286860208
8	pretraining	indent-intent	4	100	78.8236275185787
8	pretraining	indent-intent	4	85	78.8236275185787
8	pretraining	indent-intent	4	40	78.8236275185787
8	pretraining	indent-intent	5	98	94.9784468505741
8	pretraining	indent-intent	5	100	94.9784468505741
8	pretraining	indent-intent	5	100	94.9784468505741
8	pretraining	indent-intent	5	93	94.9784468505741
8	pretraining	indent-intent	6	100	98.971233409262
8	pretraining	indent-intent	6	100	98.971233409262
8	pretraining	indent-intent	6	100	98.971233409262
8	pretraining	indent-intent	6	100	98.971233409262
8	pretraining	indent-intent	7	100	99.7960925441154
8	pretraining	indent-intent	7	100	99.7960925441154
8	pretraining	indent-intent	7	100	99.7960925441154
8	pretraining	indent-intent	7	100	99.7960925441154
8	pretraining	kata-katta	1	1	18.3509782463908
8	pretraining	kata-katta	1	22	18.3509782463908
8	pretraining	kata-katta	1	14	18.3509782463908
8	pretraining	kata-katta	1	29	18.3509782463908
8	pretraining	kata-katta	2	50	28.0491212188495
8	pretraining	kata-katta	2	27	28.0491212188495
8	pretraining	kata-katta	2	22	28.0491212188495
8	pretraining	kata-katta	2	30	28.0491212188495
8	pretraining	kata-katta	3	38	42.6517662083322
8	pretraining	kata-katta	3	81	42.6517662083322
8	pretraining	kata-katta	3	25	42.6517662083322
8	pretraining	kata-katta	3	17	42.6517662083322
8	pretraining	kata-katta	4	27	58.5330763513435
8	pretraining	kata-katta	4	76	58.5330763513435
8	pretraining	kata-katta	5	82	70.7122677484592
8	pretraining	kata-katta	5	79	70.7122677484592
8	pretraining	kata-katta	5	72	70.7122677484592
8	pretraining	kata-katta	5	82	70.7122677484592
8	pretraining	kata-katta	6	91	77.7844659845852
8	pretraining	kata-katta	6	51	77.7844659845852
8	pretraining	kata-katta	6	66	77.7844659845852
8	pretraining	kata-katta	6	81	77.7844659845852
8	pretraining	kata-katta	7	99	81.2464813173125
8	pretraining	kata-katta	7	67	81.2464813173125
8	pretraining	kata-katta	7	82	81.2464813173125
8	pretraining	reason-risen	1	0	3.50076003530056
8	pretraining	reason-risen	1	0	3.50076003530056
8	pretraining	reason-risen	1	0	3.50076003530056
8	pretraining	reason-risen	1	0	3.50076003530056
8	pretraining	reason-risen	2	10	9.47113554043284
8	pretraining	reason-risen	2	0	9.47113554043284
8	pretraining	reason-risen	2	29	9.47113554043284
8	pretraining	reason-risen	2	9	9.47113554043284
8	pretraining	reason-risen	3	15	22.4049124780938
8	pretraining	reason-risen	3	0	22.4049124780938
8	pretraining	reason-risen	3	50	22.4049124780938
8	pretraining	reason-risen	3	34	22.4049124780938
8	pretraining	reason-risen	4	54	41.6632891161165
8	pretraining	reason-risen	4	44	41.6632891161165
8	pretraining	reason-risen	4	7	41.6632891161165
8	pretraining	reason-risen	4	42	41.6632891161165
8	pretraining	reason-risen	5	100	58.7593588587186
8	pretraining	reason-risen	5	60	58.7593588587186
8	pretraining	reason-risen	5	35	58.7593588587186
8	pretraining	reason-risen	5	51	58.7593588587186
8	pretraining	reason-risen	6	51	68.2371318047724
8	pretraining	reason-risen	6	71	68.2371318047724
8	pretraining	reason-risen	6	100	68.2371318047724
8	pretraining	reason-risen	6	63	68.2371318047724
8	pretraining	reason-risen	7	100	72.1778559700325
8	pretraining	reason-risen	7	25	72.1778559700325
8	pretraining	reason-risen	7	79	72.1778559700325
8	pretraining	toru-tooru	1	0	8.17087020151883
8	pretraining	toru-tooru	1	0	8.17087020151883
8	pretraining	toru-tooru	1	0	8.17087020151883
8	pretraining	toru-tooru	1	0	8.17087020151883
8	pretraining	toru-tooru	2	0	25.1127861744488
8	pretraining	toru-tooru	2	44	25.1127861744488
8	pretraining	toru-tooru	2	42	25.1127861744488
8	pretraining	toru-tooru	2	42	25.1127861744488
8	pretraining	toru-tooru	3	60	55.8269554933519
8	pretraining	toru-tooru	3	49	55.8269554933519
8	pretraining	toru-tooru	3	50	55.8269554933519
8	pretraining	toru-tooru	4	64	82.6481052303877
8	pretraining	toru-tooru	4	70	82.6481052303877
8	pretraining	toru-tooru	4	85	82.6481052303877
8	pretraining	toru-tooru	4	100	82.6481052303877
8	pretraining	toru-tooru	5	100	94.7231959403103
8	pretraining	toru-tooru	5	100	94.7231959403103
8	pretraining	toru-tooru	5	100	94.7231959403103
8	pretraining	toru-tooru	5	98	94.7231959403103
8	pretraining	toru-tooru	6	100	98.5433917072019
8	pretraining	toru-tooru	6	100	98.5433917072019
8	pretraining	toru-tooru	6	100	98.5433917072019
8	pretraining	toru-tooru	6	100	98.5433917072019
8	pretraining	toru-tooru	7	100	99.6093246505595
8	pretraining	toru-tooru	7	100	99.6093246505595
8	pretraining	toru-tooru	7	95	99.6093246505595
8	pretraining	toru-tooru	7	100	99.6093246505595
10	posttraining	indent-intent	1	0	8.80028619725319
10	posttraining	indent-intent	1	10	8.80028619725319
10	posttraining	indent-intent	1	7	8.80028619725319
10	posttraining	indent-intent	1	15	8.80028619725319
10	posttraining	indent-intent	2	5	15.1517141464919
10	posttraining	indent-intent	2	15	15.1517141464919
10	posttraining	indent-intent	2	25	15.1517141464919
10	posttraining	indent-intent	2	20	15.1517141464919
10	posttraining	indent-intent	3	63	57.0516353663638
10	posttraining	indent-intent	3	73	57.0516353663638
10	posttraining	indent-intent	3	68	57.0516353663638
10	posttraining	indent-intent	3	21	57.0516353663638
10	posttraining	indent-intent	4	100	88.4320117248936
10	posttraining	indent-intent	4	79	88.4320117248936
10	posttraining	indent-intent	4	98	88.4320117248936
10	posttraining	indent-intent	4	87	88.4320117248936
10	posttraining	indent-intent	5	99	91.8639525233233
10	posttraining	indent-intent	5	97	91.8639525233233
10	posttraining	indent-intent	5	96	91.8639525233233
10	posttraining	indent-intent	5	91	91.8639525233233
10	posttraining	indent-intent	6	99	92.0928765154581
10	posttraining	indent-intent	6	71	92.0928765154581
10	posttraining	indent-intent	6	79	92.0928765154581
10	posttraining	indent-intent	6	83	92.0928765154581
10	posttraining	indent-intent	7	100	92.1075218513847
10	posttraining	indent-intent	7	89	92.1075218513847
10	posttraining	indent-intent	7	94	92.1075218513847
10	posttraining	indent-intent	7	98	92.1075218513847
10	posttraining	kata-katta	1	63	40.65099321739
10	posttraining	kata-katta	1	34	40.65099321739
10	posttraining	kata-katta	1	31	40.65099321739
10	posttraining	kata-katta	1	34	40.65099321739
10	posttraining	kata-katta	2	100	65.1381181685701
10	posttraining	kata-katta	2	38	65.1381181685701
10	posttraining	kata-katta	2	63	65.1381181685701
10	posttraining	kata-katta	2	68	65.1381181685701
10	posttraining	kata-katta	3	87	66.700006681103
10	posttraining	kata-katta	3	85	66.700006681103
10	posttraining	kata-katta	3	75	66.700006681103
10	posttraining	kata-katta	3	59	66.700006681103
10	posttraining	kata-katta	4	66	66.7514594160635
10	posttraining	kata-katta	4	82	66.7514594160635
10	posttraining	kata-katta	4	71	66.7514594160635
10	posttraining	kata-katta	4	70	66.7514594160635
10	posttraining	kata-katta	5	86	66.7531036932619
10	posttraining	kata-katta	5	91	66.7531036932619
10	posttraining	kata-katta	5	52	66.7531036932619
10	posttraining	kata-katta	5	60	66.7531036932619
10	posttraining	kata-katta	6	0	66.7531561877583
10	posttraining	kata-katta	6	66	66.7531561877583
10	posttraining	kata-katta	6	51	66.7531561877583
10	posttraining	kata-katta	6	73	66.7531561877583
10	posttraining	kata-katta	7	69	66.7531578636226
10	posttraining	kata-katta	7	50	66.7531578636226
10	posttraining	kata-katta	7	68	66.7531578636226
10	posttraining	kata-katta	7	66	66.7531578636226
10	posttraining	reason-risen	1	20	14.1243140913574
10	posttraining	reason-risen	1	19	14.1243140913574
10	posttraining	reason-risen	1	13	14.1243140913574
10	posttraining	reason-risen	1	7	14.1243140913574
10	posttraining	reason-risen	2	47	24.2448311359713
10	posttraining	reason-risen	2	10	24.2448311359713
10	posttraining	reason-risen	2	11	24.2448311359713
10	posttraining	reason-risen	2	19	24.2448311359713
10	posttraining	reason-risen	3	72	38.3079270703134
10	posttraining	reason-risen	3	19	38.3079270703134
10	posttraining	reason-risen	3	39	38.3079270703134
10	posttraining	reason-risen	3	35	38.3079270703134
10	posttraining	reason-risen	4	3	54.5059824427283
10	posttraining	reason-risen	4	90	54.5059824427283
10	posttraining	reason-risen	4	51	54.5059824427283
10	posttraining	reason-risen	4	68	54.5059824427283
10	posttraining	reason-risen	5	96	69.5794042956431
10	posttraining	reason-risen	5	63	69.5794042956431
10	posttraining	reason-risen	5	61	69.5794042956431
10	posttraining	reason-risen	5	60	69.5794042956431
10	posttraining	reason-risen	6	69	81.0651373689702
10	posttraining	reason-risen	6	88	81.0651373689702
10	posttraining	reason-risen	6	79	81.0651373689702
10	posttraining	reason-risen	6	87	81.0651373689702
10	posttraining	reason-risen	7	75	88.5545131910761
10	posttraining	reason-risen	7	94	88.5545131910761
10	posttraining	reason-risen	7	98	88.5545131910761
10	posttraining	reason-risen	7	88	88.5545131910761
10	posttraining	toru-tooru	1	7	12.7466554283459
10	posttraining	toru-tooru	1	16	12.7466554283459
10	posttraining	toru-tooru	1	14	12.7466554283459
10	posttraining	toru-tooru	1	12	12.7466554283459
10	posttraining	toru-tooru	2	0	17.2801964898997
10	posttraining	toru-tooru	2	11	17.2801964898997
10	posttraining	toru-tooru	2	59	17.2801964898997
10	posttraining	toru-tooru	2	2	17.2801964898997
10	posttraining	toru-tooru	3	68	52.3660428437956
10	posttraining	toru-tooru	3	97	52.3660428437956
10	posttraining	toru-tooru	3	15	52.3660428437956
10	posttraining	toru-tooru	3	27	52.3660428437956
10	posttraining	toru-tooru	4	71	86.5373325306046
10	posttraining	toru-tooru	4	94	86.5373325306046
10	posttraining	toru-tooru	4	96	86.5373325306046
10	posttraining	toru-tooru	4	95	86.5373325306046
10	posttraining	toru-tooru	5	100	90.8231738995041
10	posttraining	toru-tooru	5	77	90.8231738995041
10	posttraining	toru-tooru	5	88	90.8231738995041
10	posttraining	toru-tooru	5	77	90.8231738995041
10	posttraining	toru-tooru	6	96	91.1139700604977
10	posttraining	toru-tooru	6	94	91.1139700604977
10	posttraining	toru-tooru	6	94	91.1139700604977
10	posttraining	toru-tooru	6	77	91.1139700604977
10	posttraining	toru-tooru	7	100	91.1326266113897
10	posttraining	toru-tooru	7	99	91.1326266113897
10	posttraining	toru-tooru	7	99	91.1326266113897
10	posttraining	toru-tooru	7	83	91.1326266113897
10	pretraining	indent-intent	1	4	2.98572264627825
10	pretraining	indent-intent	1	1	2.98572264627825
10	pretraining	indent-intent	1	0	2.98572264627825
10	pretraining	indent-intent	1	1	2.98572264627825
10	pretraining	indent-intent	2	4	3.54729121440237
10	pretraining	indent-intent	2	2	3.54729121440237
10	pretraining	indent-intent	2	2	3.54729121440237
10	pretraining	indent-intent	2	0	3.54729121440237
10	pretraining	indent-intent	3	55	10.3473921079811
10	pretraining	indent-intent	3	2	10.3473921079811
10	pretraining	indent-intent	3	0	10.3473921079811
10	pretraining	indent-intent	3	1	10.3473921079811
10	pretraining	indent-intent	4	99	53.3985918006676
10	pretraining	indent-intent	4	49	53.3985918006676
10	pretraining	indent-intent	4	3	53.3985918006676
10	pretraining	indent-intent	4	53	53.3985918006676
10	pretraining	indent-intent	5	98	93.6094819255528
10	pretraining	indent-intent	5	99	93.6094819255528
10	pretraining	indent-intent	5	98	93.6094819255528
10	pretraining	indent-intent	5	100	93.6094819255528
10	pretraining	indent-intent	6	99	99.4807219915008
10	pretraining	indent-intent	6	99	99.4807219915008
10	pretraining	indent-intent	6	100	99.4807219915008
10	pretraining	indent-intent	6	100	99.4807219915008
10	pretraining	indent-intent	7	100	99.9601740190089
10	pretraining	indent-intent	7	100	99.9601740190089
10	pretraining	indent-intent	7	100	99.9601740190089
10	pretraining	indent-intent	7	100	99.9601740190089
10	pretraining	kata-katta	1	41	43.7819070846335
10	pretraining	kata-katta	1	77	43.7819070846335
10	pretraining	kata-katta	1	10	43.7819070846335
10	pretraining	kata-katta	1	50	43.7819070846335
10	pretraining	kata-katta	2	63	50.3218257966219
10	pretraining	kata-katta	2	48	50.3218257966219
10	pretraining	kata-katta	2	35	50.3218257966219
10	pretraining	kata-katta	2	49	50.3218257966219
10	pretraining	kata-katta	3	95	62.8713601901675
10	pretraining	kata-katta	3	96	62.8713601901675
10	pretraining	kata-katta	3	18	62.8713601901675
10	pretraining	kata-katta	3	49	62.8713601901675
10	pretraining	kata-katta	4	96	77.4529858594979
10	pretraining	kata-katta	4	78	77.4529858594979
10	pretraining	kata-katta	4	84	77.4529858594979
10	pretraining	kata-katta	4	45	77.4529858594979
10	pretraining	kata-katta	5	99	87.0960634665649
10	pretraining	kata-katta	5	100	87.0960634665649
10	pretraining	kata-katta	5	81	87.0960634665649
10	pretraining	kata-katta	5	75	87.0960634665649
10	pretraining	kata-katta	6	99	91.3457603261808
10	pretraining	kata-katta	6	100	91.3457603261808
10	pretraining	kata-katta	6	80	91.3457603261808
10	pretraining	kata-katta	6	85	91.3457603261808
10	pretraining	kata-katta	7	99	92.8800965450279
10	pretraining	kata-katta	7	95	92.8800965450279
10	pretraining	kata-katta	7	96	92.8800965450279
10	pretraining	kata-katta	7	80	92.8800965450279
10	pretraining	reason-risen	1	0	2.01441145459982
10	pretraining	reason-risen	1	0	2.01441145459982
10	pretraining	reason-risen	1	2	2.01441145459982
10	pretraining	reason-risen	1	2	2.01441145459982
10	pretraining	reason-risen	2	4	6.0501619891973
10	pretraining	reason-risen	2	8	6.0501619891973
10	pretraining	reason-risen	2	5	6.0501619891973
10	pretraining	reason-risen	2	1	6.0501619891973
10	pretraining	reason-risen	3	16	16.7861657359424
10	pretraining	reason-risen	3	1	16.7861657359424
10	pretraining	reason-risen	3	48	16.7861657359424
10	pretraining	reason-risen	3	2	16.7861657359424
10	pretraining	reason-risen	4	48	38.7213326716226
10	pretraining	reason-risen	4	0	38.7213326716226
10	pretraining	reason-risen	4	53	38.7213326716226
10	pretraining	reason-risen	4	85	38.7213326716226
10	pretraining	reason-risen	5	4	66.4358065680375
10	pretraining	reason-risen	5	55	66.4358065680375
10	pretraining	reason-risen	5	97	66.4358065680375
10	pretraining	reason-risen	5	50	66.4358065680375
10	pretraining	reason-risen	6	100	86.1116431418156
10	pretraining	reason-risen	6	100	86.1116431418156
10	pretraining	reason-risen	6	100	86.1116431418156
10	pretraining	reason-risen	6	100	86.1116431418156
10	pretraining	reason-risen	7	100	95.1033421550391
10	pretraining	reason-risen	7	100	95.1033421550391
10	pretraining	reason-risen	7	99	95.1033421550391
10	pretraining	reason-risen	7	76	95.1033421550391
10	pretraining	toru-tooru	1	0	0.340627064554438
10	pretraining	toru-tooru	1	0	0.340627064554438
10	pretraining	toru-tooru	1	4	0.340627064554438
10	pretraining	toru-tooru	1	1	0.340627064554438
